"polygon_id","Forest_t0","Agriculture_t0","Urban_t0","Grassland_t0","Other_t0","Area_Total_t0","forest_sp_t0","agriculture_sp_t0","generalist_sp_t0","Sp_Total_t0","Forest_t1","Agriculture_t1","Urban_t1","Grassland_t1","Other_t1","Area_Total_t1","forest_sp_t1","agriculture_sp_t1","generalist_sp_t1","Sp_Total_t1","delta_forest_sp","delta_agriculture_sp","delta_generalist_sp"
"1_1438",1349150000,798470000,74250000,235940000,42190000,2.5e+09,38,30,84,152,1417520000,678970000,119950000,247700000,35860000,2.5e+09,19,19,61,99,-19,-11,-23
"1_1439",1320380000,828760000,119490000,96300000,135070000,2.5e+09,41,38,87,166,1374430000,821770000,129340000,72570000,101890000,2.5e+09,22,26,68,116,-19,-12,-19
"1_1440",1017300000,1100390000,79930000,260840000,41540000,2.5e+09,37,35,85,157,1068180000,1006460000,125110000,225560000,74690000,2.5e+09,22,34,71,127,-15,-1,-14
"1_1441",523830000,1312600000,120600000,162970000,38980000,2158980000,38,37,92,167,546090000,1224580000,165820000,155430000,72590000,2164510000,22,27,68,117,-16,-10,-24
"1_1442",554770000,789550000,38520000,132970000,30410000,1546220000,47,37,96,180,592190000,740650000,53460000,139390000,28120000,1553810000,28,35,75,138,-19,-2,-21
"1_1443",7250000,4110000,0,2430000,380000,14170000,47,38,101,186,8880000,4010000,350000,1730000,0,14970000,25,31,71,127,-22,-7,-30
"1_1444",352880000,1773600000,143780000,194490000,35250000,2.5e+09,37,33,86,156,375130000,1645800000,208370000,214250000,56450000,2.5e+09,22,33,73,128,-15,0,-13
"1_1445",764110000,1484130000,59640000,162570000,29550000,2.5e+09,38,36,84,158,803370000,1402850000,103820000,164100000,25860000,2.5e+09,20,34,75,129,-18,-2,-9
"1_1446",455320000,1193170000,62680000,282080000,79630000,2072880000,45,38,99,182,505270000,1076980000,77330000,324680000,93270000,2077530000,27,35,77,139,-18,-3,-22
"1_1447",325550000,1.801e+09,95370000,260810000,17270000,2.5e+09,44,38,95,177,345530000,1724790000,128110000,275510000,26060000,2.5e+09,24,31,72,127,-20,-7,-23
"1_1448",579880000,1418530000,71410000,400380000,17250000,2487450000,38,37,84,159,585330000,1355920000,123450000,381070000,42590000,2488360000,21,32,72,125,-17,-5,-12
"1_1449",584770000,1332140000,64130000,467280000,51680000,2.5e+09,46,38,93,177,608010000,1247960000,115180000,444270000,84580000,2.5e+09,22,35,74,131,-24,-3,-19
"1_1450",289950000,480990000,24790000,202740000,28050000,1026520000,38,38,86,162,298390000,464960000,36670000,189010000,42590000,1031620000,26,37,77,140,-12,-1,-9
"1_1451",540160000,550720000,25640000,212820000,41110000,1370450000,46,40,102,188,541530000,5.44e+08,35540000,197740000,57650000,1376460000,31,36,75,142,-15,-4,-27
"1_1452",556110000,1350240000,97840000,430050000,65760000,2.5e+09,42,38,86,166,560030000,1242090000,176850000,435170000,85860000,2.5e+09,25,34,74,133,-17,-4,-12
"1_1453",694730000,1365530000,38870000,378420000,22450000,2.5e+09,35,35,86,156,709920000,1296550000,85090000,352960000,55480000,2.5e+09,20,33,72,125,-15,-2,-14
"1_1454",1149760000,677360000,19600000,419950000,54230000,2320900000,45,41,98,184,1157810000,574240000,46910000,408670000,137140000,2324770000,25,35,76,136,-20,-6,-22
"1_1455",576420000,360070000,30450000,153930000,31800000,1152670000,43,39,94,176,593800000,322580000,43240000,145370000,52810000,1157800000,27,35,78,140,-16,-4,-16
"1_1456",863220000,1285910000,31660000,196480000,122730000,2.5e+09,42,39,86,167,873410000,1238350000,65120000,186390000,136730000,2.5e+09,21,33,70,124,-21,-6,-16
"1_1457",636770000,9.84e+08,19830000,565240000,294160000,2.5e+09,44,42,94,180,658350000,905420000,5.7e+07,580580000,298650000,2.5e+09,29,36,75,140,-15,-6,-19
"1_1458",1105530000,461150000,22980000,146180000,119110000,1854950000,43,39,89,171,1023170000,374530000,28650000,121250000,104710000,1652310000,28,37,78,143,-15,-2,-11
"1_1459",528550000,833620000,20110000,209730000,20390000,1612400000,39,35,87,161,568870000,753070000,39480000,203210000,51250000,1615880000,28,32,77,137,-11,-3,-10
"1_1460",267160000,1590780000,77110000,103700000,86370000,2125120000,40,36,87,163,251160000,1492180000,68190000,51300000,50190000,1913020000,21,29,63,113,-19,-7,-24
"1_1461",3.77e+08,1742990000,30030000,156110000,84140000,2390270000,40,37,88,165,363840000,1621920000,31610000,159160000,90880000,2267410000,24,33,69,126,-16,-4,-19
"1_1462",823010000,1197500000,179190000,102510000,197790000,2.5e+09,38,32,83,153,823620000,1145720000,214990000,89460000,226210000,2.5e+09,25,35,76,136,-13,3,-7
"1_1463",402090000,1487300000,71530000,299510000,239570000,2.5e+09,44,39,92,175,440330000,1436800000,78320000,290530000,254020000,2.5e+09,27,33,75,135,-17,-6,-17
"1_1464",658920000,1334750000,57790000,210640000,237900000,2.5e+09,41,33,79,153,689920000,1299650000,56050000,185250000,269130000,2.5e+09,23,34,71,128,-18,1,-8
"1_1465",522450000,1683660000,80940000,71690000,141260000,2.5e+09,33,29,71,133,516830000,1649090000,80180000,73220000,180680000,2.5e+09,19,23,57,99,-14,-6,-14
"1_1466",560200000,1667950000,75220000,88980000,107650000,2.5e+09,33,27,69,129,563580000,1668420000,78730000,47710000,141560000,2.5e+09,21,24,59,104,-12,-3,-10
"1_1467",0,5e+05,0,3850000,0,4350000,35,31,77,143,0,3340000,0,3190000,0,6530000,21,26,71,118,-14,-5,-6
"1_1468",123790000,1063210000,87020000,293130000,57740000,1624890000,36,34,78,148,137890000,1045790000,94090000,241200000,122700000,1641670000,22,30,71,123,-14,-4,-7
"1_1469",451600000,445180000,70410000,195560000,78690000,1241440000,33,32,76,141,413650000,468410000,67470000,187300000,31720000,1168550000,23,25,68,116,-10,-7,-8
"1_1470",897980000,194850000,9830000,165400000,30300000,1298360000,35,37,84,156,910690000,148210000,22250000,178460000,44330000,1303940000,19,19,59,97,-16,-18,-25
"1_1471",670040000,45610000,5490000,94180000,19690000,835010000,31,28,70,129,693720000,45260000,7150000,85440000,10420000,841990000,19,17,58,94,-12,-11,-12
"1_1472",354330000,186320000,63040000,147730000,115550000,866970000,35,29,74,138,372200000,159130000,45050000,181120000,32920000,790420000,17,17,58,92,-18,-12,-16
"1_1473",437920000,47670000,92570000,1270000,1920570000,2.5e+09,40,31,77,148,430520000,46040000,106600000,1210000,1915630000,2.5e+09,18,33,66,117,-22,2,-11
"1_1474",926780000,224530000,27080000,11790000,1309820000,2.5e+09,41,33,83,157,951810000,220530000,42320000,11790000,1273550000,2.5e+09,21,35,74,130,-20,2,-9
"1_1475",1311300000,452610000,48100000,23010000,664980000,2.5e+09,44,34,82,160,1326570000,436960000,97360000,22550000,616560000,2.5e+09,25,34,75,134,-19,0,-7
"1_1476",1739890000,26770000,2480000,970000,729890000,2.5e+09,37,30,64,131,1912370000,27410000,2470000,980000,556770000,2.5e+09,17,23,46,86,-20,-7,-18
"1_1477",1825860000,163810000,14710000,1390000,494230000,2.5e+09,39,36,82,157,1858960000,167190000,16030000,1390000,456430000,2.5e+09,21,36,68,125,-18,0,-14
"1_1478",568640000,37780000,9e+06,660000,1669240000,2285320000,37,30,82,149,545960000,40200000,9740000,650000,1688770000,2285320000,20,31,60,111,-17,1,-22
"1_1479",1080220000,109480000,58400000,9420000,1242480000,2.5e+09,40,37,86,163,1036900000,117210000,66800000,2940000,1276150000,2.5e+09,21,38,71,130,-19,1,-15
"1_1480",915250000,864830000,41990000,330060000,347870000,2.5e+09,40,36,85,161,745040000,909340000,64140000,239110000,542370000,2.5e+09,27,36,75,138,-13,0,-10
"1_1481",773870000,1170880000,56180000,188210000,310860000,2.5e+09,40,40,96,176,738820000,1189310000,57170000,144950000,369750000,2.5e+09,23,38,72,133,-17,-2,-24
"1_1482",1018930000,941400000,26190000,207320000,306160000,2.5e+09,40,32,81,153,833890000,979740000,43510000,115410000,527450000,2.5e+09,23,32,67,122,-17,0,-14
"1_1483",698640000,1452900000,81290000,150620000,116550000,2.5e+09,41,37,87,165,702810000,1424340000,83870000,134100000,154880000,2.5e+09,20,25,66,111,-21,-12,-21
"1_1484",712720000,276250000,6520000,232010000,1272500000,2.5e+09,38,33,74,145,592630000,359420000,11620000,127360000,1408970000,2.5e+09,26,35,71,132,-12,2,-3
"1_1485",1210520000,570140000,23280000,291550000,404510000,2.5e+09,37,33,79,149,1006910000,653540000,39080000,147950000,652520000,2.5e+09,20,33,70,123,-17,0,-9
"1_1486",151450000,44100000,2370000,19410000,2282670000,2.5e+09,35,29,65,129,155900000,30440000,3230000,35840000,2274590000,2.5e+09,18,34,68,120,-17,5,3
"1_1487",861590000,399700000,87270000,0,1151440000,2.5e+09,41,42,91,174,875470000,378680000,81800000,1420000,1162630000,2.5e+09,24,38,74,136,-17,-4,-17
"1_1488",932950000,306700000,76790000,0,1183560000,2.5e+09,42,40,87,169,905530000,309990000,68690000,0,1215790000,2.5e+09,25,40,78,143,-17,0,-9
"1_1489",877230000,4.02e+08,29890000,0,1190880000,2.5e+09,41,39,88,168,880820000,400040000,25480000,1630000,1192030000,2.5e+09,26,39,79,144,-15,0,-9
"1_1490",1240590000,771980000,81430000,520000,405480000,2.5e+09,41,38,82,161,1288530000,777730000,75540000,0,358200000,2.5e+09,24,39,77,140,-17,1,-5
"1_1491",1201990000,929880000,169900000,450000,197780000,2.5e+09,42,36,85,163,1.209e+09,924720000,183170000,9e+05,182210000,2.5e+09,24,40,76,140,-18,4,-9
"1_1492",1156850000,150090000,17740000,0,1175320000,2.5e+09,44,42,99,185,1150070000,143100000,12210000,1140000,1193480000,2.5e+09,29,41,85,155,-15,-1,-14
"1_1493",662130000,209640000,93100000,360000,1534770000,2.5e+09,42,43,100,185,666400000,204610000,94800000,1720000,1532470000,2.5e+09,29,43,81,153,-13,0,-19
"1_1494",1618670000,419010000,20670000,0,441650000,2.5e+09,39,33,72,144,1604130000,425830000,19840000,0,450200000,2.5e+09,21,35,74,130,-18,2,2
"1_1495",1793820000,394780000,29720000,0,281680000,2.5e+09,38,38,84,160,1780020000,388620000,24630000,0,306730000,2.5e+09,24,37,75,136,-14,-1,-9
"1_1496",1055200000,389270000,73120000,290000,982120000,2.5e+09,44,41,95,180,1.15e+09,382800000,76360000,0,890840000,2.5e+09,27,39,82,148,-17,-2,-13
"1_1497",1.303e+09,430390000,45320000,0,721290000,2.5e+09,41,41,94,176,1266550000,433050000,43940000,0,756460000,2.5e+09,28,44,81,153,-13,3,-13
"1_1498",1098850000,921600000,87180000,0,392370000,2.5e+09,37,34,76,147,1243760000,933410000,94670000,0,228160000,2.5e+09,22,31,74,127,-15,-3,-2
"1_1499",1378610000,628570000,37390000,0,455430000,2.5e+09,38,31,73,142,1406270000,650310000,34670000,0,408750000,2.5e+09,20,37,72,129,-18,6,-1
"1_1500",482740000,70110000,31790000,0,1915360000,2.5e+09,37,36,89,162,516080000,66810000,31660000,0,1885450000,2.5e+09,26,41,77,144,-11,5,-12
"1_1501",337280000,127190000,44590000,0,1858540000,2367600000,38,38,88,164,438540000,119520000,46920000,460000,1762160000,2367600000,27,40,81,148,-11,2,-7
"1_1502",1109290000,524120000,34200000,0,832390000,2.5e+09,38,34,85,157,1284010000,540650000,34490000,0,640850000,2.5e+09,27,40,83,150,-11,6,-2
"1_1503",798020000,1180520000,20280000,263750000,237430000,2.5e+09,36,30,73,139,667290000,1286900000,51370000,120350000,374090000,2.5e+09,22,29,72,123,-14,-1,-1
"1_1504",710690000,1350150000,88270000,160110000,190780000,2.5e+09,37,31,80,148,662970000,1439590000,84540000,52470000,260430000,2.5e+09,20,31,60,111,-17,0,-20
"1_1505",685300000,1.468e+09,35400000,120570000,190730000,2.5e+09,36,35,79,150,604440000,1437550000,95400000,95600000,267010000,2.5e+09,22,31,67,120,-14,-4,-12
"1_1506",815680000,702340000,23440000,292120000,666420000,2.5e+09,43,43,84,170,689090000,770490000,38070000,169140000,833210000,2.5e+09,27,35,77,139,-16,-8,-7
"1_1507",394090000,141770000,149280000,129820000,1647350000,2462310000,39,42,88,169,370270000,152270000,188100000,78060000,1673610000,2462310000,22,36,72,130,-17,-6,-16
"1_1508",401230000,245840000,7410000,118770000,1667080000,2440330000,41,38,86,165,423320000,214200000,7130000,154670000,1641010000,2440330000,19,35,72,126,-22,-3,-14
"1_1509",645290000,311460000,7e+06,79320000,1456930000,2.5e+09,42,42,97,181,657460000,279850000,10430000,94190000,1458070000,2.5e+09,31,40,84,155,-11,-2,-13
"1_1510",31250000,44950000,6150000,10790000,2133380000,2226520000,34,33,78,145,31430000,35150000,6650000,17930000,2135360000,2226520000,22,33,71,126,-12,0,-7
"1_1511",62400000,10730000,350000,7270000,2070850000,2151600000,34,34,68,136,64480000,8080000,0,6800000,2072240000,2151600000,17,27,59,103,-17,-7,-9
"1_1512",346870000,214930000,13740000,60710000,1863750000,2.5e+09,40,41,95,176,370980000,114900000,14080000,155010000,1845030000,2.5e+09,26,40,75,141,-14,-1,-20
"1_1513",770270000,320260000,46170000,70820000,1292480000,2.5e+09,38,38,87,163,801290000,214780000,52900000,160820000,1270210000,2.5e+09,26,33,79,138,-12,-5,-8
"1_1514",1066260000,700450000,16610000,159740000,556940000,2.5e+09,43,42,91,176,1146920000,498970000,16860000,342540000,494710000,2.5e+09,27,37,79,143,-16,-5,-12
"1_1515",1455440000,590310000,79190000,0,375060000,2.5e+09,42,40,91,173,1460660000,563630000,71620000,0,404090000,2.5e+09,26,37,77,140,-16,-3,-14
"1_1516",281930000,21660000,11910000,0,1916920000,2232420000,40,39,89,168,282510000,18020000,12410000,0,1919480000,2232420000,26,37,71,134,-14,-2,-18
"1_1517",1347750000,892990000,39440000,0,219820000,2.5e+09,42,36,81,159,1330350000,894060000,37550000,0,238040000,2.5e+09,22,33,73,128,-20,-3,-8
"1_1518",1149560000,1.107e+09,55410000,670000,187360000,2.5e+09,40,37,77,154,1146090000,1117030000,52530000,460000,183890000,2.5e+09,22,34,68,124,-18,-3,-9
"1_1519",1777700000,190710000,15660000,0,515930000,2.5e+09,38,35,75,148,1.884e+09,157230000,13800000,0,444970000,2.5e+09,24,32,72,128,-14,-3,-3
"1_1520",1219970000,502050000,184340000,0,593640000,2.5e+09,39,36,83,158,1270770000,460380000,198290000,0,570560000,2.5e+09,24,38,78,140,-15,2,-5
"1_1521",1482580000,500900000,38310000,0,478210000,2.5e+09,41,36,76,153,1623060000,491990000,35620000,0,349330000,2.5e+09,22,36,73,131,-19,0,-3
"1_1522",1550290000,387440000,21560000,0,540710000,2.5e+09,38,33,76,147,1687920000,358880000,19670000,920000,432610000,2.5e+09,23,34,71,128,-15,1,-5
"1_1523",1176720000,396110000,63010000,0,864160000,2.5e+09,39,38,88,165,1554350000,423850000,63870000,460000,457470000,2.5e+09,24,39,82,145,-15,1,-6
"1_1524",1445240000,426180000,28130000,0,600450000,2.5e+09,39,34,81,154,1525520000,438230000,25760000,0,510490000,2.5e+09,23,37,71,131,-16,3,-10
"1_1525",1445040000,18280000,11480000,2140000,1023060000,2.5e+09,35,28,68,131,1668680000,18300000,11870000,2140000,799010000,2.5e+09,17,29,52,98,-18,1,-16
"1_1526",1572100000,18570000,1290000,840000,907200000,2.5e+09,36,29,64,129,1661370000,19200000,1320000,840000,817270000,2.5e+09,15,21,45,81,-21,-8,-19
"1_1527",1071120000,7470000,1090000,730000,1419590000,2.5e+09,35,26,63,124,1251250000,7370000,1670000,730000,1238980000,2.5e+09,15,20,48,83,-20,-6,-15
"1_1528",794880000,0,0,2110000,1703010000,2.5e+09,29,27,62,118,794870000,0,0,2100000,1703030000,2.5e+09,7,21,27,55,-22,-6,-35
"1_1529",1210260000,148130000,8670000,0,1132940000,2.5e+09,34,23,64,121,1203470000,146900000,11320000,0,1138310000,2.5e+09,16,24,45,85,-18,1,-19
"1_1530",404730000,14670000,720000,6050000,2073830000,2.5e+09,27,19,51,97,404730000,14670000,720000,6050000,2073830000,2.5e+09,9,15,33,57,-18,-4,-18
"1_1531",352140000,21930000,1240000,19330000,2105360000,2.5e+09,29,25,54,108,370090000,21930000,1240000,29340000,2077400000,2.5e+09,14,25,46,85,-15,0,-8
"1_1532",148620000,0,0,33960000,2317420000,2.5e+09,21,19,45,85,159380000,0,0,35760000,2304860000,2.5e+09,9,20,34,63,-12,1,-11
"1_1533",480260000,63220000,22590000,250000,1933680000,2.5e+09,28,22,59,109,479480000,62940000,23570000,250000,1933760000,2.5e+09,17,28,48,93,-11,6,-11
"1_1534",127350000,13430000,810000,0,2358410000,2.5e+09,20,14,41,75,127090000,13430000,2520000,0,2356960000,2.5e+09,10,17,28,55,-10,3,-13
"1_1535",387090000,65370000,5540000,0,2.042e+09,2.5e+09,24,18,49,91,3.87e+08,65830000,5540000,0,2041630000,2.5e+09,8,17,29,54,-16,-1,-20
"1_1536",1688360000,10750000,3260000,1060000,796570000,2.5e+09,36,30,68,134,1765060000,11530000,3370000,1060000,718980000,2.5e+09,18,23,50,91,-18,-7,-18
"1_1537",1842980000,49960000,5e+06,320000,601740000,2.5e+09,36,28,66,130,1855410000,53050000,6130000,320000,585090000,2.5e+09,16,21,50,87,-20,-7,-16
"1_1538",1861100000,195150000,30650000,3170000,409930000,2.5e+09,36,32,71,139,1909370000,199790000,31890000,3390000,355560000,2.5e+09,19,29,62,110,-17,-3,-9
"1_1539",1905540000,155550000,5380000,1060000,432470000,2.5e+09,36,35,75,146,1948770000,163250000,5480000,1060000,381440000,2.5e+09,20,31,65,116,-16,-4,-10
"1_1540",1415610000,6080000,8510000,6810000,1062990000,2.5e+09,35,28,63,126,1581060000,6090000,9620000,6820000,896410000,2.5e+09,16,28,51,95,-19,0,-12
"1_1541",1587840000,19350000,4450000,12450000,875910000,2.5e+09,34,29,68,131,1710280000,20060000,4720000,12440000,752500000,2.5e+09,19,26,60,105,-15,-3,-8
"1_1542",1802860000,30120000,5950000,3110000,657960000,2.5e+09,34,29,68,131,1919420000,30270000,5370000,3110000,541830000,2.5e+09,15,18,45,78,-19,-11,-23
"1_1543",1477590000,470000,1310000,1370000,1019260000,2.5e+09,33,28,60,121,1644780000,470000,1350000,1370000,852030000,2.5e+09,10,18,30,58,-23,-10,-30
"1_1544",1614960000,5420000,4670000,2850000,872100000,2.5e+09,33,28,63,124,1688960000,5100000,7300000,2850000,795790000,2.5e+09,16,26,48,90,-17,-2,-15
"1_1545",1708680000,0,780000,2030000,788510000,2.5e+09,32,26,61,119,1758530000,0,770000,2030000,738670000,2.5e+09,11,26,42,79,-21,0,-19
"1_1546",1675810000,1720000,11320000,260000,810890000,2.5e+09,33,27,64,124,1691520000,1720000,11660000,260000,794840000,2.5e+09,10,25,43,78,-23,-2,-21
"1_1547",743770000,0,2800000,5330000,1748100000,2.5e+09,29,28,64,121,745830000,0,2800000,5310000,1746060000,2.5e+09,9,18,33,60,-20,-10,-31
"1_1548",1273920000,490000,3060000,5610000,1216920000,2.5e+09,31,25,55,111,1302990000,1120000,3490000,5440000,1186960000,2.5e+09,11,22,41,74,-20,-3,-14
"1_1549",1298070000,820000,1670000,2640000,1196800000,2.5e+09,32,26,56,114,1476140000,820000,1690000,2640000,1018710000,2.5e+09,9,15,29,53,-23,-11,-27
"1_1550",229370000,0,0,8550000,2262080000,2.5e+09,24,26,58,108,465920000,0,0,38100000,1995980000,2.5e+09,10,26,44,80,-14,0,-14
"1_1551",836070000,7250000,1830000,0,1654850000,2.5e+09,22,21,47,90,835890000,7250000,2120000,0,1654740000,2.5e+09,8,18,29,55,-14,-3,-18
"1_1552",881040000,1990000,530000,0,1616440000,2.5e+09,24,21,51,96,1137950000,1930000,0,0,1360120000,2.5e+09,8,22,37,67,-16,1,-14
"1_1553",459920000,1930000,0,0,2038150000,2.5e+09,13,14,38,65,459920000,1930000,0,0,2038150000,2.5e+09,9,21,31,61,-4,7,-7
"1_1554",504560000,53940000,21940000,4e+05,1690670000,2271510000,36,34,69,139,496670000,55660000,22360000,4e+05,1696420000,2271510000,17,31,62,110,-19,-3,-7
"1_1555",469480000,56170000,2030000,320000,1566900000,2094900000,36,33,73,142,470950000,58840000,2e+06,320000,1562790000,2094900000,18,32,65,115,-18,-1,-8
"1_1556",472770000,22720000,37930000,4720000,1961860000,2.5e+09,36,33,78,147,491290000,24270000,40520000,3270000,1940650000,2.5e+09,22,35,65,122,-14,2,-13
"1_1557",1521060000,59400000,11870000,18190000,889480000,2.5e+09,37,33,74,144,1672710000,63460000,12260000,16550000,735020000,2.5e+09,18,28,56,102,-19,-5,-18
"1_1558",1389370000,2600000,3100000,6640000,1098290000,2.5e+09,31,28,55,114,1604750000,2380000,3320000,6640000,882910000,2.5e+09,12,18,34,64,-19,-10,-21
"1_1559",1205530000,7930000,5580000,4500000,1276460000,2.5e+09,31,27,58,116,1302700000,8600000,6080000,4090000,1178530000,2.5e+09,13,19,41,73,-18,-8,-17
"1_1560",1292880000,3840000,4020000,0,1199260000,2.5e+09,32,27,67,126,1584420000,5850000,1910000,0,907820000,2.5e+09,19,30,59,108,-13,3,-8
"1_1561",1560310000,1650000,7880000,2960000,927200000,2.5e+09,32,27,64,123,1765180000,1310000,11490000,2950000,719070000,2.5e+09,20,32,54,106,-12,5,-10
"1_1562",451070000,0,0,0,2048930000,2.5e+09,26,22,48,96,621650000,0,0,0,1878350000,2.5e+09,9,24,39,72,-17,2,-9
"1_1563",428230000,137730000,25120000,450000,1711550000,2303080000,41,38,84,163,495850000,160930000,25670000,1280000,1619350000,2303080000,27,39,79,145,-14,1,-5
"1_1564",1486880000,60800000,16250000,19720000,916350000,2.5e+09,35,33,73,141,1622430000,59050000,12710000,19920000,785890000,2.5e+09,17,32,63,112,-18,-1,-10
"1_1565",1704540000,17770000,7720000,770000,769200000,2.5e+09,32,31,68,131,1763610000,13040000,13090000,770000,709490000,2.5e+09,18,32,58,108,-14,1,-10
