"Forest","Agriculture","Urban","Grassland","Other","Area_Total","natural_sp","human_dominated_sp","Sp_Total"
100620000,493410000,30310000,196300000,1679360000,2.5e+09,31,96,127
422240000,724990000,45620000,340550000,966600000,2.5e+09,34,104,138
39840000,691870000,37510000,141610000,1589170000,2.5e+09,39,107,146
1196180000,286930000,9530000,250500000,756860000,2.5e+09,36,103,139
56600000,570090000,6030000,14170000,1853110000,2.5e+09,20,63,83
11900000,922240000,27500000,0,1538360000,2.5e+09,12,54,66
377580000,1116990000,7580000,152720000,845130000,2.5e+09,24,73,97
298880000,1203720000,23020000,170350000,804030000,2.5e+09,22,60,82
181920000,937670000,38540000,162050000,1179820000,2.5e+09,32,97,129
30660000,595930000,12060000,25380000,1835970000,2.5e+09,28,78,106
883700000,359880000,8690000,44290000,1203440000,2.5e+09,26,90,116
229470000,769150000,41080000,83630000,1376670000,2.5e+09,27,78,105
376250000,558220000,8230000,137390000,1419910000,2.5e+09,35,96,131
149010000,1422780000,85480000,429570000,413160000,2.5e+09,34,97,131
408950000,905840000,11550000,389900000,783760000,2.5e+09,32,89,121
163610000,616830000,8930000,197970000,1512660000,2.5e+09,27,83,110
0,51800000,260000,72420000,1932240000,2056720000,12,41,53
44010000,457430000,6030000,87560000,1904970000,2.5e+09,16,60,76
366990000,732820000,14510000,210270000,1175410000,2.5e+09,27,82,109
561910000,683870000,1.2e+07,380290000,861930000,2.5e+09,25,81,106
138940000,812830000,39490000,79800000,1428940000,2.5e+09,20,58,78
77020000,250160000,7440000,175020000,1990360000,2.5e+09,16,63,79
558970000,564710000,18100000,238410000,1119810000,2.5e+09,33,104,137
289440000,408200000,10710000,96660000,1694990000,2.5e+09,25,67,92
107520000,1027640000,27280000,38710000,1298850000,2.5e+09,27,80,107
279290000,538380000,24020000,118540000,1539770000,2.5e+09,18,59,77
6150000,1977790000,74390000,181170000,260500000,2.5e+09,19,77,96
141420000,1224570000,41220000,90040000,1002750000,2.5e+09,34,93,127
366770000,464700000,47970000,54550000,1516770000,2450760000,29,74,103
327970000,513490000,32300000,53930000,1572310000,2.5e+09,20,62,82
672140000,353890000,7650000,381610000,1084710000,2.5e+09,21,67,88
268580000,284550000,30910000,70400000,1845560000,2.5e+09,29,100,129
700540000,1495230000,70870000,173370000,59990000,2.5e+09,38,81,119
447160000,1736750000,78950000,91040000,146100000,2.5e+09,47,106,153
673110000,1516710000,78630000,80100000,151450000,2.5e+09,35,82,117
1198400000,502580000,5360000,303310000,490350000,2.5e+09,30,94,124
333800000,1914430000,143990000,5630000,102150000,2.5e+09,41,83,124
363420000,1666190000,85760000,78440000,306190000,2.5e+09,46,96,142
340460000,1805110000,132360000,20290000,201780000,2.5e+09,31,67,98
7500000,2273400000,122380000,54990000,41730000,2.5e+09,39,90,129
260860000,1939780000,114450000,49450000,135460000,2.5e+09,42,90,132
286440000,1823370000,119760000,154230000,116200000,2.5e+09,40,97,137
501870000,1672630000,105610000,79940000,139950000,2.5e+09,41,91,132
284460000,1311750000,79640000,523380000,300770000,2.5e+09,40,97,137
492600000,1521050000,90440000,216410000,179500000,2.5e+09,40,90,130
813450000,1112470000,278410000,138860000,156810000,2.5e+09,49,107,156
169420000,1769570000,243920000,155940000,161150000,2.5e+09,43,108,151
498510000,1229280000,547100000,101390000,123720000,2.5e+09,40,90,130
455620000,1344500000,157140000,389210000,153530000,2.5e+09,41,92,133
779960000,1555340000,62220000,70050000,32430000,2.5e+09,28,79,107
1214020000,772020000,33290000,81840000,398830000,2.5e+09,28,80,108
245090000,1919640000,180780000,25670000,128820000,2.5e+09,46,93,139
111300000,1878300000,277910000,57340000,175150000,2.5e+09,43,94,137
18280000,2031620000,108850000,232870000,108380000,2.5e+09,46,104,150
118610000,1845840000,169330000,154310000,211910000,2.5e+09,51,116,167
4420000,2205220000,132610000,103310000,54440000,2.5e+09,37,86,123
13350000,1943900000,122860000,276610000,143280000,2.5e+09,50,114,164
206050000,1753170000,98370000,327570000,114840000,2.5e+09,42,101,143
217600000,1715230000,167490000,268470000,131210000,2.5e+09,47,105,152
30660000,2200640000,93030000,151910000,23760000,2.5e+09,32,88,120
33740000,2123600000,117100000,176800000,48760000,2.5e+09,36,88,124
183020000,1898240000,139590000,194140000,85010000,2.5e+09,38,90,128
98670000,1627860000,120700000,449690000,203080000,2.5e+09,45,111,156
557150000,1067240000,24750000,285390000,565470000,2.5e+09,41,120,161
771510000,897340000,25910000,228640000,576600000,2.5e+09,48,132,180
904590000,523770000,12560000,455610000,603470000,2.5e+09,34,90,124
803310000,798660000,30820000,350200000,517010000,2.5e+09,44,129,173
680050000,1547450000,108170000,32820000,131510000,2.5e+09,30,71,101
448790000,1535330000,77590000,163800000,274490000,2.5e+09,48,111,159
1698430000,360480000,31410000,297380000,112300000,2.5e+09,35,79,114
1689470000,414450000,13860000,148940000,233280000,2.5e+09,30,79,109
222730000,1718550000,173830000,334670000,50220000,2.5e+09,34,81,115
146580000,1935010000,109370000,272330000,36710000,2.5e+09,27,74,101
871980000,979670000,148540000,400110000,99700000,2.5e+09,27,81,108
1213840000,703960000,89010000,381630000,111560000,2.5e+09,33,74,107
134290000,1664970000,152550000,443510000,104680000,2.5e+09,39,97,136
89840000,1905540000,181350000,225660000,97610000,2.5e+09,31,83,114
707150000,1166510000,139150000,413840000,73350000,2.5e+09,38,89,127
1181020000,802580000,119240000,284800000,112360000,2.5e+09,33,77,110
97510000,1451940000,126650000,661980000,161920000,2.5e+09,41,102,143
53070000,1811230000,87500000,490190000,58010000,2.5e+09,35,93,128
705900000,1323250000,141450000,186790000,142610000,2.5e+09,40,85,125
262660000,1634620000,197590000,319190000,85940000,2.5e+09,32,88,120
440070000,1335980000,62010000,13490000,648450000,2.5e+09,45,128,173
98020000,926560000,95720000,37040000,1342660000,2.5e+09,33,94,127
840710000,767920000,33030000,202540000,655800000,2.5e+09,37,106,143
355020000,1830740000,65060000,96410000,152770000,2.5e+09,34,99,133
902830000,980490000,54200000,179670000,382810000,2.5e+09,50,130,180
298380000,1402340000,93280000,227660000,478340000,2.5e+09,35,102,137
1185440000,596370000,29760000,388850000,299580000,2.5e+09,30,98,128
893120000,799700000,73730000,349780000,383670000,2.5e+09,47,123,170
1224340000,527870000,30670000,318370000,398750000,2.5e+09,42,130,172
996820000,577090000,71830000,369760000,484500000,2.5e+09,39,114,153
453890000,1171720000,3.37e+08,254160000,283230000,2.5e+09,42,126,168
177350000,1800300000,166670000,108490000,247190000,2.5e+09,32,92,124
1351580000,471380000,57360000,450260000,169420000,2.5e+09,27,68,95
438380000,1612300000,148640000,217320000,83360000,2.5e+09,19,70,89
1531850000,247660000,33270000,428180000,259040000,2.5e+09,23,70,93
1468860000,429790000,65630000,440010000,95710000,2.5e+09,30,81,111
1593940000,428560000,133460000,294700000,49340000,2.5e+09,24,66,90
1263160000,337930000,58920000,735020000,104970000,2.5e+09,30,79,109
229170000,1684820000,190430000,342230000,53350000,2.5e+09,34,78,112
865330000,657180000,31350000,280100000,666040000,2.5e+09,37,103,140
372390000,1343980000,47250000,26530000,709850000,2.5e+09,37,103,140
1589580000,433600000,35130000,149640000,292050000,2.5e+09,35,114,149
906210000,864230000,97940000,275430000,356190000,2.5e+09,43,105,148
1190460000,721460000,100570000,160550000,326960000,2.5e+09,36,107,143
248420000,1703620000,141780000,172980000,233200000,2.5e+09,36,83,119
369140000,1312980000,150390000,554660000,112830000,2.5e+09,41,99,140
1185710000,386310000,98400000,610300000,219280000,2.5e+09,35,88,123
702430000,1202440000,307140000,101990000,1.86e+08,2.5e+09,45,106,151
370240000,1466240000,401880000,124290000,137350000,2.5e+09,49,122,171
853930000,747360000,528480000,179110000,191120000,2.5e+09,50,113,163
746410000,1282040000,237930000,122650000,110970000,2.5e+09,52,119,171
533790000,1665820000,97980000,187600000,14810000,2.5e+09,46,104,150
1231500000,919040000,84050000,185940000,79470000,2.5e+09,47,107,154
688300000,1245920000,107600000,328250000,129930000,2.5e+09,48,105,153
791850000,1187790000,186260000,272130000,61970000,2.5e+09,44,112,156
516050000,1473500000,84120000,339380000,86950000,2.5e+09,46,106,152
425550000,1691230000,111720000,198790000,72710000,2.5e+09,46,114,160
226490000,1916270000,67760000,272090000,17390000,2.5e+09,46,115,161
521870000,1476130000,286660000,181340000,3.4e+07,2.5e+09,44,114,158
700690000,1409180000,128640000,149140000,112350000,2.5e+09,43,105,148
232120000,1996750000,36050000,86670000,148410000,2.5e+09,45,105,150
558640000,1757300000,28650000,90700000,64710000,2.5e+09,47,110,157
553380000,1685170000,53370000,89800000,118280000,2.5e+09,48,117,165
1045030000,1216210000,41320000,140570000,56870000,2.5e+09,49,106,155
779930000,1469030000,39990000,124560000,86490000,2.5e+09,46,109,155
350640000,1861170000,62120000,145250000,80820000,2.5e+09,49,106,155
440010000,1833380000,40810000,111370000,74430000,2.5e+09,48,112,160
425100000,358770000,69310000,91800000,1526350000,2471330000,46,111,157
727670000,1243680000,190190000,77160000,261300000,2.5e+09,47,107,154
74770000,918940000,5e+07,42780000,1413510000,2.5e+09,54,117,171
1319450000,802100000,119220000,147970000,111260000,2.5e+09,39,87,126
487390000,1808690000,129270000,26660000,47990000,2.5e+09,57,112,169
1226820000,765830000,83570000,286010000,137770000,2.5e+09,44,108,152
904780000,1228320000,110810000,189280000,66810000,2.5e+09,51,107,158
1530960000,568530000,133040000,184620000,82850000,2.5e+09,46,114,160
911100000,1104210000,123870000,272890000,87930000,2.5e+09,48,112,160
1414160000,705360000,128030000,168350000,84100000,2.5e+09,48,117,165
1289370000,557880000,84510000,363160000,205080000,2.5e+09,38,102,140
1594340000,338710000,88640000,303440000,174870000,2.5e+09,46,117,163
375680000,1910940000,110290000,93300000,9790000,2.5e+09,47,105,152
630020000,1528510000,200950000,104210000,36310000,2.5e+09,40,108,148
199950000,1818670000,114630000,322860000,43890000,2.5e+09,47,112,159
710840000,1517690000,107360000,103740000,60370000,2.5e+09,45,109,154
816940000,1231790000,97250000,273980000,80040000,2.5e+09,44,108,152
843080000,1196760000,66740000,336640000,56780000,2.5e+09,46,108,154
1079600000,955180000,96800000,225920000,142500000,2.5e+09,47,111,158
737710000,1296230000,150040000,262220000,53800000,2.5e+09,50,114,164
315240000,1850460000,97940000,207150000,29210000,2.5e+09,46,109,155
633180000,1549430000,155920000,125110000,36360000,2.5e+09,47,112,159
536630000,1415140000,335270000,157130000,55830000,2.5e+09,44,109,153
506880000,1707440000,65910000,188480000,31290000,2.5e+09,47,111,158
605200000,1359610000,29340000,464190000,41660000,2.5e+09,41,105,146
382180000,1891170000,49980000,103010000,73660000,2.5e+09,48,114,162
456110000,1679560000,42380000,293100000,28850000,2.5e+09,38,100,138
471290000,1679530000,81720000,216260000,51200000,2.5e+09,48,112,160
730090000,1506290000,33650000,91340000,138630000,2.5e+09,47,106,153
639830000,1566610000,33980000,170660000,88920000,2.5e+09,44,105,149
703650000,1507490000,65060000,125700000,98100000,2.5e+09,47,119,166
1267440000,825580000,29450000,240720000,136810000,2.5e+09,48,112,160
0,0,0,0,2.24e+08,2.24e+08,48,117,165
443040000,913790000,17370000,58360000,521890000,1954450000,51,107,158
313450000,922230000,13860000,63050000,16480000,1329070000,50,115,165
11570000,0,960000,0,918770000,931300000,35,84,119
1252450000,950200000,72480000,158390000,66480000,2.5e+09,46,117,163
1319740000,671990000,125990000,263140000,119140000,2.5e+09,45,96,141
1207450000,788870000,80990000,278450000,144240000,2.5e+09,48,115,163
867190000,1146370000,190890000,189490000,106060000,2.5e+09,42,90,132
1042100000,680430000,86880000,501490000,189100000,2.5e+09,38,98,136
1425360000,379670000,68830000,301080000,325060000,2.5e+09,37,98,135
1247410000,860550000,100290000,212090000,79660000,2.5e+09,46,111,157
1238780000,726180000,94270000,209290000,231480000,2.5e+09,47,104,151
631150000,1540310000,110260000,146840000,71440000,2.5e+09,47,109,156
565450000,1733140000,113310000,78250000,9850000,2.5e+09,44,104,148
626140000,1484930000,153980000,164990000,69960000,2.5e+09,47,109,156
520050000,1713140000,103360000,119650000,43800000,2.5e+09,48,108,156
407870000,1836090000,97490000,108470000,50080000,2.5e+09,46,118,164
851470000,1307490000,102100000,153930000,85010000,2.5e+09,53,120,173
703670000,1165590000,346650000,232470000,51620000,2.5e+09,47,113,160
791880000,1294010000,92950000,230410000,90750000,2.5e+09,48,115,163
534300000,1453720000,74230000,411360000,26390000,2.5e+09,46,107,153
537160000,1517830000,81140000,298130000,65740000,2.5e+09,46,115,161
787990000,1105310000,39990000,526770000,39940000,2.5e+09,46,110,156
771560000,1262770000,82640000,314150000,68880000,2.5e+09,48,114,162
547710000,1476760000,49080000,409840000,16610000,2.5e+09,49,118,167
682270000,1400500000,62580000,320510000,34140000,2.5e+09,47,113,160
614390000,1426460000,37320000,138460000,283370000,2.5e+09,52,116,168
1216060000,542850000,12540000,643870000,84680000,2.5e+09,49,107,156
701200000,1344380000,30670000,165700000,258050000,2.5e+09,50,109,159
683420000,1254510000,31690000,486370000,44010000,2.5e+09,55,122,177
181460000,776390000,9690000,60470000,51300000,1079310000,46,109,155
26920000,43920000,10400000,17460000,7190000,105890000,41,98,139
364990000,689060000,9330000,58550000,22590000,1144520000,48,116,164
630340000,1255350000,120390000,86220000,407700000,2.5e+09,50,115,165
258570000,618690000,32800000,251610000,619660000,1781330000,52,131,183
761730000,1367100000,48710000,216720000,105740000,2.5e+09,52,117,169
723580000,1255760000,80340000,241790000,179630000,2481100000,46,108,154
896910000,1208050000,166250000,143900000,84890000,2.5e+09,48,105,153
216220000,1720120000,119810000,327560000,116290000,2.5e+09,48,110,158
193820000,1496450000,148090000,193970000,72480000,2104810000,53,115,168
367770000,1644500000,189330000,206800000,91570000,2499970000,38,98,136
1396830000,761790000,65150000,231110000,45120000,2.5e+09,39,91,130
1165500000,1019750000,145480000,79050000,90220000,2.5e+09,36,102,138
1349150000,798470000,74250000,235940000,42190000,2.5e+09,48,104,152
1320380000,828760000,119490000,96300000,135070000,2.5e+09,50,116,166
1017300000,1100390000,79930000,260840000,41540000,2.5e+09,45,112,157
523830000,1312600000,120600000,162970000,38980000,2158980000,48,119,167
554770000,789550000,38520000,132970000,30410000,1546220000,58,122,180
7250000,4110000,0,2430000,380000,14170000,59,127,186
352880000,1773600000,143780000,194490000,35250000,2.5e+09,49,107,156
764110000,1484130000,59640000,162570000,29550000,2.5e+09,48,110,158
455320000,1193170000,62680000,282080000,79630000,2072880000,57,125,182
325550000,1.801e+09,95370000,260810000,17270000,2.5e+09,54,123,177
579880000,1418530000,71410000,400380000,17250000,2487450000,47,112,159
584770000,1332140000,64130000,467280000,51680000,2.5e+09,54,123,177
289950000,480990000,24790000,202740000,28050000,1026520000,48,114,162
540160000,550720000,25640000,212820000,41110000,1370450000,58,130,188
556110000,1350240000,97840000,430050000,65760000,2.5e+09,51,115,166
694730000,1365530000,38870000,378420000,22450000,2.5e+09,47,109,156
1149760000,677360000,19600000,419950000,54230000,2320900000,56,128,184
576420000,360070000,30450000,153930000,31800000,1152670000,52,124,176
863220000,1285910000,31660000,196480000,122730000,2.5e+09,49,118,167
636770000,9.84e+08,19830000,565240000,294160000,2.5e+09,54,126,180
1105530000,461150000,22980000,146180000,119110000,1854950000,54,117,171
528550000,833620000,20110000,209730000,20390000,1612400000,48,113,161
267160000,1590780000,77110000,103700000,86370000,2125120000,48,115,163
3.77e+08,1742990000,30030000,156110000,84140000,2390270000,51,114,165
823010000,1197500000,179190000,102510000,197790000,2.5e+09,48,105,153
402090000,1487300000,71530000,299510000,239570000,2.5e+09,54,121,175
658920000,1334750000,57790000,210640000,237900000,2.5e+09,48,105,153
522450000,1683660000,80940000,71690000,141260000,2.5e+09,40,93,133
560200000,1667950000,75220000,88980000,107650000,2.5e+09,38,91,129
0,5e+05,0,3850000,0,4350000,43,100,143
123790000,1063210000,87020000,293130000,57740000,1624890000,46,102,148
451600000,445180000,70410000,195560000,78690000,1241440000,44,97,141
897980000,194850000,9830000,165400000,30300000,1298360000,45,111,156
670040000,45610000,5490000,94180000,19690000,835010000,38,91,129
354330000,186320000,63040000,147730000,115550000,866970000,42,96,138
437920000,47670000,92570000,1270000,1920570000,2.5e+09,42,106,148
926780000,224530000,27080000,11790000,1309820000,2.5e+09,44,113,157
1311300000,452610000,48100000,23010000,664980000,2.5e+09,45,115,160
1739890000,26770000,2480000,970000,729890000,2.5e+09,34,97,131
1825860000,163810000,14710000,1390000,494230000,2.5e+09,38,119,157
568640000,37780000,9e+06,660000,1669240000,2285320000,38,111,149
1080220000,109480000,58400000,9420000,1242480000,2.5e+09,41,122,163
915250000,864830000,41990000,330060000,347870000,2.5e+09,48,113,161
773870000,1170880000,56180000,188210000,310860000,2.5e+09,51,125,176
1018930000,941400000,26190000,207320000,306160000,2.5e+09,45,108,153
698640000,1452900000,81290000,150620000,116550000,2.5e+09,47,118,165
712720000,276250000,6520000,232010000,1272500000,2.5e+09,44,101,145
1210520000,570140000,23280000,291550000,404510000,2.5e+09,46,103,149
151450000,44100000,2370000,19410000,2282670000,2.5e+09,38,91,129
861590000,399700000,87270000,0,1151440000,2.5e+09,47,127,174
932950000,306700000,76790000,0,1183560000,2.5e+09,45,124,169
877230000,4.02e+08,29890000,0,1190880000,2.5e+09,42,126,168
1240590000,771980000,81430000,520000,405480000,2.5e+09,42,119,161
1201990000,929880000,169900000,450000,197780000,2.5e+09,43,120,163
1156850000,150090000,17740000,0,1175320000,2.5e+09,50,135,185
662130000,209640000,93100000,360000,1534770000,2.5e+09,49,136,185
1618670000,419010000,20670000,0,441650000,2.5e+09,38,106,144
1793820000,394780000,29720000,0,281680000,2.5e+09,43,117,160
1055200000,389270000,73120000,290000,982120000,2.5e+09,47,133,180
1.303e+09,430390000,45320000,0,721290000,2.5e+09,47,129,176
1098850000,921600000,87180000,0,392370000,2.5e+09,40,107,147
1378610000,628570000,37390000,0,455430000,2.5e+09,37,105,142
482740000,70110000,31790000,0,1915360000,2.5e+09,44,118,162
337280000,127190000,44590000,0,1858540000,2367600000,43,121,164
1109290000,524120000,34200000,0,832390000,2.5e+09,42,115,157
798020000,1180520000,20280000,263750000,237430000,2.5e+09,43,96,139
710690000,1350150000,88270000,160110000,190780000,2.5e+09,44,104,148
685300000,1.468e+09,35400000,120570000,190730000,2.5e+09,43,107,150
815680000,702340000,23440000,292120000,666420000,2.5e+09,49,121,170
394090000,141770000,149280000,129820000,1647350000,2462310000,48,121,169
401230000,245840000,7410000,118770000,1667080000,2440330000,42,123,165
645290000,311460000,7e+06,79320000,1456930000,2.5e+09,50,131,181
31250000,44950000,6150000,10790000,2133380000,2226520000,41,104,145
62400000,10730000,350000,7270000,2070850000,2151600000,37,99,136
346870000,214930000,13740000,60710000,1863750000,2.5e+09,44,132,176
770270000,320260000,46170000,70820000,1292480000,2.5e+09,44,119,163
1066260000,700450000,16610000,159740000,556940000,2.5e+09,47,129,176
1455440000,590310000,79190000,0,375060000,2.5e+09,45,128,173
281930000,21660000,11910000,0,1916920000,2232420000,48,120,168
1347750000,892990000,39440000,0,219820000,2.5e+09,41,118,159
1149560000,1.107e+09,55410000,670000,187360000,2.5e+09,39,115,154
1777700000,190710000,15660000,0,515930000,2.5e+09,40,108,148
1219970000,502050000,184340000,0,593640000,2.5e+09,42,116,158
1482580000,500900000,38310000,0,478210000,2.5e+09,38,115,153
1550290000,387440000,21560000,0,540710000,2.5e+09,38,109,147
1176720000,396110000,63010000,0,864160000,2.5e+09,43,122,165
1445240000,426180000,28130000,0,600450000,2.5e+09,37,117,154
1445040000,18280000,11480000,2140000,1023060000,2.5e+09,33,98,131
1572100000,18570000,1290000,840000,907200000,2.5e+09,34,95,129
1071120000,7470000,1090000,730000,1419590000,2.5e+09,32,92,124
794880000,0,0,2110000,1703010000,2.5e+09,26,92,118
1210260000,148130000,8670000,0,1132940000,2.5e+09,34,87,121
404730000,14670000,720000,6050000,2073830000,2.5e+09,26,71,97
352140000,21930000,1240000,19330000,2105360000,2.5e+09,25,83,108
148620000,0,0,33960000,2317420000,2.5e+09,20,65,85
480260000,63220000,22590000,250000,1933680000,2.5e+09,29,80,109
127350000,13430000,810000,0,2358410000,2.5e+09,21,54,75
387090000,65370000,5540000,0,2.042e+09,2.5e+09,26,65,91
1688360000,10750000,3260000,1060000,796570000,2.5e+09,34,100,134
1842980000,49960000,5e+06,320000,601740000,2.5e+09,34,96,130
1861100000,195150000,30650000,3170000,409930000,2.5e+09,36,103,139
1905540000,155550000,5380000,1060000,432470000,2.5e+09,35,111,146
1415610000,6080000,8510000,6810000,1062990000,2.5e+09,32,94,126
1587840000,19350000,4450000,12450000,875910000,2.5e+09,32,99,131
1802860000,30120000,5950000,3110000,657960000,2.5e+09,33,98,131
1477590000,470000,1310000,1370000,1019260000,2.5e+09,31,90,121
1614960000,5420000,4670000,2850000,872100000,2.5e+09,31,93,124
1708680000,0,780000,2030000,788510000,2.5e+09,28,91,119
1675810000,1720000,11320000,260000,810890000,2.5e+09,31,93,124
743770000,0,2800000,5330000,1748100000,2.5e+09,28,93,121
1273920000,490000,3060000,5610000,1216920000,2.5e+09,27,84,111
1298070000,820000,1670000,2640000,1196800000,2.5e+09,27,87,114
229370000,0,0,8550000,2262080000,2.5e+09,24,84,108
836070000,7250000,1830000,0,1654850000,2.5e+09,20,70,90
881040000,1990000,530000,0,1616440000,2.5e+09,20,76,96
459920000,1930000,0,0,2038150000,2.5e+09,11,54,65
504560000,53940000,21940000,4e+05,1690670000,2271510000,32,107,139
469480000,56170000,2030000,320000,1566900000,2094900000,35,107,142
472770000,22720000,37930000,4720000,1961860000,2.5e+09,37,110,147
1521060000,59400000,11870000,18190000,889480000,2.5e+09,35,109,144
1389370000,2600000,3100000,6640000,1098290000,2.5e+09,28,86,114
1205530000,7930000,5580000,4500000,1276460000,2.5e+09,29,87,116
1292880000,3840000,4020000,0,1199260000,2.5e+09,32,94,126
1560310000,1650000,7880000,2960000,927200000,2.5e+09,33,90,123
451070000,0,0,0,2048930000,2.5e+09,22,74,96
428230000,137730000,25120000,450000,1711550000,2303080000,42,121,163
1486880000,60800000,16250000,19720000,916350000,2.5e+09,33,108,141
1704540000,17770000,7720000,770000,769200000,2.5e+09,33,98,131
1620160000,16400000,7570000,12550000,843320000,2.5e+09,33,105,138
1302620000,369700000,27710000,250550000,549420000,2.5e+09,35,113,148
173300000,586690000,40290000,74650000,1625070000,2.5e+09,44,126,170
1838600000,279560000,22480000,134160000,225200000,2.5e+09,36,94,130
816020000,1147490000,85980000,231840000,218670000,2.5e+09,30,82,112
1398640000,534560000,53270000,259550000,253980000,2.5e+09,38,101,139
904750000,753770000,103800000,578500000,159180000,2.5e+09,32,87,119
1294550000,432290000,33740000,109680000,629740000,2.5e+09,37,111,148
92390000,680760000,23850000,31410000,1570570000,2398980000,54,135,189
901460000,794650000,37080000,111380000,655430000,2.5e+09,38,105,143
179210000,691900000,26080000,49030000,1532330000,2478550000,45,111,156
1627990000,385290000,41840000,130420000,314460000,2.5e+09,41,114,155
688090000,1071880000,81700000,334990000,323340000,2.5e+09,45,112,157
1146430000,726910000,87480000,262160000,277020000,2.5e+09,44,126,170
1424630000,637570000,121240000,136710000,179850000,2.5e+09,41,114,155
1486310000,391980000,102490000,377750000,141470000,2.5e+09,26,84,110
625370000,1203680000,183630000,380970000,106350000,2.5e+09,44,106,150
1318660000,389220000,81970000,478110000,232040000,2.5e+09,38,103,141
848700000,659260000,87100000,652550000,252390000,2.5e+09,39,103,142
1452630000,248700000,52580000,487290000,198160000,2439360000,25,75,100
1551030000,360400000,75240000,273510000,145620000,2405800000,21,61,82
1547850000,176790000,43880000,434800000,296680000,2.5e+09,25,74,99
992550000,865870000,22070000,112610000,506900000,2.5e+09,37,104,141
452590000,1034510000,40210000,128260000,844430000,2.5e+09,57,137,194
109370000,1983990000,68130000,158290000,180220000,2.5e+09,23,64,87
549160000,1283590000,62560000,253620000,351070000,2.5e+09,43,110,153
357650000,1614160000,92220000,277500000,158470000,2.5e+09,35,94,129
136380000,1770960000,69470000,2.67e+08,256190000,2.5e+09,30,81,111
941140000,1086940000,128510000,148240000,195170000,2.5e+09,29,87,116
1109650000,867060000,101770000,181250000,240270000,2.5e+09,40,119,159
861150000,1239830000,149210000,109350000,140460000,2.5e+09,42,106,148
662030000,1410800000,103990000,233240000,89940000,2.5e+09,41,108,149
252310000,1857400000,178730000,93100000,118460000,2.5e+09,36,103,139
442020000,1610620000,136220000,162610000,148530000,2.5e+09,52,129,181
326310000,1800820000,138770000,102100000,1.32e+08,2.5e+09,42,107,149
495840000,1683850000,165450000,78630000,76230000,2.5e+09,35,92,127
257760000,1714880000,398670000,44660000,84030000,2.5e+09,29,80,109
1029210000,811120000,140570000,361540000,157560000,2.5e+09,33,93,126
1495470000,378030000,143610000,315770000,167120000,2.5e+09,22,65,87
1824340000,193370000,79770000,306670000,95850000,2.5e+09,37,91,128
1501700000,106340000,1.05e+08,475650000,311310000,2.5e+09,25,70,95
1648410000,144360000,139160000,352180000,215890000,2.5e+09,31,83,114
499260000,1337270000,306650000,297220000,59600000,2.5e+09,30,72,102
1244010000,885690000,51230000,126310000,192760000,2.5e+09,51,130,181
652560000,133510000,18730000,22720000,1454880000,2282400000,47,115,162
745220000,1329390000,139230000,169910000,116250000,2.5e+09,46,111,157
460940000,1427260000,123020000,225130000,263650000,2.5e+09,59,141,200
459580000,658700000,119360000,43400000,1218960000,2.5e+09,56,128,184
296340000,221410000,29840000,33210000,1669820000,2250620000,46,110,156
425240000,1674620000,153810000,62430000,183900000,2.5e+09,45,119,164
400140000,1825160000,148050000,82820000,43830000,2.5e+09,36,94,130
195180000,1970670000,166060000,55740000,112350000,2.5e+09,35,90,125
39400000,2220120000,109510000,54300000,76670000,2.5e+09,22,75,97
158840000,1516760000,102670000,106860000,52720000,1937850000,46,115,161
581050000,1354180000,247970000,263520000,53280000,2.5e+09,25,67,92
356240000,1277510000,179490000,236680000,55140000,2105060000,29,80,109
121290000,939920000,101300000,275640000,78880000,1517030000,47,106,153
438050000,1212180000,246390000,437710000,128080000,2462410000,35,90,125
174900000,312850000,80010000,91780000,37780000,697320000,44,102,146
16180000,1028410000,65530000,85190000,1293560000,2488870000,44,108,152
557580000,1380180000,104310000,214750000,243180000,2.5e+09,48,109,157
58340000,256920000,26560000,63970000,2094210000,2.5e+09,44,102,146
213990000,443770000,60010000,32150000,179240000,929160000,38,110,148
123200000,358420000,22840000,69940000,997790000,1572190000,40,105,145
673530000,1314770000,125920000,115380000,270400000,2.5e+09,50,119,169
1087940000,1054540000,59840000,120170000,177510000,2.5e+09,48,108,156
758540000,1246680000,186560000,136490000,171730000,2.5e+09,47,104,151
1.055e+09,789250000,33880000,244990000,162330000,2285450000,49,112,161
717220000,1501540000,80500000,114210000,86530000,2.5e+09,40,96,136
725520000,1416470000,76780000,130720000,150510000,2.5e+09,45,102,147
712850000,1379040000,60610000,189510000,157990000,2.5e+09,48,108,156
535150000,1619680000,59900000,168430000,116840000,2.5e+09,48,106,154
333650000,1730000,580000,87800000,25580000,449340000,34,82,116
241540000,51400000,19140000,11640000,23880000,347600000,36,85,121
15380000,56840000,2310000,7730000,10090000,92350000,49,111,160
856320000,142160000,7190000,86170000,167890000,1259730000,47,108,155
757790000,383810000,32760000,93180000,121500000,1389040000,47,107,154
764330000,1324650000,4e+07,178110000,192910000,2.5e+09,49,105,154
1103070000,898010000,56620000,156040000,286260000,2.5e+09,47,115,162
712690000,629960000,60330000,256730000,281550000,1941260000,50,113,163
298810000,750940000,23200000,140860000,130210000,1344020000,46,113,159
129310000,1410370000,240050000,283770000,59950000,2123450000,44,99,143
237850000,252880000,8110000,118970000,47840000,665650000,45,119,164
8240000,234820000,26920000,46190000,50390000,366560000,43,98,141
