"cell50x50","ccv","log_ccv"
"30SWJ3",21.0454299765698,2.49765475827678
"30SWJ4",28.0439240475708,2.94389284261079
"30SWK2",13.4863344195639,2.35913774826695
"30SWK4",8.64194023191227,1.89537517076774
"30SXF1",NA,NA
"30SXG1",5.97322740276693,1.37504969703066
"30SXG2",5.55384066113376,1.54976874226902
"30SXG3",8.60339735909516,1.95523749104764
"30SXH1",10.9358125731173,2.14799835959906
"30SXH2",6.56909221534996,1.67982817192704
"30SXH3",7.76377979905118,1.76051511466897
"30SXH4",11.1552924784368,1.95914850203327
"30SXJ1",9.1255172325374,2.03179878627448
"30SXJ2",18.4909559641826,2.46773516327161
"30SXJ3",5.66577116127437,1.52331196062561
"30SXJ4",6.09417547284155,1.51109712039586
"30SXK2",6.37371793157755,1.65967933529801
"30SXK4",3.94330639198651,1.09344034426439
"30SYG1",NA,NA
"30SYH1",3.56758350972314,1.05762835176476
"30SYH2",20.3699037651322,2.59469916112598
"30SYJ1",13.5023048417289,2.21299414239041
"30SYJ2",10.0034042406248,1.70445811421231
"30SYK2",4.69622123136034,1.31465372247249
"30TTK3",5.40455148430414,1.00386353709218
"30TTL3",18.0649837661756,2.72658699378831
"30TTL4",19.4570956253531,2.74728789609272
"30TTM3",35.2925942582861,3.14586059247194
"30TTM4",28.7302402549631,3.07245759638231
"30TTN4",7.75273951438393,1.7600403118474
"30TTP4",9.77140061759343,2.04629881714072
"30TUK1",3.26362892588151,0.789904612153339
"30TUK3",4.07614321025055,1.05953656894047
"30TUL1",32.8481890198007,3.36018637791966
"30TUL2",16.6537528889441,2.46292670217086
"30TUL3",34.8994573953701,3.30820609290811
"30TUL4",17.2532059062147,2.34352934394381
"30TUM1",32.7881556562921,3.32044085456214
"30TUM2",32.6380731405685,3.09176764101657
"30TUM3",24.8862041854428,3.04377817315482
"30TUM4",21.9347445232427,2.78118393288912
"30TUN1",3.35302942543672,0.978454415876728
"30TUN2",7.92746780740818,1.93473194727027
"30TUN3",2.48111707079889,0.748118476792949
"30TUN4",10.2753503961949,2.1386659088003
"30TUP2",7.28295609548458,1.73179998225102
"30TUP4",5.62969647320941,1.60281019471311
"30TUT3",NA,NA
"30TVK1",12.8692806435024,2.17249643617679
"30TVK3",10.1541686047415,2.15527754413244
"30TVL1",22.8770982627942,2.52328184323499
"30TVL2",3.13364898697369,0.842835500178457
"30TVL3",9.21003705663731,1.77187082037871
"30TVL4",6.10590573028642,1.66339576871224
"30TVM1",21.7594326497393,2.85689343929273
"30TVM2",22.281146844864,2.83517513051061
"30TVM3",6.1961762902303,1.54928779526011
"30TVM4",12.123460992111,2.29344566563653
"30TVN1",5.66183341507721,1.43825760888174
"30TVN2",15.2053858215221,2.44750056725044
"30TVN3",8.00595541077211,1.61644117378814
"30TVN4",8.55284812919094,1.85799416606678
"30TVP2",10.2025864435536,2.10583938017034
"30TVP4",6.85603481168446,1.80538751285642
"30TVT1",NA,NA
"30TVT3",18.2253116370267,2.83840147261754
"30TWK1",6.77639203737922,1.77582971586008
"30TWK3",5.18936711683441,1.51361580000677
"30TWL1",15.3194888095411,2.50256397020731
"30TWL2",11.3993728442107,2.2436069887942
"30TWL3",6.987422510821,1.82798154436579
"30TWL4",10.6149991967532,2.14359770266319
"30TWM1",4.02926172629213,1.1935797993223
"30TWM2",12.3570693040002,2.01653438528139
"30TWM3",7.32433922843164,1.62288151025828
"30TWM4",9.7916945478861,1.8861136330504
"30TWN1",6.02220807374137,1.51091767122868
"30TWN2",6.71113358253603,1.72722218960803
"30TWN3",4.53177364129144,1.30257548423934
"30TWN4",6.53446775684759,1.62555007565084
"30TWP2",6.04561405143955,1.74073140682328
"30TWP4",4.99203865802561,1.60529431604137
"30TWS3",33.0767628973674,3.2167590333315
"30TWS4",NA,NA
"30TWT1",30.6221123087073,3.17263738478874
"30TWT2",91.4879736799874,4.13877257794383
"30TWT3",36.3066980053834,3.40713798755892
"30TWT4",30.2149065495293,3.24661903689031
"30TXK1",10.7849720051064,1.63630564393072
"30TXK3",5.50873162354365,1.47208107307634
"30TXL1",7.78676907594393,1.79887470645111
"30TXL2",11.1194287391399,1.99872769429385
"30TXL3",6.99825967711594,1.83093361813047
"30TXL4",7.15832063415089,1.79594823623323
"30TXM1",20.0460829411267,2.54761640484212
"30TXM2",11.6429953809248,1.92350951379017
"30TXM3",14.3068112324534,2.08039237720161
"30TXM4",12.0137795388498,2.26333368712032
"30TXN1",7.01418830517087,1.64473371809391
"30TXN2",6.36105594947176,1.65148465208605
"30TXN3",9.4360406118657,1.57882540967577
"30TXN4",4.62543560830576,1.31462109607501
"30TXP1",24.6416489277049,3.18220661475943
"30TXP2",29.2842665413426,3.11347077537702
"30TXP3",34.6878898609851,3.3157866645882
"30TXP4",38.6416099840699,3.37787329260513
"30TXQ1",30.3388459618141,3.33527333814352
"30TXQ2",33.0966952857827,3.36761225707396
"30TXQ3",29.7742089094887,3.17514838534634
"30TXQ4",47.870610512032,3.68912193711727
"30TXR1",61.2645656993771,3.94596475242523
"30TXR2",48.0001213438828,3.78700024985581
"30TXR3",47.2890641038637,3.65436182263789
"30TXR4",70.0056745448418,3.79318280849473
"30TXS1",44.5066480744125,3.54927827156203
"30TXS2",30.3348751265351,3.29948572750781
"30TXS3",40.6880627876095,3.23355548094204
"30TXS4",42.6983884863587,3.53011510403807
"30TXT1",64.2786974504987,3.85171727601118
"30TXT2",43.5197438056239,3.41205633678001
"30TXT3",63.7130425543942,3.78135714036685
"30TXT4",38.6557371600963,3.47567972103965
"30TYK1",4.03622480290878,1.22751927174181
"30TYL1",17.7826262145219,2.56533651131484
"30TYL2",6.1479787636754,1.54233752302791
"30TYM1",11.5775817300674,1.90333760963343
"30TYM2",15.074776274246,2.46643432264685
"30TYN1",14.7701825374789,1.50183918597867
"30TYN2",2.67960350134742,0.764745845001117
"30TYP1",73.2977169075642,3.79318756170343
"30TYP2",37.0064492943344,3.34930741630618
"30TYQ1",32.6852050551464,3.29647360331912
"30TYQ2",50.8483528117303,3.68196638560716
"30TYR1",29.7052739330921,3.21574010764773
"30TYR2",43.3585920428,3.60123418663525
"30TYS1",39.7751519478409,3.5048199046618
"30TYS2",40.8826158738327,3.35858405898945
"30TYT1",47.5174708729493,3.59424706573683
"30TYT2",40.3206595087062,3.38616931144661
"30UUA2",7.97951362583316,1.84333377249063
"30UUA3",10.366317465812,2.06117756012223
"30UUA4",NA,NA
"30UUB3",NA,NA
"30UUB4",8.93916222422364,1.88535590147697
"30UUC3",12.2592507045499,2.2025507676396
"30UUC4",14.5852259648565,2.50804553567594
"30UUD1",NA,NA
"30UUD3",23.437910835823,3.07051454552349
"30UUD4",NA,NA
"30UUE1",2.02592364977086,0.706025719909505
"30UUF1",7.2039711643804,1.73788242895816
"30UUF2",16.7768273233028,2.48806799699428
"30UUF3",10.7280363703656,2.18926065274306
"30UUG1",5.64824445920163,1.45990153057524
"30UUG2",7.68151675085146,1.92297267719814
"30UUG3",4.51546969295029,1.27837319425795
"30UUG4",6.65459269161879,1.71725131033763
"30UUU3",22.8514427081526,2.97763879027955
"30UUU4",36.0982603836343,3.5026691005511
"30UVA1",9.6939207186132,1.83077944599468
"30UVB1",10.5228071818797,1.68640068908198
"30UVB2",11.0127597500365,2.07931222573141
"30UVB3",8.08885357310384,1.7959736938138
"30UVB4",7.97598158704429,1.92165190655484
"30UVC1",7.30072477730707,1.7633743456155
"30UVC2",8.01910876192911,1.82237191028114
"30UVC3",6.36171144751746,1.65212451580683
"30UVC4",5.9483273516624,1.55226707911724
"30UVD1",10.4209483075281,1.6369537986121
"30UVD2",4.1822427862094,1.28727651697179
"30UVD3",5.99636421639297,1.54565310636887
"30UVD4",7.60826007747296,1.84330618237418
"30UVE4",19.6779825708873,2.56745641931663
"30UVF1",10.978591056003,2.05893747290715
"30UVF3",10.4931735557531,1.91689841014058
"30UVF4",4.18933944537151,1.30050339644991
"30UVG1",7.20602632167028,1.82599950866134
"30UVG2",5.502820634909,1.55824479686238
"30UVG3",8.05841036780235,1.69044109700646
"30UVG4",6.36341024347984,1.58282943840434
"30UVU1",20.5941107561581,2.7233795194415
"30UVU2",21.2477120333692,2.79151822695469
"30UVU3",20.1190600112169,2.77393622236916
"30UVU4",23.9111193939859,2.92205841141798
"30UVV4",35.2600207644963,3.4657764252153
"30UWA1",NA,NA
"30UWB1",18.1859330056137,2.57327858225933
"30UWB2",19.7734453345201,2.58294804607106
"30UWB3",24.213549759868,2.92359695008275
"30UXB3",32.8375771998664,3.04289772586822
"30UWB4",20.2201789857915,2.85479715822095
"30UWC1",15.8703670423294,2.43270168967249
"30UWC2",14.6921755138526,2.26048397742052
"30UWC3",18.2078473754736,2.69988344674787
"30UWC4",20.4872646876815,2.7365664451417
"30UWD1",25.7785917492913,3.00788209015629
"30UWD2",13.9807104935274,2.37987837976624
"30UWD3",13.4534553143652,2.36616378995217
"30UWD4",19.7843697361882,2.73795251082071
"30UWE1",11.2654421555243,2.06217657034349
"30UWE2",20.157563136776,2.59287559604105
"30UWE3",11.5835079755977,2.18441654503471
"30UWE4",7.52771034825486,1.76515544390735
"30UWF1",7.08735839621557,1.66997872766594
"30UWF2",8.09953208359569,1.70233824585692
"30UWF3",10.9462060665352,2.08772491002967
"30UWF4",11.9856199841538,2.10611985982045
"30UWG1",10.8326315188306,2.08221133770784
"30UWG2",7.10004448811438,1.77649276154447
"30UWG4",9.8171456514654,2.12308294014813
"30UWU1",22.5818348320797,2.86219012394439
"30UWU2",29.952381919183,3.08918242428892
"30UWU3",31.6316396282115,3.19571289962501
"30UWU4",30.9556584122685,3.22510958068733
"30UWV2",NA,NA
"30UWV3",20.8537434079052,2.91939356195872
"30UXB1",36.7926198386258,3.06199990509235
"30UXB2",18.4587950750693,2.72781496074647
"30UXB4",22.2949329718876,2.87255199793808
"30UXC1",26.0186840722546,3.05629354780973
"30UXC2",25.4752637778552,2.92573507179093
"30UXC3",33.1393702471489,3.28517113246212
"30UXC4",20.5801695821892,2.8181871396855
"30UXD1",21.2243534961938,2.78609990413619
"30UXD2",21.8814099697421,2.87610142545106
"30UXD3",56.340326200231,3.63742888064354
"30UXD4",42.4923215657785,3.47536290075082
"30UXE1",35.0279937738839,3.28422785017157
"30UXE2",35.00642382596,3.09531553965313
"30UXE4",28.9894909937057,3.16471398665301
"30UXF2",12.1220255229309,2.13011709574548
"30UXU1",28.0662264871389,3.06788037589525
"30UXU2",54.9999778891715,3.79388507480428
"30UXU3",25.9950822073393,2.97568027521763
"30UXU4",34.2088822080443,3.3100523934541
"30UXV1",46.1433470018619,3.52180590239966
"30UXV2",24.9396584291432,2.82869565019511
"30UXV3",32.0650888313771,3.2616288278656
"30UXV4",25.0531612798377,2.92188865077627
"30UYU1",18.3113727837807,2.68828478236018
"30UYU2",29.0167202287316,3.14268858848244
"30VUH1",6.63725433356474,1.68563237040742
"30VUH2",5.60010034557164,1.60246597496289
"30VUH3",5.64601254708622,1.4151010308642
"30VUH4",5.13663274198911,1.39271246207354
"30VUJ1",7.62717171421794,1.69818881735214
"30VUJ2",7.58956799623507,1.72526299898238
"30VUJ3",6.23563708213293,1.63233981700116
"30VUJ4",6.51164335082235,1.62360127103033
"30VUK3",6.43935864463148,1.68436801314537
"30VUK4",6.69635946452796,1.64509460341916
"30VUL4",NA,NA
"30VVH1",6.16500546055934,1.52191481649558
"30VVH2",5.97187937229144,1.50736325064477
"30VVH3",6.50396841424748,1.67612425178338
"30VVH4",12.2558102896466,2.04243647563465
"30VVJ1",8.21166892701102,1.78755840507675
"30VVJ2",5.09485679909913,1.34710973960384
"30VVJ3",9.7191211402647,2.0079170456832
"30VVJ4",6.16241004548248,1.52309033078985
"30VVK1",10.3107261340994,2.04024726986914
"30VVK2",11.2585371313236,2.09844915977316
"30VVK3",22.8520046083044,2.88346388046228
"30VVK4",8.80148002852197,2.06251688559526
"30VVL4",19.5811730961711,2.63955899695943
"30VWH1",24.9195805579561,2.53224986285084
"30VWH2",13.7703612196481,2.44653512645753
"30VWJ1",17.0476353491843,2.55540679396949
"30VWJ2",10.7382249351109,2.0876836809728
"30VWJ3",36.5088392682258,3.25273918167125
"31SBC3",6.21838980417918,1.68970956789422
"31SBD4",4.85570083727173,1.56049960460363
"31SBE4",6.4991089672906,1.58970501110611
"31TCG4",9.78129162054346,2.10402018895766
"31TBE3",4.60123821952087,1.36321821282907
"31TBF3",11.0126907857449,2.22285342947859
"31TBF4",5.58076762535651,1.35934048245332
"31TBG3",7.08280599765148,1.61855640527838
"31TBG4",15.9780112136657,2.58089496470076
"31TBH3",9.67756986567875,1.72460693901598
"31TBH4",2.07468272836254,0.547790546141292
"31TBJ3",41.9735845196622,3.52766392565001
"31TBJ4",55.0128236945596,3.73285179613306
"31TBK3",43.2899820481352,3.51097127461703
"31TBK4",44.3838261601162,3.49708636093608
"31TBL3",29.0656138530473,3.20776803207091
"31TBL4",38.052460613636,3.40642893130467
"31TCF1",6.34588318990641,1.61617266083304
"31TCF2",8.5587894406918,1.70050879583104
"31TCF3",8.90108572022929,1.93527173443434
"31TCG1",4.38754653245252,1.15991902945213
"31TCG2",16.2629570557291,2.43839424772193
"31TCG3",4.86480278926057,0.935996580937073
"31TCH1",19.0834282287016,2.38335814154901
"31TCH2",2.64730975443388,0.625094695504228
"31TCH3",23.9923306193334,2.4915932239401
"31TCH4",2.88601843964295,0.73463494633128
"31TCJ1",37.8101221505103,3.39785997207217
"31TCJ2",63.7554669397388,3.7447311434773
"31TCJ3",44.7540571192645,3.36472843837974
"31TCJ4",43.020648231058,3.3557738566881
"31TCK1",30.2232997793601,3.13458141134475
"31TCK2",34.9353629925611,3.2581249699095
"31TCK3",20.0651487853695,2.7841085335026
"31TCK4",30.078039725786,3.10310697314811
"31TCL1",24.812605676754,3.00982752381686
"31TCL2",26.6251519029513,3.09386800083719
"31TCL3",19.158785656632,2.82159436726818
"31TCL4",17.628878772613,2.72051586468368
"31TCM1",48.4372069406013,3.60299570289576
"31TCM2",62.5443846607483,3.9085156753657
"31TCM3",67.2686397190554,3.94999549540237
"31TCM4",40.9244703048622,3.46781643663654
"31TCN1",32.4006929903805,3.26325551012885
"31TCN2",53.6769159379458,3.71701479380772
"31TCN3",70.5532654066502,3.8216223533464
"31TCN4",56.4614401447454,3.70357721565618
"31TDF1",11.2763120836341,2.18351286966127
"31TDF3",NA,NA
"31TDG1",3.6510603070451,1.03972775270761
"31TEJ1",10.8898404352755,1.83924045181102
"31TDG2",6.68927085359413,1.69014831967748
"31TDG3",6.7458606548494,1.60060524760707
"31TDG4",16.3152357969879,2.03260737842098
"31TDH1",14.2972999434762,2.36827466908898
"31TDH2",3.29723568482017,0.823667489992843
"31TDH3",10.8362650677648,2.14343336043186
"31TDH4",8.44222928530107,1.54153664236894
"31TDJ1",16.8052128149242,2.58312798516124
"31TDJ2",24.6873304491962,2.51976490010773
"31TDJ3",10.6928996524036,2.08459873056935
"31TDJ4",6.00756905424475,1.58506448905218
"31TDK1",11.0464569173289,2.17684302366816
"31TDK2",21.8327019420997,2.68381573064576
"31TDK3",7.53221359989328,1.79072498200491
"31TDK4",12.2181415002719,2.09210168825768
"31TDL1",11.9315844824833,2.36617833154501
"31TDL2",13.0888602501179,2.31061031256193
"31TDL3",21.8611359460199,2.42533662048658
"31TDL4",6.705339401004,1.72651242426932
"31TDM1",61.2879381358736,3.82500849016816
"31TDM2",22.9147653363934,2.94839877533127
"31TDM3",54.3051449881323,3.65738167802955
"31TDM4",19.2129829435455,2.7017852812544
"31TDN1",54.8633901484833,3.87290121987328
"31TDN2",54.0883566468348,3.70566312716927
"31TDN3",45.4176411330946,3.54722557121224
"31TDN4",49.8846359413577,3.55509338490148
"31TEG1",30.8735628682754,2.72077717694204
"31TEG2",9.18944437858882,2.15470986248453
"31TEH1",32.7559819012981,3.36528638578656
"31TEH2",9.11132240693344,1.43434719779239
"31TEJ2",9.83841857928509,1.98555689147817
"31TEJ3",11.7591442743615,2.09243851572234
"31TEJ4",22.124877253584,2.78803704452116
"31TEK1",8.32065730190191,1.83276516199052
"31TEK2",10.5035826013629,1.86904512529164
"31TEK3",6.22846544617809,1.60647188546089
"31TEK4",5.31849483717473,1.37341672321269
"31TEL1",13.1977878912246,2.10006449306107
"31TEL2",6.85933132670232,1.59491339496208
"31TEL3",9.6927323777052,1.79920278183766
"31TEL4",7.16301596161033,1.70480206296355
"31TEM1",56.8936048127297,3.77645535179185
"31TEM2",27.8379457573709,3.01644870234889
"31TEM3",29.8533239429751,3.07184179210307
"31TEM4",25.4367874940119,2.82246310859318
"31TEN1",36.6349002921755,3.41589003740746
"31TEN2",37.6319919983939,3.31545250026859
"31TEN3",30.4953909286456,3.19633225161433
"31TEN4",14.8412378731659,2.46377083362493
"31TFH1",NA,NA
"31TFJ1",19.0961956271772,2.69582238008337
"31TFJ2",52.4603711385867,3.70316122460625
"31TFJ3",12.5604762645189,1.92174682043106
"31TFJ4",19.2113133374339,2.63918697689622
"31TFK1",8.05696515013067,1.69445174606088
"31TFK2",11.9071845709881,2.1020157519447
"31TFK3",7.06489958053119,1.5211328820703
"31TFK4",7.04456101057039,1.78682325233811
"31TFL1",11.730081844664,2.12759925614422
"31TFL2",6.92997350364648,1.68843725413897
"31TFL3",76.0490038805066,2.78963478396675
"31TFL4",11.2423017072643,2.2101482787388
"31TFM1",27.4851377504386,2.94486461307774
"31TFM2",20.5676533769876,2.56594831403725
"31TFM3",74.6517589166107,3.74332363545032
"31TFM4",72.1580171564795,3.39304698158107
"31TFN1",38.181063266365,3.40261989089303
"31TFN2",28.4513814576822,2.81327359436018
"31TFN3",32.3948179671022,3.24784776994495
"31TFN4",50.7250261599418,3.68214961150473
"31TGH1",6.70791252503562,1.70810961530584
"31TGJ1",7.69576035099287,1.81642908449673
"31TGJ2",12.0205202579899,2.2487154547419
"31TGK1",2.92744077529388,0.84556379167632
"31TGK2",5.99495880111373,1.49825808305512
"31TGL1",8.27074744126101,1.69527071243015
"31TGL2",4.75374883424292,1.04730476303459
"31TGM1",11.1789146262994,2.07866762902442
"31TGM2",7.49951230665128,1.65798605462413
"31TGN1",36.3011874995698,3.3565501238275
"31TGN2",23.0061032795816,2.68739940887086
"31UCP1",25.237790338603,3.07050431927679
"31UCP2",25.6297604178427,3.12128727632047
"31UCP3",41.6359965091304,3.49307449038937
"31UCP4",46.0931464990774,3.6748765842768
"31UCQ1",22.6511406380203,2.87400808616967
"31UCQ2",35.6838840478417,3.26521024169394
"31UCQ3",35.0115852199578,3.06702289470361
"31UCQ4",52.4376298692634,3.56930048120731
"31UCR2",35.7125060262445,3.46945737271571
"31UCR4",28.1535978681533,3.19456693782558
"31UCS1",35.8355088513511,3.13203261413636
"31UCS2",52.3705640918938,3.22295849621271
"31UCS3",65.8617963705881,3.15532116793927
"31UCS4",35.6801133417457,3.56557039919885
"31UCT1",48.1043548167853,3.60369098903268
"31UCT2",34.748366531238,3.28481504585834
"31UCT3",69.1068626402216,3.96708539256265
"31UCT4",51.8094216337219,3.83843276677017
"31UCU1",81.4749337396458,4.08292914155081
"31UCU2",53.7186747898057,3.72924265223602
"31UCU3",51.5521797663163,3.76451272761675
"31UCU4",73.7843881354634,4.10234367819042
"31UCV2",62.7591824026749,3.85512305701282
"31UDP1",51.324356872502,3.75313856646054
"31UDP2",55.6554483696292,3.82145073567487
"31UDP3",47.4835590636258,3.63841985459364
"31UDP4",51.2486834871633,3.72418365485915
"31UDQ1",32.6245333680147,3.18686304086076
"31UDQ2",26.8032847006726,2.93005742600309
"31UDQ3",50.0636453801242,3.60062607603598
"31UDQ4",33.2488310450399,3.22284525255766
"31UDR1",26.6522329022122,3.16037866583784
"31UDR2",30.1863840616657,3.28891188586269
"31UDR3",39.4738536114707,3.46575196613502
"31UDR4",56.5930435829334,3.75363468264713
"31UDS2",28.780981903015,3.12332280304895
"31UDS3",78.2741592847439,4.11443105608557
"31UDS4",65.8257166343854,3.81493040237727
"31UDU1",NA,NA
"31UDU2",134.427669399639,4.49851716385952
"31UEP1",48.8452839834042,3.54844325636856
"31UEP2",45.2857816728426,3.30025360008225
"31UEP3",51.7368269739722,3.69877194546301
"31UEP4",28.8583409158061,3.2230006412857
"31UEQ1",46.5879151863947,3.57733879940346
"31UEQ2",57.0334991014266,3.74081597173382
"31UEQ3",64.8133955508279,3.76438218234442
"31UEQ4",34.9009783972023,3.29169270574713
"31UER1",46.3302332220146,3.6227131824254
"31UER2",74.7720779127274,3.8980631035211
"31UER3",37.366713522287,3.42973678389071
"31UER4",33.4859184747783,3.35497475412049
"31UES1",86.2167494672041,4.1895280225917
"31UES2",47.8267164246271,3.61220215450033
"31UES3",89.2220976520948,3.97222453695523
"31UES4",45.9877015838846,3.59614959563127
"31UET2",37.0148768332327,3.58823552723479
"31UET3",46.806874197892,3.44074673700926
"31UET4",69.9868225053988,4.01660345260219
"31UFP1",62.6422223854719,3.72429661501749
"31UFP2",32.5119313619442,3.30054145971924
"31UFP3",31.7560082530132,3.27181497722874
"31UFP4",42.614179474736,3.47952985216585
"31UFQ1",53.5503187845719,3.52033656730549
"31UFQ2",54.1785235788429,3.69287325081008
"31UFQ3",32.7267902595675,3.25344041414854
"31UFQ4",44.742732565256,3.31163786644048
"31UFR1",27.6575278234566,3.12116700266072
"31UFR2",24.014751799158,2.88396139846048
"31UFR3",21.857459835985,2.7886668957095
"31UFR4",30.9722952137716,3.1137192399897
"31UFS1",61.0450489899622,3.90725743651698
"31UFS2",41.700305612697,3.53775843208904
"31UFS3",73.1640617976851,3.88155112550096
"31UFS4",27.4582354196526,3.07217976467136
"31UFT1",89.4215919204166,3.95708862041215
"31UFT2",78.3822951105764,4.06816381494634
"31UFT3",71.8263308235941,3.91960318848075
"31UFT4",90.4520383946497,4.16714145075573
"31UFU1",108.682646956967,4.40904388946045
"31UFU2",52.4350334173891,3.63017594671076
"31UFU3",65.0141770191338,3.9867333589059
"31UFU4",60.8616676320915,3.87298884166918
"31UFV4",73.5418254783202,4.22589939221671
"31UGP1",27.66178389169,3.13160471565453
"31UGP2",34.6129446980528,3.27142485526989
"31VFE3",7.47587932153275,1.94336848055867
"31VFF1",26.0221864090087,3.06059815190234
"31VFF2",NA,NA
"31VFF3",8.56307837409782,1.79946842517041
"31VFF4",14.4797311251648,2.11292448534515
"31VFG1",5.82039317483801,1.36337360615726
"31VFG2",9.06828846241568,1.58331325233133
"31VFH1",7.4310032663022,1.57956915735356
"32TKR3",4.89114678607578,1.23084694039676
"31VFH2",12.2593134859647,1.83198114289005
"31VFJ1",5.59507930019343,1.38986274275763
"31VFJ2",4.93410250627723,1.39339410176583
"31VFK2",4.45170592873283,1.36413981925224
"32TKN3",7.72376821451818,1.92724487245377
"32TKP3",6.08463604325925,1.53573649187284
"32TKP4",14.504660041861,2.20018789451111
"32TKQ3",2.51584526636018,0.689462596597435
"32TKQ4",3.25193012053842,0.95583330543597
"32TKR4",2.05410221072003,0.459195276959291
"32TLN1",15.012837739372,2.59674991948524
"32TLP1",4.82812791694544,1.13775992844356
"32TLP2",6.32647830415462,1.56493313330261
"32TLP3",2.41790088609731,0.73765918997595
"32TLP4",4.16793690295153,1.35580006007971
"32TLQ1",2.52694277723231,0.707837519666177
"32TLQ2",2.65115897551026,0.761829796164326
"32TLQ3",23.35153141118,2.06652966554383
"32TLQ4",11.934877440623,1.57918316351596
"32TLR1",1.97175291343974,0.505800651840904
"32TLR2",2.41836396407592,0.616279287518573
"32TLR3",1.70340195614963,0.363096732666771
"32TLR4",2.84607866343235,0.730116168505237
"32TLS1",8.24641527616042,1.78377833007345
"32TLS2",3.44436614833469,0.899277374057563
"32TLS3",6.33072548420015,1.53952686011433
"32TLS4",2.3207194007615,0.487705689375783
"32TLT1",24.6488915326416,2.70563854529058
"32TLT2",13.2312674627272,2.15839192686086
"32TLT3",13.8899346305186,2.3816789050733
"32TLT4",11.8868606755099,2.07398429920385
"32TMP1",3.04432303985333,0.967071835994177
"32TMP3",3.65263730638758,1.29544945637627
"32TMQ1",25.2079883261694,3.02656058743404
"32TMQ2",15.037315056522,2.23931358032166
"32TMQ3",29.8939180959965,3.181927607643
"32TMQ4",15.4305878179977,1.71750326494449
"32TMR1",2.50095923967927,0.670430293677035
"32TMR2",19.7330527907137,2.6271379095493
"32TMR3",15.1764202718232,2.17690399767951
"32TMR4",43.7613887701029,3.5189145319142
"32TMS1",3.17608466195765,0.785005155852205
"32TMS2",1.76371390525091,0.317213227445563
"32TMS3",2.23912087326901,0.557223986442385
"32TMS4",2.47877797908016,0.712962862958656
"32TMT1",8.34289597578323,1.84737730223363
"32TMT2",11.8697747225984,2.1137859562684
"32TMT3",17.4182966762565,2.52536107607422
"32TMT4",7.59630548998029,1.68354919119492
"32TNP1",6.06389036076396,1.80235156782767
"32TNP3",5.80206880457137,1.44464973657922
"32TNQ1",23.2860641785189,2.47525484881517
"32TNQ2",4.92260039723207,1.329621101851
"32TNQ3",52.2822170830323,3.42472730935746
"32TNQ4",5.55371338689663,1.53694443277968
"32TNR1",8.00636101073615,1.60559444167499
"32TNR2",62.5141851671251,3.712447048003
"32TNR3",6.43396942070294,1.05333698357881
"32TNR4",133.17819330465,4.47521112994321
"32TNS1",2.22833574078281,0.550030277049957
"32TNS2",1.86584826741382,0.407096773035809
"32TNS3",2.99168697912706,0.804580264523344
"32TNS4",2.19312711527739,0.392589756116342
"32TNT1",12.550019575152,2.28245216163207
"32TNT2",3.88501821470858,0.997540075847444
"32TNT3",10.7481178421575,2.03576857781352
"32TNT4",3.2941520372419,0.875352858811467
"32TPM3",NA,NA
"32TPN1",11.2360786824917,2.28769014446483
"32TPN2",18.2636258502142,2.70414933691383
"32TPN3",18.2295304147357,2.43368043073784
"32TPN4",20.9064783853109,2.61658409785017
"32TPP1",6.5284576828421,1.42838710543117
"32TPP2",23.5747388745436,2.7312067537652
"32TPP3",8.29019501613456,1.69792882082329
"32TPP4",13.5137175840576,2.36214027188023
"32TPQ1",69.5265590642658,4.09292268797577
"32TPQ2",11.3957260212229,1.98354870192426
"32TPQ3",97.8969270891249,4.17396749463171
"32TPQ4",29.2222666412792,2.71875090939867
"32TPR1",2.95660563645198,0.798131896440278
"32TPR2",50.4696341702375,3.51208904912657
"32TPR3",3.88814322364241,1.00130237867217
"32TPR4",42.6492397579232,3.10585656386859
"32TPS1",1.80456221164383,0.397773174411981
"32TPS2",1.97535315264928,0.430991941942612
"32TPS3",2.12618200413198,0.472722693830831
"32TPS4",2.67783365008146,0.731130544562217
"32TPT1",12.1641977612771,1.98890832735578
"32TPT2",2.36895553101896,0.608195577166732
"32TPT3",10.6515240864065,1.7468479811404
"32TPT4",1.91200436709153,0.471754649206977
"32TQM1",19.4145866244666,2.7227719103309
"32TQN1",22.3129198103357,2.51053667407153
"32TQN2",10.9161086550559,2.07493037656735
"32TQP1",8.63289976545757,1.91518022903627
"32TQP2",9.24133514160164,1.76028912987793
"32TQQ1",64.7686064426701,3.93553036171556
"32TQQ2",57.9455873750328,3.60700105027936
"32TQR1",23.2420983519234,2.13217714963436
"32TQR2",57.8259410555706,3.73708514612441
"32TQS1",3.43052528640498,0.864280991747943
"32TQS2",3.50721040811596,0.985522660510737
"32TQT1",6.59562172422461,1.6081754505776
"32TQT2",2.46930934814419,0.703273113215715
"32ULA1",18.1948731170966,2.73453621927327
"32ULA2",23.5554749107417,2.67300632383567
"32ULA3",13.4710722812247,2.31496086736666
"32ULA4",20.1862050939089,2.42923051948273
"32ULB1",45.1080018589367,3.48104433438109
"32ULB2",20.884962212623,2.66619668182337
"32ULB3",19.4733303272022,2.65054546843347
"32ULB4",22.1338015577928,2.76159499906181
"32ULC1",76.2348122264812,4.12910341109992
"32ULC2",49.582034455573,3.67599381043615
"32ULC3",58.3825487207079,3.8568077988568
