cell50x50,occ_ebba1,SR_ebba1,occ_ebba2,SR_ebba2,deltaSR_birds,occ_m_b2000,SR_m_b2000,occ_m_a2015,SR_m_a2015,deltaSR_mammals,delta_occ_m,deltaT,ccv,log_ccv
33VWE2,136,136,152,152,16,120,38,1687,21,17,1567,1.00782195871527,53.5649423596537,3.61748685501902
33VWE3,162,162,168,168,6,185,42,4404,23,19,4219,1.04612091173628,106.213902902763,4.2898195172926
33VWE4,NA,NA,NA,NA,NA,324,40,1803,23,17,1479,1.03377552032471,48.3520654188593,3.76770027271383
33VWF1,151,151,168,168,17,278,46,7261,34,12,6983,1.00057720209097,45.8332644940952,3.59351375274173
33VWF2,140,140,154,154,14,42,37,1965,19,18,1923,0.979608595629275,62.1190966396782,3.90064871725886
33VWF3,142,142,163,163,21,214,43,5176,23,20,4962,0.993091630729246,62.5769092637083,3.91408144688711
33VWF4,142,142,162,162,20,96,43,2841,19,24,2745,1.02845392310828,73.9813785136614,4.01679582210267
33VWG1,141,141,160,160,19,175,38,965,27,11,790,0.959289780530063,33.6480109904099,3.2070940672228
33VWG2,142,142,152,152,10,1252,37,971,26,11,-281,1.01001258040297,28.8305871769117,3.22093464088718
33VWG3,142,142,158,158,16,98,35,1578,18,17,1480,0.952262459836934,42.3919447727046,3.47686784232752
33VWG4,154,154,170,170,16,98,47,7857,21,26,7759,0.997204194337259,36.1671340055757,3.46768321878941
33VWH1,133,133,137,137,4,81,21,221,11,10,140,1.03080234645812,26.702825428879,3.06859710239853
33VWH2,NA,NA,NA,NA,NA,79,40,2510,18,22,2431,0.984719355244282,29.0899069456069,3.06567563299532
33VWH3,139,139,153,153,14,50,28,331,14,14,281,1.03986898064613,32.9810737088593,3.2575535923507
33VWH4,132,132,153,153,21,170,36,1172,15,21,1002,1.0042527638191,29.0273821020527,3.15627876606976
33VWJ1,136,136,128,128,-8,25,22,3210,14,8,3185,1.03024194798162,35.1645911191668,3.16243880295283
33VWJ2,145,145,146,146,1,26,18,193,7,11,167,1.04758465907488,43.7317602658222,3.41611083030834
33VWJ3,141,141,149,149,8,31,26,1882,13,13,1851,1.0219019497263,20.4786796126063,2.83787558721708
33VWJ4,144,144,152,152,8,53,24,585,17,7,532,1.03540804957555,26.2742799762963,2.91645956630844
33VWK1,126,126,116,116,-10,44,24,175,12,12,131,0.99395674103089,50.4265999072821,3.46172504653298
33VWK2,133,133,128,128,-5,17,25,191,9,16,174,1.01625886166349,38.667478182908,3.13234707907577
33VWK3,130,130,123,123,-7,30,26,281,7,19,251,1.00679524801672,26.3387752588662,3.02607888758574
33VWK4,132,132,136,136,4,81,25,2485,8,17,2404,1.0205035361544,23.3228383475103,2.94370088520418
33VWL1,127,127,133,133,6,53,26,520,9,17,467,0.977373125857877,41.6768228100334,3.49646610876266
33VWL2,129,129,130,130,1,18,22,143,4,18,125,0.97148831549919,34.0874769686874,3.32321368132039
33VWL3,134,134,103,103,-31,22,18,166,7,11,144,0.956109446192545,34.8318398960758,3.2913699676799
33VWL4,138,138,118,118,-20,26,22,296,8,14,270,0.970249365224983,24.1850518553753,3.00026805207485
33VXD2,153,153,167,167,14,78,33,1716,21,12,1638,1.02019606758566,42.6876183450717,3.60489780312231
33VXF1,142,142,163,163,21,342,42,5119,34,8,4777,0.974296064681658,73.2451825094926,3.90848671710543
33VXF2,155,155,176,176,21,167,43,6332,27,16,6165,1.00250590522334,65.7031700100525,3.95745992958559
33VXF3,154,154,159,159,5,2335,47,26185,47,0,23850,0.993335465995633,46.6589683412309,3.57873057349152
33VXF4,154,154,165,165,11,126,38,2498,32,6,2372,0.986326623236996,42.1694624782797,3.57643591177594
33VXG1,153,153,169,169,16,309,43,3245,29,14,2936,0.959332293140399,105.711237928651,4.38273621562095
33VXG2,149,149,169,169,20,934,46,19883,36,10,18949,0.971605418208308,48.7726648100058,3.77875641862391
33VXH1,155,155,151,151,-4,17,32,528,7,25,511,1.03252747823607,37.7435089420457,3.45014480310374
33VXH2,164,164,177,177,13,104,35,2782,17,18,2678,0.996699037072865,76.3179405052997,4.07153654349795
33VXJ1,146,146,166,166,20,68,24,485,14,10,417,1.00859899008834,24.0790470350946,3.00330126867443
33VXJ2,149,149,163,163,14,440,24,548,11,13,108,1.01783259855498,29.0325579938209,3.18386798103581
33VXK1,144,144,155,155,11,27,30,1158,10,20,1131,1.00315251620311,20.4250277414236,2.81904409714672
33VXK2,169,169,173,173,4,131,33,2473,21,12,2342,1.01434551744156,21.1257073193975,2.87280078126579
33VXL1,134,134,99,99,-35,8,14,165,5,9,157,0.972990491962808,38.6187390462688,3.42446197927472
33VXL2,135,135,142,142,7,30,22,484,8,14,454,0.952747343545891,27.609395009373,3.01574846358157
33WUM3,106,106,110,110,4,295,20,674,19,1,379,0.934595680337841,7.60806823405016,1.69145241419054
33WUM4,118,118,114,114,-4,425,23,754,24,-1,329,0.94127184489081,8.6830046923301,1.86699827078586
33WUN3,111,111,102,102,-9,103,16,522,14,2,419,0.886734925420944,4.28314218901102,1.18308072374413
33WUN4,102,102,100,100,-2,225,17,726,12,5,501,0.900651654360984,6.05192897789382,1.44845373835649
33WUP4,115,115,125,125,10,238,18,1121,14,4,883,0.876216367164754,11.4274472914174,2.05827585423465
33WVM1,120,120,115,115,-5,113,25,432,16,9,319,0.931812042159384,10.650991793147,2.0755189960485
33WVM2,122,122,118,118,-4,721,24,1092,23,1,371,0.957993998033503,10.6741562997641,2.0676478909072
33WVM3,122,122,111,111,-11,149,23,370,16,7,221,0.943181823932312,14.7323611684737,2.43283115236245
33WVM4,127,127,131,131,4,31,18,282,12,6,251,0.962116664129309,14.6644486051535,2.31699947057078
33WVN1,79,79,90,90,11,118,20,285,20,0,167,0.888683886628089,5.02008822557174,1.3145852650059
33WVN2,NA,NA,NA,NA,NA,87,17,585,19,-2,498,0.897834817552939,6.07152516126258,1.53869139337404
33WVN3,109,109,96,96,-13,119,25,489,22,3,370,0.89399037952372,11.463721333334,2.08937099040527
33WVN4,116,116,115,115,-1,39,23,753,11,12,714,0.913030039088787,14.1359176478359,2.34393889518947
33WVP1,104,104,109,109,5,181,25,1171,20,5,990,0.857619291667135,4.90708337273896,1.20546462954531
33WVP2,134,134,133,133,-1,282,19,1539,20,-1,1257,0.874529575441687,4.65189228423837,1.30703377403687
33WVP3,145,145,122,122,-23,500,24,1921,23,1,1421,0.875070380904347,4.82510531213378,1.29795734332996
33WVP4,NA,NA,NA,NA,NA,110,18,166,20,-2,56,0.877948115263486,5.79506603195528,1.54453038794624
33WVQ2,119,119,124,124,5,97,21,400,10,11,303,0.853359644477432,6.20102713730763,1.53418541396658
33WVQ3,123,123,120,120,-3,192,21,938,14,7,746,0.910827828865302,7.62402473251479,1.74106884499726
33WVQ4,116,116,117,117,1,240,21,255,17,4,15,0.882323022427997,4.44769701202391,1.18329042582025
33WVR4,NA,NA,NA,NA,NA,8,7,15,1,6,7,0.961753177192976,4.98269076196996,1.47896164329596
33WWM1,132,132,118,118,-14,15,14,644,3,11,629,0.926303027820858,18.8802287001672,2.63690391539772
33WWM2,122,122,115,115,-7,96,23,296,18,5,200,0.969199994444847,25.6337486768044,2.90526817737385
33WWM3,132,132,135,135,3,50,19,285,11,8,235,0.962949641457618,34.1964297961457,3.23166301189697
33WWM4,134,134,125,125,-9,25,23,409,8,15,384,0.960172034122727,39.8973813488711,3.36340374035379
33WWN1,131,131,107,107,-24,33,15,128,12,3,95,0.897370340143024,11.9603536589454,2.15574651461922
33WWN2,130,130,119,119,-11,23,21,286,5,16,263,0.900706716789288,18.8401786374839,2.39690143270899
33WWN3,134,134,108,108,-26,22,13,143,11,2,121,0.939575645445444,18.0499799986018,2.70714315644621
33WWN4,133,133,123,123,-10,9,17,146,3,14,137,0.929523809942683,25.1333396514547,2.95836454029062
33WWP1,105,105,88,88,-17,128,13,80,13,0,-48,0.919212962739069,8.06956396635331,1.81631265795664
33WWP2,116,116,118,118,2,602,17,150,16,1,-452,0.916548738980068,9.34772272749854,1.95683848771068
33WWP3,124,124,100,100,-24,32,18,108,11,7,76,0.930144987408877,11.961713459986001,2.23336127022922
33WWP4,NA,NA,NA,NA,NA,668,21,672,20,1,4,0.942645313825584,18.1010265902872,2.63370946844177
33WWQ1,NA,NA,NA,NA,NA,240,22,899,21,1,659,0.942742374229543,5.5364167029374,1.43746599120626
33WWQ2,133,133,129,129,-4,519,23,551,19,4,32,0.91929497782508,5.53932019309071,1.41302096186667
33WWQ3,NA,NA,NA,NA,NA,37,9,48,9,0,11,0.945882767354438,9.2737131003113,1.93124428965328
33WWQ4,NA,NA,NA,NA,NA,9,9,24,4,5,15,0.928849335109186,8.30567470872565,1.85236381885472
33WWR1,93,93,102,102,9,1394,24,1531,15,9,137,0.966356194936312,9.80737607453709,1.84773583537844
33WWR2,110,110,93,93,-17,151,18,400,10,8,249,0.96366243639394,7.75816155212914,1.63430515077685
33WWR3,111,111,114,114,3,363,19,348,17,2,-15,0.97747221927469,7.01182342305415,1.39681687213194
33WWR4,NA,NA,NA,NA,NA,46,6,11,8,-2,-35,0.971492702081825,8.87842514602925,1.74509241091004
33WWS3,108,108,91,91,-17,164,15,113,15,0,-51,1.0294039156089,7.37550899947799,1.7494119955955
33WWS4,112,112,122,122,10,239,20,901,14,6,662,0.985512028190858,5.71385967520544,1.51695775593644
33WXM1,129,129,111,111,-18,2,16,193,2,14,191,0.981374644825601,35.2950468416972,3.38762265045948
33WXM2,134,134,118,118,-16,18,15,417,9,6,399,0.981149189895199,42.2840448095897,3.54187850064178
33WXN1,NA,NA,NA,NA,NA,14,13,253,9,4,239,0.945515045651485,33.2264002605275,3.20889429515179
33WXN2,129,129,111,111,-18,14,16,216,8,8,202,0.945527526396199,50.9276548130595,3.37129625360584
33WXP1,NA,NA,NA,NA,NA,9,7,10,1,6,1,0.950429230064959,20.2184464113066,2.66879609366176
33WXP2,NA,NA,NA,NA,NA,49,9,73,14,-5,24,0.955582138420524,28.6484092523422,2.91392508355227
33WXQ1,104,104,100,100,-4,419,10,80,18,-8,-339,0.944907407769225,5.82815289463798,1.51111152287114
33WXQ2,125,125,88,88,-37,148,11,24,19,-8,-124,0.94455758440753,11.2070258080847,2.07166804128465
33WXR1,NA,NA,NA,NA,NA,1078,16,145,23,-7,-933,0.985704496244771,8.19673018738799,1.65214028217444
33WXR2,NA,NA,NA,NA,NA,30,8,92,7,1,62,0.982078320464591,7.11543698551275,1.66718610482991
33WXS2,80,80,82,82,2,207,21,332,19,2,125,0.992862656465904,6.2171810657463,1.48524639402428
34SBK4,NA,NA,NA,NA,NA,2,6,6,1,5,4,0.794143570794,36.7433498046172,3.34728448073333
34SCK4,NA,NA,NA,NA,NA,NA,9,15,NA,NA,NA,0.905429435498787,5.1528579444161,1.32556734813435
34SDH3,78,78,85,85,7,NA,8,19,NA,NA,NA,0.891267162479766,4.12006095986374,1.16668544895531
34SDJ1,130,130,128,128,-2,1,11,33,1,10,32,0.910176240480863,6.66889422487009,1.70275708098285
34SDJ2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,0.915104389190674,NA,NA
34SDJ3,141,141,106,106,-35,1,12,55,1,11,54,0.920427471012264,5.92545336970489,1.47108391083879
34SDJ4,150,150,114,114,-36,NA,6,10,NA,NA,NA,0.910374660684605,16.9536847776866,2.11626894112246
34SDK2,NA,NA,NA,NA,NA,NA,6,9,NA,NA,NA,0.909974323560114,4.03185949212499,1.07346787680128
34SDK4,142,142,120,120,-22,34,15,23,5,10,-11,0.917113065719604,3.85238847608665,1.11593131537721
34SEF3,87,87,72,72,-15,1,4,12,1,3,11,0.863802120089531,6.31110039264835,1.68605724186303
34SEG1,70,70,72,72,2,3,1,2,2,-1,-1,0.898755178218935,17.4137545642228,2.63170596501052
34SEG3,101,101,90,90,-11,4,8,12,2,6,8,0.891448194330389,4.79077011294573,1.36901144989675
34SEG4,86,86,70,70,-16,1,8,8,1,7,7,0.888271593164515,4.82936076637528,1.29244698084684
34SEH1,132,132,113,113,-19,NA,4,5,NA,NA,NA,0.901408785538708,8.81765761663997,1.75650436247177
34SEH2,110,110,100,100,-10,1,3,16,1,2,15,0.891071381506982,20.1232345789442,2.41165125112933
34SEH3,120,120,90,90,-30,1,4,6,1,3,5,0.906666704813639,4.40942646008678,1.2881867844688
34SEH4,109,109,110,110,1,5,5,7,3,2,2,0.899728227698285,4.50374809556592,1.20485037352968
34SEJ1,NA,NA,NA,NA,NA,13,4,9,3,1,-4,0.927272734703956,3.56367104435532,1.03106547762504
34SEJ2,135,135,103,103,-32,NA,2,4,NA,NA,NA,0.912737670360796,4.75832450615274,1.31919558140819
34SEJ3,135,135,110,110,-25,NA,7,13,NA,NA,NA,0.926907483633463,45.4724650751224,2.39582364255306
34SEJ4,NA,NA,NA,NA,NA,NA,4,4,NA,NA,NA,0.915530322434066,5.46137557856361,1.31102637765129
34SEK2,NA,NA,NA,NA,NA,9,6,16,3,3,7,0.936268930311327,7.27838930590025,1.6377100358613501
34SEK4,124,124,95,95,-29,NA,NA,NA,NA,NA,NA,0.937608279191054,5.62568545785217,1.52256371439452
34SFF1,114,114,96,96,-18,2,8,15,2,6,13,0.908994408754202,5.34662452471095,1.15198647548296
34SFF2,57,57,51,51,-6,NA,NA,NA,NA,NA,NA,0.876388931274414,5.75832459419498,1.74912566727814
34SFF3,80,80,65,65,-15,NA,2,2,NA,NA,NA,0.900022967831119,5.39878432587888,1.42076394273955
34SFF4,NA,NA,NA,NA,NA,26,3,4,2,1,-22,0.875255117611009,7.67373502629434,1.88010858223426
34SFG1,113,113,109,109,-4,3,10,22,3,7,19,0.915883665916904,4.46076287769041,1.30272374452085
34SFG2,110,110,99,99,-11,3,4,6,1,3,3,0.916435222999722,4.79282019945233,1.30348838055845
34SFG3,82,82,73,73,-9,NA,7,10,NA,NA,NA,0.915932366105377,5.88427072257571,1.52868480712705
34SFG4,83,83,74,74,-9,3,4,5,2,2,2,0.913527397260274,5.16619539392213,1.25791785178322
34SFH1,141,141,137,137,-4,12,7,19,6,1,7,0.90304482066548,2.44553480929653,0.633755819832107
34SFH2,96,96,104,104,8,33,3,5,6,-3,-28,0.919385990343596,2.41911275761898,0.801887418410826
34SFH3,111,111,81,81,-30,10,8,14,4,4,4,0.917175656966581,10.7426149188742,1.96493767574522
34SFH4,81,81,81,81,0,1,3,4,1,2,3,0.915642584784556,5.45937591151467,1.39930446515988
34SFJ1,99,99,85,85,-14,NA,3,3,NA,NA,NA,0.928165534874062,34.9171873338814,2.96375834273298
34SFJ2,131,131,135,135,4,6,2,2,5,-3,-4,0.9149123681219,8.33751070811971,1.51868026757719
34SFJ3,106,106,121,121,15,1,11,34,1,10,33,0.958063854890711,7.38610495550834,1.5345001645868
34SFJ4,NA,NA,NA,NA,NA,NA,10,35,NA,NA,NA,0.939491983045611,5.88616351497862,1.56975918401404
34SFK2,NA,NA,NA,NA,NA,2,6,61,2,4,59,0.936147412257408,3.99179141672996,0.954037343411611
34SFK4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.958541965484619,1.57875047486726,0.439308033369259
34SGG1,NA,NA,NA,NA,NA,2,8,19,2,6,17,0.920010980806853,9.40818035806946,2.01526205522995
34SGG2,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,0.915017048517863,6.15544103976175,1.60789544470228
34SGH1,86,86,75,75,-11,1,2,2,1,1,1,0.924089501235659,5.38925872032739,1.46938629749982
34SGH2,NA,NA,NA,NA,NA,18,16,113,6,10,95,0.923717035412115,6.77095433182901,1.65241226288006
34SGJ2,NA,NA,NA,NA,NA,NA,16,97,NA,NA,NA,0.94706787886443,3.24356917481736,1.14671601879586
34SGK2,NA,NA,NA,NA,NA,NA,9,15,NA,NA,NA,0.947743097941081,12.6646009930871,2.09647664895756
34TBK3,NA,NA,NA,NA,NA,1,8,31,1,7,30,0.832278781467014,71.8829343887044,4.10342815756245
34TBL4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333969116211,NA,NA
34TBM3,NA,NA,NA,NA,NA,NA,1,6,NA,NA,NA,1.12499904632568,NA,NA
34TBN3,92,92,103,103,11,18,2,2,16,-14,-16,1.11582167832168,6.21961734711994,1.57779132244072
34TBN4,133,133,112,112,-21,30,38,98,17,21,68,1.10612104213343,5.51568596876124,1.36564415517302
34TBP3,NA,NA,NA,NA,NA,75,10,17,25,-15,-58,1.17619746501052,12.5976079561692,1.9480032045476
34TBP4,NA,NA,NA,NA,NA,54,7,13,20,-13,-41,1.15293565482804,4.49050320187186,1.27420285096343
34TBQ3,122,122,118,118,-4,15,4,7,13,-9,-8,1.17215912401184,33.1292686535112,3.06048885741368
34TBQ4,NA,NA,NA,NA,NA,5,1,1,4,-3,-4,1.16943385218846,12.2143873478478,2.21742466415021
34TBR3,154,154,132,132,-22,36,6,9,18,-12,-27,1.17057037353516,113.968353484077,4.4159241909473
34TBR4,119,119,126,126,7,34,13,78,17,-4,44,1.16866319974264,78.7898847940156,3.8138934285283
34TCK3,NA,NA,NA,NA,NA,1,10,25,1,9,24,0.905420396180279,7.19559007348122,1.49354626813961
34TCL3,NA,NA,NA,NA,NA,NA,6,13,NA,NA,NA,0.947252808036385,19.1632625510835,2.62399004701559
34TCL4,NA,NA,NA,NA,NA,NA,9,31,NA,NA,NA,0.933090257644653,29.9998067794275,3.07909186167582
34TCM1,NA,NA,NA,NA,NA,51,43,469,17,26,418,1.1146958711985,4.46866494560579,1.23955664358921
34TCM2,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,1.06927108764648,5.74434203525061,1.74821537650002
34TCM3,NA,NA,NA,NA,NA,3,27,110,2,25,107,1.10960366231639,11.6851813726815,1.67031687137992
34TCM4,NA,NA,NA,NA,NA,12,20,68,10,10,56,1.04646463105173,32.7425578426765,2.36950948509992
34TCN1,NA,NA,NA,NA,NA,67,32,212,23,9,145,1.14003785306757,5.24823172347434,1.40247313595569
34TCN2,NA,NA,NA,NA,NA,39,36,177,17,19,138,1.12915371663822,6.24743972212713,1.41999572855352
34TCN3,127,127,121,121,-6,27,30,175,15,15,148,1.13981918568881,7.36075707538301,1.67531573364122
34TCN4,NA,NA,NA,NA,NA,47,40,328,23,17,281,1.13084990141408,4.34463831415701,1.10761952820113
34TCP1,NA,NA,NA,NA,NA,7,2,3,6,-4,-4,1.18416149127557,12.0380413652291,2.08610129811998
34TCP2,NA,NA,NA,NA,NA,32,30,166,18,12,134,1.17406834726748,6.93622678579051,1.69552622064659
34TCP3,NA,NA,NA,NA,NA,58,9,21,21,-12,-37,1.19371212179011,8.02995061021437,1.84675435308114
34TCP4,NA,NA,NA,NA,NA,26,9,21,11,-2,-5,1.17123200863968,11.4268575376416,1.95251007588438
34TCQ1,NA,NA,NA,NA,NA,12,6,9,10,-4,-3,1.1845308806368,87.3266844449233,3.93291350813089
34TCQ2,NA,NA,NA,NA,NA,7,4,8,7,-3,1,1.1778579216737,14.2490686724182,2.34892130256186
34TCQ3,128,128,132,132,4,48,9,20,16,-7,-28,1.22370781475985,105.678994076298,4.28588535443716
34TCQ4,NA,NA,NA,NA,NA,27,8,20,15,-7,-7,1.19547980915416,21.578939811258,2.73473734132393
34TCR1,144,144,150,150,6,159,17,355,23,-6,196,1.19672616141183,132.077362719411,4.54281946990503
34TCR2,102,102,121,121,19,122,15,91,23,-8,-31,1.17272834892733,151.879028183101,4.69666679701001
34TCR3,131,131,119,119,-12,124,7,11,22,-15,-113,1.25080319485032,178.64764205983101,5.04058813100227
34TCR4,136,136,140,140,4,122,11,37,19,-8,-85,1.21163617110834,223.887838381334,4.82838561713628
34TCS1,139,139,153,153,14,3,8,13,3,5,10,1.17174401540242,110.48358467331,4.19694451171908
34TCS2,135,135,135,135,0,NA,7,11,NA,NA,NA,1.19929244083429,71.5710767514538,3.90306849086951
34TCS3,141,141,149,149,8,17,13,46,7,6,29,1.22819122138051,116.523764379059,4.58308635199517
34TCS4,133,133,140,140,7,8,15,25,6,9,17,1.26341142437675,109.436345544651,4.40426585323937
34TCT1,158,158,155,155,-3,52,32,315,21,11,263,1.1366476633332,23.171307003332,2.77581594357774
34TCT2,153,153,161,161,8,9,14,71,8,6,62,1.15514206748477,130.202419250815,4.40000895325794
34TCT3,133,133,147,147,14,34,21,170,14,7,136,1.16769648140127,28.9132663977114,3.0829759745652
34TCT4,135,135,154,154,19,4,12,93,1,11,89,1.18416138184376,88.2747965884652,4.10074126275177
34TDK1,NA,NA,NA,NA,NA,4,6,9,2,4,5,0.924254951098107,4.28717083548607,1.20662957376345
34TDK3,NA,NA,NA,NA,NA,NA,5,7,NA,NA,NA,0.926785682702993,4.55071622272732,1.28493478836189
34TDL1,NA,NA,NA,NA,NA,NA,12,24,NA,NA,NA,0.951881321993741,3.75626732661447,1.06017399069299
34TDL2,NA,NA,NA,NA,NA,NA,6,9,NA,NA,NA,0.941028867449079,6.85933363294062,1.45312551244538
34TDL3,NA,NA,NA,NA,NA,55,12,39,17,-5,-16,0.958049202894236,5.31692578079349,1.14373447784725
34TDL4,NA,NA,NA,NA,NA,18,9,29,14,-5,11,0.951770850590297,6.42904816817304,1.2695462567294
34TDM1,NA,NA,NA,NA,NA,NA,4,6,NA,NA,NA,1.08958333922971,5.15212622602554,1.32562104232244
34TDM2,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,1.03652775793365,5.34291079779451,1.10679505796853
34TDM3,NA,NA,NA,NA,NA,62,10,20,25,-15,-42,1.09333080198707,6.01301409393551,1.32259832795261
34TDM4,NA,NA,NA,NA,NA,52,9,12,25,-16,-40,1.01262178591319,3.3318820262363,0.923594514406731
34TDN1,NA,NA,NA,NA,NA,18,13,21,11,2,3,1.13465518622563,13.4867175641659,2.12619408249422
34TDN2,NA,NA,NA,NA,NA,44,46,350,23,23,306,1.13392858536212,5.16896882356682,1.29180553255127
34TDN3,NA,NA,NA,NA,NA,31,6,8,18,-12,-23,1.1329027446111,7.07871626883407,1.58588448402428
34TDN4,NA,NA,NA,NA,NA,14,8,14,12,-4,0,1.12843434160406,13.4734422627656,2.2576071655828
34TDP1,NA,NA,NA,NA,NA,19,8,18,10,-2,-1,1.21106060201471,12.2392418714481,2.28695541057128
34TDP2,NA,NA,NA,NA,NA,12,9,17,7,2,5,1.1844949462197,9.72373923136758,2.09258335720301
34TDP3,110,110,103,103,-7,20,10,28,11,-1,8,1.21179294297189,20.738493427473,2.52336085050661
34TDP4,112,112,112,112,0,52,9,26,18,-9,-26,1.18255050832575,7.65779746483861,1.67226995695768
34TDQ1,140,140,141,141,1,174,21,246,24,-3,72,1.2243762159062,78.3999712880873,4.02922871648387
34TDQ2,NA,NA,NA,NA,NA,48,8,14,20,-12,-34,1.21025254220674,40.2743519647625,3.42730135045696
34TDQ3,139,139,150,150,11,190,17,151,25,-8,-39,1.2366035230232,78.5601438600694,4.0249715424628
34TDQ4,NA,NA,NA,NA,NA,46,9,21,21,-12,-25,1.22308082580566,34.948272082805,3.26920551048662
34TDR1,153,153,140,140,-13,110,7,25,18,-11,-85,1.25877134366469,169.479145149373,4.87889106735788
34TDR2,168,168,169,169,1,130,17,79,24,-7,-51,1.24787757396698,127.990418741757,4.53285696019796
34TDR3,126,126,124,124,-2,33,2,2,7,-5,-31,1.26434344667377,105.320372733752,4.43038170868983
34TDR4,166,166,132,132,-34,67,7,9,12,-5,-58,1.25058331807454,168.457400292817,4.90849346759538
34TDS1,146,146,156,156,10,4,8,22,3,5,18,1.22718311355499,253.452010812803,5.06553615626842
34TDS2,155,155,165,165,10,43,10,185,16,-6,142,1.23402777585116,121.069910865992,4.60870287014003
34TDS3,124,124,128,128,4,NA,7,15,NA,NA,NA,1.22910745035518,345.312778172917,5.61212163473189
34TDS4,128,128,147,147,19,NA,8,218,NA,NA,NA,1.25250949642875,173.70755063256,4.97973151547953
34TDT1,130,130,138,138,8,32,13,17,6,7,-15,1.16285153031349,99.5310423560642,4.06292486716035
34TDT2,NA,NA,NA,NA,NA,1,12,47,1,11,46,1.19270835681395,146.379309533703,4.59439405236321
34TDT3,157,157,161,161,4,27,15,355,7,8,328,1.15569013953209,76.2713955000835,4.17355814333814
34TDT4,NA,NA,NA,NA,NA,1,9,327,1,8,326,1.18723965233023,277.820409927655,5.31683662745016
34TEK1,164,164,140,140,-24,10,6,14,3,3,4,0.951501632665659,6.58693417676704,1.58698663334873
