"Forest","Agriculture","Urban","Grassland","Other","Area_Total","forest_sp","agriculture_sp","generalist_sp","Sp_Total"
495850000,160930000,25670000,1280000,1619350000,2303080000,36,35,92,163
1622430000,59050000,12710000,19920000,785890000,2.5e+09,27,30,73,130
1763610000,13040000,13090000,770000,709490000,2.5e+09,29,30,69,128
1713870000,14540000,7210000,12670000,751710000,2.5e+09,28,28,72,128
1377820000,353250000,35020000,226190000,507720000,2.5e+09,30,25,69,124
214810000,573480000,52500000,69630000,1589580000,2.5e+09,27,22,72,121
1866070000,281230000,25310000,121220000,206170000,2.5e+09,26,19,73,118
797410000,1158150000,75450000,224170000,244820000,2.5e+09,26,24,66,116
1394870000,555150000,49570000,275030000,225380000,2.5e+09,28,22,75,125
944680000,669720000,101140000,680240000,104220000,2.5e+09,27,23,71,121
1383720000,440390000,38510000,101570000,535810000,2.5e+09,29,20,69,118
100590000,650500000,34620000,30380000,1582890000,2398980000,31,27,71,129
940180000,804260000,42030000,116540000,596990000,2.5e+09,28,23,76,127
198580000,696010000,26490000,40900000,1516570000,2478550000,26,27,65,118
1612470000,400360000,40430000,131620000,315120000,2.5e+09,30,23,76,129
678790000,1089260000,91550000,297200000,343200000,2.5e+09,36,28,77,141
1155960000,728540000,84630000,292750000,238120000,2.5e+09,36,26,88,150
1422230000,652280000,118130000,120810000,186550000,2.5e+09,28,27,78,133
1441570000,395720000,117480000,406220000,139010000,2.5e+09,27,19,64,110
636740000,1113610000,197280000,479580000,72790000,2.5e+09,29,25,76,130
1375380000,469430000,77380000,358980000,218830000,2.5e+09,26,21,69,116
899420000,775240000,78770000,597250000,149320000,2.5e+09,31,25,77,133
1414400000,107660000,42100000,619570000,229350000,2413080000,22,18,50,90
1444860000,122330000,58900000,527260000,241680000,2395030000,21,16,50,87
1561920000,237240000,33040000,359280000,308520000,2.5e+09,21,17,51,89
1055950000,880360000,21210000,106080000,436400000,2.5e+09,29,24,73,126
394200000,1033970000,47890000,94340000,929600000,2.5e+09,38,33,85,156
1.11e+08,2009410000,63640000,139890000,176060000,2.5e+09,22,18,50,90
538350000,1328860000,61710000,245310000,325770000,2.5e+09,38,29,75,142
334210000,1629120000,95200000,257710000,183760000,2.5e+09,31,25,70,126
159540000,1800420000,65130000,268900000,206010000,2.5e+09,29,23,67,119
929140000,1102540000,107410000,147510000,213400000,2.5e+09,25,24,67,116
1100730000,909450000,104700000,153990000,231130000,2.5e+09,32,30,78,140
869390000,1218840000,133940000,127760000,150070000,2.5e+09,27,26,71,124
659460000,1426690000,105340000,200460000,108050000,2.5e+09,34,30,82,146
229460000,1846010000,170640000,104310000,149580000,2.5e+09,34,27,74,135
460740000,1604110000,124170000,140250000,170730000,2.5e+09,33,26,77,136
313830000,1827980000,119950000,86790000,151450000,2.5e+09,36,30,86,152
508950000,1664570000,133730000,106900000,85850000,2.5e+09,23,24,62,109
243800000,1511030000,517980000,101790000,125400000,2.5e+09,28,22,65,115
1072620000,880830000,117790000,331750000,97010000,2.5e+09,24,25,65,114
1557890000,354920000,112020000,401960000,73210000,2.5e+09,21,17,52,90
1834750000,181550000,47670000,336150000,99880000,2.5e+09,19,19,52,90
1639740000,267750000,66740000,317640000,208130000,2.5e+09,23,19,51,93
1679170000,279360000,99820000,298220000,143430000,2.5e+09,22,20,55,97
493480000,1374900000,219790000,356460000,55370000,2.5e+09,26,23,62,111
1221370000,871020000,49250000,134090000,224270000,2.5e+09,39,32,84,155
653550000,130190000,22760000,22980000,1452920000,2282400000,36,28,89,153
749980000,1323080000,122910000,156660000,147370000,2.5e+09,28,25,75,128
460640000,1384670000,127620000,2.49e+08,278070000,2.5e+09,37,38,97,172
466270000,632970000,117910000,49130000,1233720000,2.5e+09,38,28,85,151
295230000,209590000,34390000,38370000,1673040000,2250620000,35,31,88,154
446440000,1609410000,146990000,109040000,188120000,2.5e+09,37,34,92,163
394760000,1777070000,128390000,110860000,88920000,2.5e+09,21,18,60,99
213140000,1939640000,156470000,71360000,119390000,2.5e+09,26,27,73,126
39730000,2014370000,103040000,299140000,43720000,2.5e+09,23,19,57,99
177350000,1416020000,81780000,222800000,35020000,1932970000,30,31,76,137
560420000,1453190000,162730000,270690000,52970000,2.5e+09,23,19,47,89
340870000,1293820000,137880000,264880000,63560000,2101010000,26,23,70,119
108510000,958340000,88240000,287240000,51260000,1493590000,30,29,75,134
417450000,1310970000,230650000,390300000,111810000,2461180000,31,29,74,134
159560000,362480000,66900000,61800000,43470000,694210000,30,26,67,123
31320000,1023590000,64040000,86690000,1283230000,2488870000,32,31,84,147
568380000,1339700000,98010000,273270000,220640000,2.5e+09,34,27,81,142
58730000,299180000,25670000,61220000,2055200000,2.5e+09,32,31,72,135
206100000,401590000,45290000,50500000,165340000,868820000,36,37,83,156
104880000,375250000,17700000,63240000,968030000,1529100000,35,35,81,151
739740000,1190160000,127640000,173580000,268880000,2.5e+09,28,33,90,151
1078540000,949170000,60550000,160100000,251640000,2.5e+09,29,28,86,143
832530000,980940000,232550000,253990000,199990000,2.5e+09,31,34,88,153
1123630000,687430000,35200000,208040000,170580000,2224880000,33,32,92,157
719440000,1502280000,90490000,82350000,105440000,2.5e+09,29,28,76,133
725650000,1433330000,73450000,8.3e+07,184570000,2.5e+09,27,24,72,123
744620000,1340850000,58660000,174900000,180970000,2.5e+09,30,27,80,137
584740000,1473800000,61590000,190660000,189210000,2.5e+09,29,29,76,134
271700000,120000,340000,71290000,53190000,396640000,27,20,58,105
235390000,38590000,17790000,23810000,22740000,338320000,27,19,57,103
0,0,0,0,0,0,30,32,84,146
15930000,55070000,3360000,21080000,560000,9.6e+07,28,27,80,135
715160000,90110000,7630000,37750000,137980000,988630000,33,33,91,157
720190000,310710000,40380000,89480000,158380000,1319140000,31,35,87,153
0,0,0,0,0,0,31,38,90,159
789570000,1111460000,40810000,289020000,269140000,2.5e+09,29,36,90,155
1162320000,709390000,60500000,240260000,327530000,2.5e+09,35,36,95,166
702580000,527090000,69230000,249240000,360670000,1908810000,33,35,97,165
270090000,634400000,21790000,128950000,176910000,1232140000,34,38,96,168
139510000,1331990000,160110000,423330000,44240000,2099180000,27,27,73,127
229830000,226530000,11410000,98320000,96760000,662850000,34,38,97,169
11950000,222140000,19080000,49660000,36790000,339620000,25,25,66,116
935590000,1014360000,49770000,194670000,305610000,2.5e+09,29,28,81,138
338580000,1984890000,73650000,28840000,74040000,2.5e+09,28,24,76,128
1133590000,563940000,36060000,224420000,541990000,2.5e+09,33,31,82,146
7.76e+08,1330400000,41020000,136180000,216400000,2.5e+09,30,29,86,145
742130000,245580000,341820000,140920000,1029550000,2.5e+09,32,32,89,153
963090000,790170000,19180000,126520000,601040000,2.5e+09,30,32,85,147
1092250000,614420000,40010000,243020000,510300000,2.5e+09,32,30,80,142
1183430000,431710000,42780000,103920000,738160000,2.5e+09,32,32,100,164
1144310000,602020000,16850000,105700000,631120000,2.5e+09,33,33,94,160
893500000,478570000,229300000,416150000,482480000,2.5e+09,34,32,91,157
1322890000,579590000,30230000,223680000,343610000,2.5e+09,29,28,81,138
908280000,335860000,447570000,1310000,806980000,2.5e+09,33,36,102,171
1461880000,497040000,7.7e+07,0,464080000,2.5e+09,33,35,88,156
1461930000,697120000,122470000,720000,217760000,2.5e+09,34,34,89,157
1823920000,142940000,24870000,0,508270000,2.5e+09,34,34,83,151
1507040000,335700000,25510000,0,631750000,2.5e+09,33,32,86,151
1889930000,169140000,9870000,0,431060000,2.5e+09,31,30,86,147
2034880000,56180000,12700000,0,396240000,2.5e+09,33,31,84,148
1565040000,412400000,22020000,0,500540000,2.5e+09,33,31,84,148
1699900000,175090000,6700000,0,618310000,2.5e+09,29,32,82,143
981600000,636350000,35230000,280140000,566680000,2.5e+09,32,28,82,142
681660000,841260000,12800000,285430000,678850000,2.5e+09,33,36,99,168
1145060000,675030000,34230000,187880000,457800000,2.5e+09,30,29,82,141
1022710000,450400000,11300000,444090000,571500000,2.5e+09,32,31,79,142
1265020000,5.69e+08,12090000,280260000,373630000,2.5e+09,32,27,77,136
1156110000,612520000,25500000,306050000,399820000,2.5e+09,32,29,88,149
1061920000,816590000,34230000,106740000,480520000,2.5e+09,30,31,80,141
1125130000,776270000,33370000,124540000,440690000,2.5e+09,31,30,83,144
911680000,1025610000,71660000,124740000,366310000,2.5e+09,32,34,92,158
1076330000,1088370000,32490000,138640000,164170000,2.5e+09,30,28,84,142
1247620000,569800000,26740000,182480000,473360000,2.5e+09,32,33,88,153
1147540000,877580000,36650000,156500000,281730000,2.5e+09,30,26,74,130
1036770000,764380000,46680000,184930000,467240000,2.5e+09,33,33,90,156
1308100000,721810000,29670000,134780000,305640000,2.5e+09,32,31,83,146
548300000,185780000,66040000,350000,1663320000,2463790000,32,37,96,165
206080000,29220000,5760000,15870000,1882340000,2139270000,30,32,87,149
145650000,7790000,9040000,0,2006560000,2169040000,28,31,80,139
1391380000,443480000,135420000,0,529720000,2.5e+09,31,34,82,147
1357030000,921630000,61410000,530000,159400000,2.5e+09,31,34,86,151
1599160000,242250000,54390000,0,604200000,2.5e+09,33,32,89,154
1356460000,740120000,96920000,0,306500000,2.5e+09,35,35,97,167
1663310000,158360000,47540000,0,630790000,2.5e+09,34,31,80,145
1355740000,182160000,12860000,0,949240000,2.5e+09,30,32,78,140
1753930000,81260000,9850000,0,654960000,2.5e+09,31,31,79,141
1689760000,76080000,9920000,0,724240000,2.5e+09,29,29,71,129
1698720000,102280000,13440000,0,685560000,2.5e+09,32,30,77,139
1731170000,208040000,117330000,0,443460000,2.5e+09,34,33,80,147
1472860000,135760000,4120000,0,887260000,2.5e+09,30,31,78,139
1626890000,151920000,10050000,0,711140000,2.5e+09,31,30,83,144
1802560000,399900000,12490000,370000,284680000,2.5e+09,33,33,82,148
1822590000,125780000,7620000,0,544010000,2.5e+09,30,32,85,147
1743440000,345240000,10720000,0,400600000,2.5e+09,31,32,78,141
1796250000,181150000,4520000,0,518080000,2.5e+09,31,30,76,137
651380000,903760000,35570000,508090000,401200000,2.5e+09,29,32,83,144
833790000,683140000,16450000,411750000,548120000,2493250000,30,29,82,141
349010000,169640000,4560000,177730000,211360000,912300000,34,37,96,167
9.04e+08,390140000,14630000,129120000,275350000,1713240000,29,27,76,132
936890000,626610000,16840000,295370000,509720000,2385430000,31,29,86,146
395750000,245880000,6590000,26540000,837480000,1512240000,33,32,87,152
852270000,684800000,37210000,82920000,306510000,1963710000,31,28,84,143
1010280000,250480000,53550000,1.21e+08,1064690000,2.5e+09,35,32,91,158
333560000,71540000,7040000,26180000,1167430000,1605750000,34,31,79,144
1752710000,199070000,14650000,0,533570000,2.5e+09,29,31,83,143
1557400000,311350000,60140000,0,560710000,2489600000,34,39,99,172
1009820000,286330000,105580000,0,835960000,2237690000,34,36,90,160
1718860000,166800000,11660000,0,602680000,2.5e+09,33,31,80,144
1678070000,93630000,37420000,0,690880000,2.5e+09,32,34,81,147
1320860000,148090000,12950000,0,1018100000,2.5e+09,31,30,76,137
1556160000,46090000,3970000,0,893780000,2.5e+09,28,28,74,130
1369210000,196190000,72240000,0,862360000,2.5e+09,32,32,78,142
1701140000,105370000,44750000,0,648740000,2.5e+09,34,31,83,148
1636050000,177150000,10330000,0,676470000,2.5e+09,30,30,77,137
1689820000,41470000,12300000,0,756410000,2.5e+09,26,27,71,124
1827920000,205730000,6310000,870000,459170000,2.5e+09,31,31,70,132
1582050000,397670000,24290000,0,495990000,2.5e+09,34,31,81,146
2056060000,86210000,2210000,0,355520000,2.5e+09,31,28,75,134
1906270000,116480000,12640000,0,464610000,2.5e+09,30,30,76,136
1393290000,111710000,23730000,0,971270000,2.5e+09,31,32,85,148
951240000,159340000,11290000,0,628750000,1750620000,35,34,87,156
1625560000,186390000,40770000,0,647280000,2.5e+09,32,34,89,155
1207080000,259010000,51540000,0,982370000,2.5e+09,34,34,87,155
2124260000,43090000,0,0,331580000,2498930000,28,29,77,134
1479670000,117750000,12640000,0,889940000,2.5e+09,31,30,80,141
861500000,151020000,36900000,3610000,1437450000,2490480000,38,37,101,176
1682100000,473130000,39890000,0,304880000,2.5e+09,37,33,90,160
280210000,9930000,41830000,2050000,2147600000,2481620000,35,35,88,158
1423930000,28460000,970000,70000,1046570000,2.5e+09,26,28,64,118
1637180000,209060000,54400000,12230000,587130000,2.5e+09,33,30,82,145
1338160000,625210000,41750000,11310000,483570000,2.5e+09,40,33,98,171
1745170000,318210000,12330000,0,424290000,2.5e+09,33,32,79,144
1465510000,149400000,9640000,0,875450000,2.5e+09,34,32,84,150
1626360000,146720000,5010000,0,721910000,2.5e+09,34,34,79,147
1274850000,57610000,6900000,0,1160640000,2.5e+09,33,35,84,152
1016530000,93600000,172750000,4010000,1213110000,2.5e+09,41,39,101,181
1339800000,32240000,270000,0,1127690000,2.5e+09,27,30,66,123
1632090000,39420000,2400000,0,826090000,2.5e+09,28,30,79,137
1627820000,15120000,53860000,0,803200000,2.5e+09,32,34,81,147
1568530000,73170000,2230000,310000,855760000,2.5e+09,31,31,72,134
1926960000,12480000,3280000,0,557280000,2.5e+09,29,28,74,131
1505280000,25800000,3030000,0,965890000,2.5e+09,25,27,65,117
1657770000,5890000,1480000,0,834860000,2.5e+09,25,25,62,112
1948690000,11220000,720000,0,539370000,2.5e+09,22,26,63,111
1543270000,20650000,10250000,0,925830000,2.5e+09,25,24,67,116
1728010000,6020000,0,0,765970000,2.5e+09,23,21,61,105
1560510000,1850000,0,0,937640000,2.5e+09,24,16,59,99
1514210000,10610000,14140000,0,961040000,2.5e+09,28,24,65,117
1.619e+09,0,0,0,8.81e+08,2.5e+09,19,19,56,94
1364050000,1300000,0,0,1134650000,2.5e+09,26,25,59,110
1677250000,770000,0,0,821980000,2.5e+09,16,9,43,68
1460080000,0,0,20000,1039900000,2.5e+09,23,17,51,91
1344920000,0,0,0,1155080000,2.5e+09,27,19,55,101
1867040000,290000,1380000,0,631290000,2.5e+09,28,24,62,114
417940000,13190000,4720000,0,2064150000,2.5e+09,27,24,62,113
1122940000,2490000,0,0,1374570000,2.5e+09,20,14,43,77
194710000,0,0,0,2305290000,2.5e+09,18,13,50,81
629530000,4070000,0,0,1866400000,2.5e+09,28,21,62,111
1170000,0,6e+05,0,2498230000,2.5e+09,15,9,33,57
181240000,8300000,1120000,0,2309340000,2.5e+09,19,11,45,75
1649640000,27300000,3170000,0,819890000,2.5e+09,29,29,75,133
1773910000,22110000,7030000,0,696950000,2.5e+09,27,29,75,131
1773280000,68320000,11230000,0,647170000,2.5e+09,30,33,80,143
1812220000,18560000,0,0,669220000,2.5e+09,28,32,74,134
1520250000,14560000,0,0,965190000,2.5e+09,25,29,71,125
1463120000,17120000,5070000,0,1014690000,2.5e+09,28,28,71,127
1758190000,19920000,11010000,0,710880000,2.5e+09,24,26,66,116
1851790000,15380000,1710000,0,631120000,2.5e+09,26,30,64,120
1748710000,19790000,0,0,731410000,2499910000,28,28,71,127
1560760000,9360000,0,0,929880000,2.5e+09,27,27,62,116
1692170000,16160000,7310000,0,784360000,2.5e+09,29,30,73,132
1720930000,5610000,1140000,0,772320000,2.5e+09,25,25,64,114
1768500000,320000,1820000,0,729360000,2.5e+09,28,23,63,114
1.18e+09,0,0,0,1.32e+09,2.5e+09,26,19,57,102
1719010000,0,0,0,775720000,2494730000,19,17,56,92
1258820000,0,0,0,1241180000,2.5e+09,28,22,62,112
1852610000,3380000,10250000,0,633760000,2.5e+09,32,28,72,132
737140000,33650000,2400000,0,1726810000,2.5e+09,25,20,61,106
4.42e+08,0,0,0,2.058e+09,2.5e+09,24,23,57,104
410590000,23670000,5050000,0,2060690000,2.5e+09,25,20,57,102
1111720000,3080000,960000,0,1384240000,2.5e+09,32,27,64,123
304470000,18440000,230000,0,2176860000,2.5e+09,18,13,42,73
86450000,7430000,2370000,0,2403750000,2.5e+09,19,14,49,82
1543740000,9130000,280000,0,756450000,2309600000,25,24,61,110
1746770000,22260000,6630000,0,718560000,2494220000,30,29,74,133
1430440000,8650000,0,0,477980000,1917070000,29,29,61,119
1033180000,4970000,0,0,624090000,1662240000,24,27,68,119
1483150000,51760000,18150000,0,618210000,2171270000,35,35,85,155
720540000,1382320000,249050000,88850000,59240000,2.5e+09,29,23,75,127
1863370000,31950000,7380000,0,597300000,2.5e+09,33,31,89,153
1911620000,92500000,6460000,0,394790000,2405370000,34,35,87,156
1585430000,21980000,10070000,0,435780000,2053260000,31,32,82,145
3700000,706980000,98280000,32150000,1503430000,2344540000,27,22,65,114
887140000,565650000,62850000,340930000,643430000,2.5e+09,33,28,83,144
0,6450000,280000,0,2238680000,2245410000,17,14,44,75
1295320000,5747200000,1830530000,1090840000,111790000,10075680000,40,31,92,163
6641200000,2488720000,637060000,1170550000,734420000,11671950000,33,26,80,139
2697290000,22480000,6610000,0,1656350000,4382730000,29,20,65,114
2510020000,4036270000,1106910000,2445820000,347370000,10446390000,35,35,86,156
3494620000,2447030000,1067070000,1977530000,325630000,9311880000,31,25,73,129
4806940000,1720000,20950000,2570000,2582620000,7414800000,31,25,78,134
493150000,884660000,105380000,501050000,2981370000,4965610000,31,34,87,152
2816320000,4677890000,883630000,489310000,1203820000,10070970000,29,22,75,126
1114980000,2264620000,1799110000,2986490000,2518420000,10683620000,31,21,76,128
7634070000,1336810000,51540000,370000,2086150000,11108940000,33,33,80,146
1734010000,1836600000,523750000,840570000,180160000,5115090000,16,15,57,88
10544490000,94490000,47380000,0,4124600000,14810960000,29,33,96,158
6519150000,438210000,100980000,6590000,5446970000,12511900000,29,23,78,130
6719890000,3491260000,407400000,127780000,7220820000,17967150000,30,25,87,142
3432740000,3302740000,66450000,1339590000,2610490000,10752010000,33,33,89,155
5.527e+09,2803710000,1081400000,118930000,4503550000,14034590000,40,37,94,171
817150000,6459620000,323170000,391340000,2308430000,10299710000,29,30,78,137
2493510000,651100000,63770000,9920000,11080580000,14298880000,31,25,73,129
4958770000,384060000,32090000,83410000,7154810000,12613140000,31,27,90,148
3487270000,6749880000,639780000,2059300000,381190000,13317420000,35,30,78,143
5572960000,2905120000,564950000,760240000,539230000,10342500000,36,37,98,171
1933700000,6794250000,476230000,1136320000,120910000,10461410000,37,34,84,155
3346150000,4874940000,651480000,1078700000,747010000,10698280000,32,36,90,158
9560040000,1647760000,232750000,318780000,7173880000,18933210000,31,32,95,158
3474780000,4858430000,658180000,1065190000,285300000,10341880000,37,29,91,157
4421140000,810260000,224830000,21120000,13394710000,18872060000,33,29,87,149
3739300000,6.176e+09,396450000,948850000,3267190000,14527790000,27,22,79,128
202980000,3189130000,285660000,1247240000,420650000,5345660000,34,37,99,170
2472990000,3701680000,999870000,1397940000,222620000,8795100000,26,23,81,130
658630000,3345840000,247720000,134740000,4829360000,9216290000,35,35,85,155
3484190000,4217570000,197980000,1801720000,3110910000,12812370000,35,26,93,154
2218180000,6969500000,326880000,802940000,395170000,10712670000,32,38,97,167
2153340000,260030000,58760000,4170000,6319630000,8795930000,29,24,77,130
854160000,2712810000,610070000,3841160000,1108270000,9126470000,38,37,103,178
1166460000,7446580000,581060000,1793600000,123540000,11111240000,31,23,65,119
2111060000,5940930000,763700000,1235670000,250900000,10302260000,32,34,72,138
2741360000,365120000,547450000,774980000,3761820000,8190730000,36,37,99,172
433370000,8609130000,607090000,860070000,178770000,10688430000,30,31,80,141
1248450000,5138410000,1064960000,887700000,741460000,9080980000,37,30,84,151
3063600000,5921630000,399610000,518930000,921140000,10824910000,31,26,72,129
1790700000,8388070000,346980000,1082140000,1255080000,12862970000,30,23,74,127
7235450000,2524770000,601560000,2069140000,491460000,12922380000,31,34,95,160
7540190000,1549590000,149330000,1450000,2461660000,11702220000,29,21,69,119
11066540000,89750000,23540000,46710000,7234790000,18461330000,31,30,83,144
8526630000,5476450000,1844390000,3459540000,793990000,2.0101e+10,35,31,84,150
7834480000,284350000,45390000,22300000,2586760000,10773280000,40,31,92,163
3742140000,6240880000,1399320000,598120000,9002020000,20982480000,27,23,79,129
2722320000,6829560000,837340000,311470000,241600000,10942290000,37,38,101,176
250680000,583180000,53760000,1354230000,6941610000,9183460000,28,17,63,108
447120000,655340000,169170000,2619970000,9297790000,13189390000,36,35,87,158
7650290000,3.114e+09,682550000,962750000,6367810000,18777400000,31,35,96,162
1383480000,2364860000,160110000,331880000,4307340000,8547670000,28,28,83,139
4070960000,880860000,1938650000,2742430000,442720000,10075620000,24,17,56,97
1898880000,530390000,141200000,959730000,90860000,3621060000,27,23,64,114
7733090000,355790000,77020000,10480000,2185980000,10362360000,32,30,88,150
6.787e+09,375340000,17250000,870000,1326850000,8507310000,34,37,88,159
2621760000,2836190000,145170000,845330000,976130000,7424580000,38,30,81,149
9364150000,124970000,75370000,32510000,4086380000,13683380000,31,28,88,147
1017680000,880940000,84740000,381270000,479280000,2843910000,32,32,91,155
3455930000,2496310000,406830000,336870000,3268440000,9964380000,29,26,87,142
2046400000,5319900000,253910000,330990000,721660000,8672860000,40,31,101,172
1657370000,2696480000,382430000,55810000,3763160000,8555250000,43,37,99,179
6825800000,1080710000,234740000,0,2947610000,11088860000,34,31,83,148
398540000,2056010000,755700000,1188910000,2773090000,7172250000,25,20,64,109
3.459e+09,2904840000,433870000,1856920000,531640000,9186270000,36,34,98,168
684560000,829850000,793670000,3803560000,4706720000,10818360000,40,31,98,169
6694770000,3508010000,383520000,1879600000,3.51e+08,12816900000,29,25,90,144
3869920000,911490000,288800000,1060000,4354260000,9425530000,35,32,82,149
4207100000,2878360000,419800000,2371880000,459760000,10336900000,37,33,106,176
3228210000,4764020000,292730000,177480000,613800000,9076240000,33,36,97,166
327190000,8118300000,953560000,35920000,1472480000,10907450000,31,26,81,138
2973840000,5576380000,548320000,946950000,301450000,10346940000,28,30,88,146
1941600000,9879980000,999760000,1501930000,1403040000,15726310000,32,30,89,151
6207320000,4239060000,1395450000,1705330000,284590000,13831750000,34,33,88,155
307190000,5244440000,913060000,1705800000,2616800000,10787290000,26,26,67,119
2202760000,235050000,33830000,6170000,6442980000,8920790000,32,30,84,146
5269340000,2281910000,232140000,5943310000,457340000,14184040000,39,36,100,175
3205760000,4764860000,259730000,688940000,1813950000,10733240000,21,18,65,104
3146380000,64320000,18150000,0,1199430000,4428280000,35,29,85,149
4446840000,1094440000,174220000,47860000,4432280000,10195640000,31,19,70,120
3834430000,3371560000,934570000,1735410000,471440000,10347410000,38,35,96,169
7597390000,610700000,30260000,0,2865630000,11103980000,34,33,102,169
3715610000,427010000,80490000,0,1568880000,5791990000,27,33,93,153
1639170000,7754630000,99220000,2428350000,3120720000,15042090000,33,27,78,138
4823400000,571140000,19020000,0,8693400000,14106960000,34,31,97,162
2855680000,5523820000,435940000,402340000,782530000,10000310000,33,34,97,164
1962680000,7.396e+09,94260000,508660000,825440000,10787040000,27,20,64,111
1359900000,1055770000,46090000,117980000,1162530000,3742270000,32,28,102,162
2579150000,6624360000,871430000,540980000,286900000,10902820000,36,34,91,161
2819570000,451710000,275370000,1391940000,5142490000,10081080000,34,34,98,166
8357670000,6940060000,308370000,1320380000,1187540000,18114020000,33,26,73,132
3498010000,3693380000,1424310000,1277560000,188480000,10081740000,36,26,91,153
5984950000,503760000,408220000,1254220000,765080000,8916230000,40,36,99,175
438100000,4071430000,1894880000,3164750000,1263800000,10832960000,37,37,105,179
1129950000,3835490000,266250000,805650000,1.45e+08,6182340000,35,40,103,178
8935150000,1646460000,198500000,31580000,6229540000,17041230000,25,18,56,99
1053100000,4794840000,425240000,212830000,2554970000,9040980000,37,33,88,158
2971220000,4.622e+09,712140000,851480000,451110000,9607950000,31,32,80,143
305920000,562220000,88100000,3427080000,1177780000,5561100000,35,22,83,140
4890830000,691550000,44320000,1478730000,3340860000,10446290000,35,31,91,157
2002210000,5298550000,77110000,805850000,3596930000,11780650000,34,27,91,152
164690000,1328660000,122630000,394500000,87090000,2097570000,32,31,96,159
2803360000,1554850000,225840000,456930000,465010000,5505990000,30,28,92,150
2191800000,272690000,36480000,30130000,11117220000,13648320000,35,37,106,178
4396880000,2440350000,558300000,2583810000,102240000,10081580000,25,18,73,116
2178680000,4642040000,192060000,162600000,4741660000,11917040000,32,28,86,146
5073290000,2719060000,339630000,1043300000,1908160000,11083440000,34,35,87,156
5694550000,510420000,92090000,12100000,4462690000,10771850000,42,36,96,174
8728350000,211140000,51220000,44080000,5079140000,14113930000,28,21,77,126
4725650000,1984920000,662910000,420000,2134840000,9508740000,38,28,93,159
2378990000,4052830000,1051620000,1180900000,131540000,8795880000,36,36,96,168
2762270000,6248660000,664780000,737040000,294890000,10707640000,33,37,102,172
1999620000,1096120000,33400000,466400000,839530000,4435070000,33,25,79,137
1043500000,6776470000,389200000,488220000,5851830000,14549220000,35,40,101,176
3267090000,3808320000,549670000,1180130000,339340000,9144550000,30,22,78,130
1613830000,376650000,124960000,1935880000,13777250000,17828570000,32,22,71,125
3216730000,7416990000,478820000,351730000,986710000,12450980000,30,28,78,136
1334950000,9613300000,971950000,353060000,11951330000,24224590000,31,25,75,131
3360730000,9212570000,789040000,1390950000,392530000,15145820000,40,28,100,168
1338720000,8480600000,221910000,267540000,1360170000,11668940000,30,32,90,152
1031290000,3011780000,331840000,600520000,131570000,5.107e+09,33,27,88,148
2171940000,1515100000,146740000,811290000,245970000,4891040000,31,28,74,133
4140720000,3422370000,33840000,1500650000,1665670000,10763250000,22,17,54,93
1043200000,6211680000,459910000,668470000,3794650000,12177910000,31,31,97,159
2447490000,3935120000,683530000,1270030000,579630000,8915800000,34,26,87,147
7223150000,100400000,26150000,4210000,3013680000,10367590000,37,35,96,168
2173530000,6997880000,395450000,1409300000,6308260000,17284420000,32,31,92,155
2166540000,1969640000,60560000,1256990000,1398970000,6852700000,28,31,92,151
748630000,3946530000,367550000,227240000,3568330000,8858280000,27,24,72,123
134320000,1516980000,262630000,1473220000,5952450000,9339600000,33,30,89,152
5570710000,1256800000,309590000,1247790000,801760000,9186650000,30,32,96,158
4834810000,2299520000,142720000,2022880000,1472080000,10772010000,34,29,85,148
3405890000,10218180000,1453500000,2824920000,2859160000,20761650000,35,32,99,166
5126960000,2611630000,336170000,3087290000,2487850000,13649900000,23,16,58,97
6825290000,296390000,28410000,0,3964370000,11114460000,33,37,95,165
681390000,6459870000,182010000,104920000,1667230000,9095420000,32,38,103,173
5363920000,3287410000,545020000,2496230000,141510000,11834090000,38,30,101,169
590160000,3681040000,384190000,255150000,108870000,5019410000,31,34,88,153
4157350000,3421190000,294770000,500100000,1507700000,9881110000,25,16,50,91
843360000,4252360000,1019700000,3631010000,3090810000,12837240000,31,26,87,144
7091490000,3078120000,243400000,807270000,5156950000,16377230000,22,22,65,109
4082350000,181650000,82040000,0,4103620000,8449660000,27,23,85,135
4867390000,7458870000,403200000,486020000,4014030000,17229510000,35,29,79,143
4122920000,116690000,19510000,0,18753710000,23012830000,36,37,93,166
975760000,2594920000,200850000,509940000,3853800000,8135270000,33,37,104,174
2181900000,1863810000,285360000,504620000,425230000,5260920000,31,33,78,142
3566390000,906200000,249740000,22880000,4175970000,8921180000,32,33,99,164
2160710000,6221530000,626480000,243810000,3667550000,12920080000,29,28,80,137
9042020000,2533460000,602110000,166840000,6773350000,19117780000,33,35,96,164
4636470000,3424330000,713630000,1813260000,130450000,10718140000,33,33,91,157
1468410000,5282420000,928680000,2124990000,277360000,10081860000,37,40,101,178
2107330000,4417370000,244620000,510290000,642370000,7921980000,43,42,106,191
6357470000,7351620000,956680000,4172480000,361410000,19199660000,28,28,65,121
14140850000,5183140000,512440000,370680000,3552600000,23759710000,32,20,68,120
3861230000,45980000,3640000,74250000,6392340000,10377440000,25,19,56,100
390930000,265840000,96440000,4285010000,512850000,5551070000,30,28,80,138
3447830000,5165590000,679530000,870110000,550260000,10713320000,32,22,76,130
