polygon_id,Forest_t0,Agriculture_t0,Other_t0,Area_Total_t0,forest_sp_t0,agriculture_sp_t0,generalist_sp_t0,Sp_Total_t0,Forest_t1,Agriculture_t1,Other_t1,Area_Total_t1,forest_sp_t1,agriculture_sp_t1,generalist_sp_t1,Sp_Total_t1,delta_Forest,delta_Agriculture,delta_Other,delta_Area_Total,delta_forest_sp,delta_agriculture_sp,delta_generalist_sp,delta_Sp_Total
4_105,2700320000,1208800000,6138690000,10047810000,48,28,92,168,2880200000,1203680000,5963930000,10047810000,50,30,89,169,179880000,-5120000,-174760000,0,2,2,-3,1
4_106,4980570000,3187770000,2915100000,11083440000,49,30,97,176,5073290000,2719060000,3291090000,11083440000,41,24,70,135,92720000,-468710000,375990000,0,-8,-6,-27,-41
4_107,3064350000,6124520000,1794840000,10983710000,45,38,95,178,3093450000,6081640000,1808620000,10983710000,48,29,91,168,29100000,-42880000,13780000,0,3,-9,-4,-10
4_108,6369980000,3751640000,5537760000,15659380000,36,30,75,141,7123060000,3440300000,5096020000,15659380000,43,36,89,168,753080000,-311340000,-441740000,0,7,6,14,27
4_109,2793610000,5566570000,1726700000,10086880000,41,32,86,159,2745140000,5574930000,1766810000,10086880000,43,49,100,192,-48470000,8360000,40110000,0,2,17,14,33
4_110,3978830000,1295260000,6251810000,11525900000,38,42,107,187,4984900000,1384690000,5156310000,11525900000,44,40,99,183,1006070000,89430000,-1095500000,0,6,-2,-8,-4
4_111,2650510000,677310000,4825990000,8153810000,36,35,109,180,2721610000,663100000,4769100000,8153810000,42,44,114,200,71100000,-14210000,-56890000,0,6,9,5,20
4_112,469920000,7320030000,6539010000,14328960000,41,39,88,168,480410000,7159820000,6688730000,14328960000,33,39,105,177,10490000,-160210000,149720000,0,-8,0,17,9
4_113,2179470000,7243480000,1289720000,10712670000,36,31,95,162,2218180000,6969500000,1524990000,10712670000,28,32,83,143,38710000,-273980000,235270000,0,-8,1,-12,-19
4_114,989800000,5453900000,1788790000,8232490000,43,32,91,166,1234990000,5038150000,1959350000,8232490000,49,37,93,179,245190000,-415750000,170560000,0,6,5,2,13
4_115,3014500000,3823190000,2088420000,8926110000,43,27,88,158,3218440000,2937670000,2770000000,8926110000,53,45,111,209,203940000,-885520000,681580000,0,10,18,23,51
4_116,4591150000,317590000,6210200000,11118940000,37,31,98,166,5781040000,249430000,5088470000,11118940000,47,41,92,180,1189890000,-68160000,-1121730000,0,10,10,-6,14
4_117,7804410000,4857730000,3970060000,16632200000,46,43,109,198,7266050000,4530350000,4835800000,16632200000,44,33,96,173,-538360000,-327380000,865740000,0,-2,-10,-13,-25
4_118,482540000,3749030000,6601760000,10833330000,45,38,99,182,471240000,3700950000,6661140000,10833330000,38,35,84,157,-11300000,-48080000,59380000,0,-7,-3,-15,-25
4_119,2696980000,435890000,6361670000,9494540000,32,36,90,158,2214650000,646190000,6633700000,9494540000,46,30,95,171,-482330000,210300000,272030000,0,14,-6,5,13
4_120,3470280000,5090990000,4123240000,12684510000,51,40,107,198,3561590000,4665590000,4457330000,12684510000,39,35,97,171,91310000,-425400000,334090000,0,-12,-5,-10,-27
4_121,2469290000,5437390000,1009420000,8916100000,45,42,103,190,2451370000,5270320000,1194410000,8916100000,29,38,87,154,-17920000,-167070000,184990000,0,-16,-4,-16,-36
4_122,10043480000,585890000,3489070000,14118440000,45,37,88,170,10326670000,605160000,3186610000,14118440000,50,33,107,190,283190000,19270000,-302460000,0,5,-4,19,20
4_123,3035920000,2376340000,4673410000,10085670000,49,42,99,190,3061580000,2329220000,4694870000,10085670000,37,36,103,176,25660000,-47120000,21460000,0,-12,-6,4,-14
4_124,866490000,1435150000,2505210000,4806850000,33,29,90,152,845430000,1430390000,2531030000,4806850000,43,42,95,180,-21060000,-4760000,25820000,0,10,13,5,28
4_125,2015840000,6933240000,1758560000,10707640000,37,27,83,147,2202160000,6389710000,2115770000,10707640000,36,38,98,172,186320000,-543530000,357210000,0,-1,11,15,25
4_126,4141610000,4815300000,4870180000,13827090000,47,42,106,195,4069820000,4855400000,4901870000,13827090000,47,38,90,175,-71790000,40100000,31690000,0,0,-4,-16,-20
4_127,7017830000,8061390000,2811920000,17891140000,28,39,96,163,7265720000,6231830000,4393590000,17891140000,30,38,91,159,247890000,-1829560000,1581670000,0,2,-1,-5,-4
4_128,5446320000,105130000,4780450000,10331900000,44,44,108,196,5220570000,102160000,5009170000,10331900000,43,43,104,190,-225750000,-2970000,228720000,0,-1,-1,-4,-6
4_129,389300000,6124560000,5126210000,11640070000,46,44,103,193,442720000,5475870000,5721480000,11640070000,33,26,85,144,53420000,-648690000,595270000,0,-13,-18,-18,-49
4_130,6767580000,1757580000,2558540000,11083700000,50,34,102,186,6807130000,1632540000,2644000000,11083670000,42,34,81,157,39550000,-125040000,85460000,-30000,-8,0,-21,-29
4_131,1834610000,16641380000,2978460000,21454450000,43,37,92,172,1803100000,16161020000,3490330000,21454450000,37,32,72,141,-31510000,-480360000,511870000,0,-6,-5,-20,-31
4_132,6519940000,310970000,2260720000,9091630000,31,38,95,164,6754110000,322170000,2015350000,9091630000,51,43,96,190,234170000,11200000,-245370000,0,20,5,1,26
4_133,7040020000,1443540000,5634960000,14118520000,48,36,99,183,7218190000,1467520000,5432810000,14118520000,46,33,91,170,178170000,23980000,-202150000,0,-2,-3,-8,-13
4_134,1299710000,5773510000,3588540000,10661760000,40,35,94,169,1405640000,5594280000,3661840000,10661760000,52,41,91,184,105930000,-179230000,73300000,0,12,6,-3,15
4_135,4143670000,1725590000,7067210000,12936470000,19,33,76,128,4163420000,1525370000,7247680000,12936470000,43,34,90,167,19750000,-200220000,180470000,0,24,1,14,39
4_136,807170000,4999370000,7030700000,12837240000,40,37,92,169,843360000,4252360000,7741520000,12837240000,34,21,81,136,36190000,-747010000,710820000,0,-6,-16,-11,-33
4_137,7042680000,730640000,3325620000,11098940000,40,34,79,153,7127460000,608180000,3363300000,11098940000,35,39,105,179,84780000,-122460000,37680000,0,-5,5,26,26
4_138,3069990000,11348610000,2226760000,16645360000,49,42,104,195,3118850000,10855400000,2671110000,16645360000,44,37,86,167,48860000,-493210000,444350000,0,-5,-5,-18,-28
4_139,6147090000,2312620000,1877630000,10337340000,44,27,85,156,6100120000,2324570000,1912650000,10337340000,48,35,105,188,-46970000,11950000,35020000,0,4,8,20,32
4_140,4802090000,89510000,4364830000,9256430000,29,43,99,171,5919610000,56310000,3280510000,9256430000,48,40,106,194,1117520000,-33200000,-1084320000,0,19,-3,7,23
4_141,6080680000,4104790000,3545250000,13730720000,40,35,101,176,6068960000,4020320000,3641440000,13730720000,44,31,78,153,-11720000,-84470000,96190000,0,4,-4,-23,-23
4_142,4939640000,558840000,6286260000,11784740000,39,42,98,179,4960350000,580230000,6244160000,11784740000,47,28,88,163,20710000,21390000,-42100000,0,8,-14,-10,-16
4_143,682160000,5926250000,6113590000,12722000000,27,35,83,145,700560000,5734390000,6287050000,12722000000,46,30,91,167,18400000,-191860000,173460000,0,19,-5,8,22
4_144,760140000,325860000,13396140000,14482140000,21,16,50,87,836630000,827860000,12817650000,14482140000,46,39,108,193,76490000,502000000,-578490000,0,25,23,58,106
4_145,1157650000,5651630000,3620310000,10429590000,46,35,92,173,1268100000,5087150000,4074340000,10429590000,50,40,89,179,110450000,-564480000,454030000,0,4,5,-3,6
4_146,7037370000,8037270000,4860760000,19935400000,40,35,94,169,6913230000,7979100000,5043070000,19935400000,41,34,89,164,-124140000,-58170000,182310000,0,1,-1,-5,-5
4_147,299890000,1253920000,7242180000,8795990000,37,34,96,167,367740000,1307050000,7121200000,8795990000,45,40,93,178,67850000,53130000,-120980000,0,8,6,-3,11
4_148,3300130000,4596440000,6668930000,14565500000,32,29,80,141,4264830000,3982060000,6318610000,14565500000,32,38,94,164,964700000,-614380000,-350320000,0,0,9,14,23
4_149,5308640000,3408830000,1625030000,10342500000,38,40,94,172,5572960000,2905120000,1864420000,10342500000,36,34,87,157,264320000,-503710000,239390000,0,-2,-6,-7,-15
4_150,4343910000,234800000,5644340000,10223050000,44,32,100,176,4301770000,148240000,5773040000,10223050000,40,42,109,191,-42140000,-86560000,128700000,0,-4,10,9,15
4_151,450690000,5868990000,3181770000,9501450000,29,19,75,123,437980000,5963670000,3099800000,9501450000,36,37,106,179,-12710000,94680000,-81970000,0,7,18,31,56
4_152,6556590000,51490000,4525910000,11133990000,43,40,88,171,6794030000,41120000,4298840000,11133990000,49,34,103,186,237440000,-10370000,-227070000,0,6,-6,15,15
4_153,3255150000,2507200000,4690400000,10452750000,50,36,106,192,3316470000,2501020000,4635260000,10452750000,49,43,104,196,61320000,-6180000,-55140000,0,-1,7,-2,4
4_154,1899370000,145260000,6876780000,8921410000,41,26,75,142,1899420000,145260000,6876730000,8921410000,43,35,82,160,50000,0,-50000,0,2,9,7,18
4_155,2158110000,7474980000,4619490000,14252580000,48,42,105,195,2176780000,7431770000,4644030000,14252580000,39,40,104,183,18670000,-43210000,24540000,0,-9,-2,-1,-12
4_156,3446110000,5064110000,3589380000,12099600000,32,44,100,176,3486720000,4987610000,3625270000,12099600000,32,31,94,157,40610000,-76500000,35890000,0,0,-13,-6,-19
4_157,2690490000,6381880000,1286590000,10358960000,47,37,92,176,2708320000,6317090000,1333550000,10358960000,45,24,74,143,17830000,-64790000,46960000,0,-2,-13,-18,-33
4_158,2359380000,290680000,5859580000,8509640000,39,38,88,165,2355140000,291110000,5863390000,8509640000,26,20,69,115,-4240000,430000,3810000,0,-13,-18,-19,-50
4_159,4551890000,9059450000,2455460000,16066800000,40,32,88,160,4844100000,8060750000,3161950000,16066800000,42,36,89,167,292210000,-998700000,706490000,0,2,4,1,7
4_160,1344120000,166130000,8279470000,9789720000,38,40,103,181,1342990000,166310000,8280420000,9789720000,24,19,67,110,-1130000,180000,950000,0,-14,-21,-36,-71
4_161,6556580000,3381670000,2878650000,12816900000,45,36,97,178,6694770000,3508010000,2614120000,12816900000,50,37,92,179,138190000,126340000,-264530000,0,5,1,-5,1
4_162,2076230000,8281090000,5290610000,15647930000,40,43,100,183,2476560000,7553050000,5618320000,15647930000,34,36,95,165,400330000,-728040000,327710000,0,-6,-7,-5,-18
4_163,1423090000,2228290000,1829560000,5480940000,34,39,99,172,900130000,2449580000,2131230000,5480940000,52,42,102,196,-522960000,221290000,301670000,0,18,3,3,24
4_164,1227920000,5306830000,6702140000,13236890000,44,36,95,175,1710470000,4393540000,7132880000,13236890000,44,47,97,188,482550000,-913290000,430740000,0,0,11,2,13
4_165,7865020000,244150000,3030180000,11139350000,47,36,100,183,8423840000,247660000,2467850000,11139350000,54,33,100,187,558820000,3510000,-562330000,0,7,-3,0,4
4_166,6384180000,30840000,4695680000,11110700000,41,34,77,152,7004140000,26290000,4080270000,11110700000,49,26,103,178,619960000,-4550000,-615410000,0,8,-8,26,26
4_167,10853340000,1929700000,11125300000,23908340000,28,33,82,143,11153410000,1974380000,10780550000,23908340000,42,31,90,163,300070000,44680000,-344750000,0,14,-2,8,20
4_168,2348500000,5055580000,1762660000,9166740000,39,29,86,154,2307140000,5146170000,1713430000,9166740000,53,36,104,193,-41360000,90590000,-49230000,0,14,7,18,39
4_169,6315420000,2995990000,2019180000,11330590000,35,27,95,157,6372570000,2957170000,2000850000,11330590000,52,37,107,196,57150000,-38820000,-18330000,0,17,10,12,39
4_170,2504980000,5883020000,2300090000,10688090000,45,39,101,185,2440370000,5572130000,2675590000,10688090000,38,36,95,169,-64610000,-310890000,375500000,0,-7,-3,-6,-16
4_171,508260000,1772560000,3405530000,5686350000,34,38,92,164,604680000,1702520000,3379150000,5686350000,40,30,81,151,96420000,-70040000,-26380000,0,6,-8,-11,-13
4_172,665270000,29870000,7868210000,8563350000,40,26,77,143,664660000,30050000,7868640000,8563350000,49,40,89,178,-610000,180000,430000,0,9,14,12,35
4_173,2961780000,3826530000,3673820000,10462130000,39,43,100,182,2976770000,3831520000,3653840000,10462130000,31,32,79,142,14990000,4990000,-19980000,0,-8,-11,-21,-40
4_174,2068700000,5483770000,1418900000,8971370000,33,37,98,168,2067970000,5383800000,1519600000,8971370000,42,37,96,175,-730000,-99970000,100700000,0,9,0,-2,7
4_175,579930000,1209690000,14904280000,16693900000,50,45,108,203,725790000,1098640000,14869470000,16693900000,45,32,97,174,145860000,-111050000,-34810000,0,-5,-13,-11,-29
4_176,1704700000,2511800000,8484870000,12701370000,40,37,96,173,1599700000,2441020000,8660650000,12701370000,48,30,99,177,-105000000,-70780000,175780000,0,8,-7,3,4
4_177,190300000,1985790000,8768150000,10944240000,35,45,98,178,199370000,2040840000,8704030000,10944240000,47,37,99,183,9070000,55050000,-64120000,0,12,-8,1,5
4_178,4616350000,3307130000,2517890000,10441370000,42,39,95,176,4723780000,3244180000,2473410000,10441370000,48,42,106,196,107430000,-62950000,-44480000,0,6,3,11,20
4_179,3546230000,2608290000,3031950000,9186470000,42,44,106,192,1963900000,2555430000,4667140000,9186470000,30,15,74,119,-1582330000,-52860000,1635190000,0,-12,-29,-32,-73
4_180,2291860000,47540000,2820840000,5160240000,40,25,79,144,2231010000,26160000,2903070000,5160240000,39,33,100,172,-60850000,-21380000,82230000,0,-1,8,21,28
4_181,2843520000,7037340000,2789650000,12670510000,37,35,103,175,2929340000,6554110000,3187060000,12670510000,48,42,101,191,85820000,-483230000,397410000,0,11,7,-2,16
4_182,653500000,144030000,8129520000,8927050000,35,32,89,156,616630000,136970000,8173450000,8927050000,49,44,108,201,-36870000,-7060000,43930000,0,14,12,19,45
4_183,2662680000,9130490000,4307880000,16101050000,48,34,91,173,2928500000,8642600000,4529950000,16101050000,45,43,102,190,265820000,-487890000,222070000,0,-3,9,11,17
4_184,1470180000,1486900000,1504730000,4461810000,38,38,81,157,1556240000,1195420000,1730570000,4482230000,38,31,76,145,86060000,-291480000,225840000,20420000,0,-7,-5,-12
4_185,8316840000,119850000,6441340000,14878030000,35,29,95,159,9264940000,123910000,5489180000,14878030000,51,40,97,188,948100000,4060000,-952160000,0,16,11,2,29
4_186,1365260000,5385950000,6811140000,13562350000,38,32,71,141,1360040000,5124450000,7077860000,13562350000,37,44,100,181,-5220000,-261500000,266720000,0,-1,12,29,40
4_187,2111040000,8341350000,6181550000,16633940000,42,39,86,167,1212440000,7872560000,7548940000,16633940000,42,37,82,161,-898600000,-468790000,1367390000,0,0,-2,-4,-6
4_188,5838620000,2636840000,2222200000,10697660000,43,35,90,168,5854890000,2597600000,2245170000,10697660000,49,35,92,176,16270000,-39240000,22970000,0,6,0,2,8
4_189,3408110000,6674920000,2409420000,12492450000,46,39,92,177,3395790000,6584970000,2511690000,12492450000,28,28,89,145,-12320000,-89950000,102270000,0,-18,-11,-3,-32
4_190,7190030000,698980000,3209880000,11098890000,46,28,98,172,7232970000,543370000,3322550000,11098890000,45,39,92,176,42940000,-155610000,112670000,0,-1,11,-6,4
4_191,6686240000,511170000,2884150000,10081560000,46,49,127,222,6589760000,510810000,2980990000,10081560000,30,23,84,137,-96480000,-360000,96840000,0,-16,-26,-43,-85
4_192,2058460000,1845830000,5172670000,9076960000,37,19,71,127,2131020000,1696810000,5249130000,9076960000,43,45,98,186,72560000,-149020000,76460000,0,6,26,27,59
4_193,9483220000,538210000,5567620000,15589050000,27,40,103,170,9975860000,557260000,5055930000,15589050000,40,35,85,160,492640000,19050000,-511690000,0,13,-5,-18,-10
4_194,3965890000,8990210000,3120730000,16076830000,48,41,95,184,4138160000,8004390000,3934280000,16076830000,31,26,94,151,172270000,-985820000,813550000,0,-17,-15,-1,-33
4_195,4336930000,6972450000,5874410000,17183790000,45,34,89,168,4393240000,6458830000,6331720000,17183790000,44,30,88,162,56310000,-513620000,457310000,0,-1,-4,-1,-6
4_196,690550000,11055600000,4894440000,16640590000,48,31,92,171,672680000,8825830000,7142080000,16640590000,35,33,96,164,-17870000,-2229770000,2247640000,0,-13,2,4,-7
4_197,2846980000,2442510000,3429780000,8719270000,46,43,104,193,2796580000,2408570000,3514120000,8719270000,34,33,96,163,-50400000,-33940000,84340000,0,-12,-10,-8,-30
4_198,6037650000,11553450000,2699010000,20290110000,40,38,99,177,6501730000,10405820000,3388570000,20296120000,49,37,87,173,464080000,-1147630000,689560000,6010000,9,-1,-12,-4
4_199,4993250000,381620000,8700210000,14075080000,42,38,94,174,5656430000,372210000,8046440000,14075080000,50,26,85,161,663180000,-9410000,-653770000,0,8,-12,-9,-13
4_200,2886360000,6241970000,1867270000,10995600000,45,45,100,190,2883360000,6113420000,1998820000,10995600000,52,28,103,183,-3000000,-128550000,131550000,0,7,-17,3,-7
4_201,4771970000,7830240000,1931000000,14533210000,43,44,110,197,4863450000,6542500000,3127260000,14533210000,32,40,87,159,91480000,-1287740000,1196260000,0,-11,-4,-23,-38
4_202,167510000,1746610000,4184230000,6098350000,42,20,83,145,158270000,1587870000,4352210000,6098350000,47,21,82,150,-9240000,-158740000,167980000,0,5,1,-1,5
4_203,7303160000,71910000,5046820000,12421890000,37,36,95,168,8123300000,73470000,4225120000,12421890000,31,32,89,152,820140000,1560000,-821700000,0,-6,-4,-6,-16
4_204,1136790000,8465400000,4935300000,14537490000,30,36,84,150,2012940000,7721970000,4802580000,14537490000,31,29,82,142,876150000,-743430000,-132720000,0,1,-7,-2,-8
4_205,1844070000,186380000,6915520000,8945970000,32,24,78,134,1841210000,186580000,6918180000,8945970000,43,50,105,198,-2860000,200000,2660000,0,11,26,27,64
4_206,511790000,3744460000,7453230000,11709480000,37,37,100,174,506770000,3531920000,7670790000,11709480000,21,33,73,127,-5020000,-212540000,217560000,0,-16,-4,-27,-47
4_207,3246570000,6750000,5708890000,8962210000,40,35,81,156,4067840000,8680000,4885690000,8962210000,51,39,89,179,821270000,1930000,-823200000,0,11,4,8,23
4_208,2943060000,11585670000,2948090000,17476820000,39,43,90,172,2961190000,11529590000,2986040000,17476820000,31,35,84,150,18130000,-56080000,37950000,0,-8,-8,-6,-22
4_209,3846430000,559750000,7125490000,11531670000,38,30,77,145,3931580000,548930000,7051160000,11531670000,42,27,71,140,85150000,-10820000,-74330000,0,4,-3,-6,-5
4_210,2311330000,5473110000,1196720000,8981160000,36,40,91,167,2332350000,5400900000,1247910000,8981160000,26,26,79,131,21020000,-72210000,51190000,0,-10,-14,-12,-36
4_211,587630000,4102840000,5679300000,10369770000,30,30,85,145,687490000,4013280000,5669000000,10369770000,34,35,103,172,99860000,-89560000,-10300000,0,4,5,18,27
4_212,1873400000,6828840000,1754880000,10457120000,34,41,89,164,1952980000,6817470000,1686670000,10457120000,29,28,74,131,79580000,-11370000,-68210000,0,-5,-13,-15,-33
4_213,5457280000,993090000,4149210000,10599580000,36,42,99,177,5493610000,923180000,4182790000,10599580000,47,35,92,174,36330000,-69910000,33580000,0,11,-7,-7,-3
4_214,1801580000,5223140000,3431660000,10456380000,49,26,99,174,1837420000,5194850000,3424110000,10456380000,48,34,97,179,35840000,-28290000,-7550000,0,-1,8,-2,5
4_215,3767170000,4989920000,1590450000,10347540000,43,31,81,155,3834650000,4698430000,1814460000,10347540000,47,33,87,167,67480000,-291490000,224010000,0,4,2,6,12
4_216,223310000,6505040000,5428910000,12157260000,41,29,88,158,242520000,5707220000,6207520000,12157260000,41,38,106,185,19210000,-797820000,778610000,0,0,9,18,27
4_217,3436890000,4922830000,1721220000,10080940000,40,31,85,156,3599310000,4295950000,2185680000,10080940000,33,39,89,161,162420000,-626880000,464460000,0,-7,8,4,5
4_218,3108300000,5161930000,2077340000,10347570000,35,29,69,133,3296070000,4838490000,2213010000,10347570000,47,35,100,182,187770000,-323440000,135670000,0,12,6,31,49
