"cell50x50","occ_ebba1","SR_ebba1","occ_ebba2","SR_ebba2","deltaSR_birds","occ_m_b2000","SR_m_b2000","occ_m_a2015","SR_m_a2015","deltaSR_mammals","delta_occ_m","deltaT"
"38TNT1",NA,NA,61,61,NA,NA,NA,5,4,NA,NA,1.62296162843704
"38TNT2",3,3,43,43,40,NA,NA,1,1,NA,NA,1.63328595594926
"38TNT3",NA,NA,58,58,NA,NA,NA,6,4,NA,NA,1.6218087375164
"38TNT4",NA,NA,33,33,NA,NA,NA,NA,NA,NA,NA,1.6224582249468
"38TPK1",2,2,143,143,141,NA,NA,2,2,NA,NA,1.28205757678693
"38TPK3",2,2,109,109,107,NA,NA,NA,NA,NA,NA,1.29660054098202
"38TPL1",2,2,167,167,165,37,14,60,16,2,23,1.3027425369659
"38TPL2",1,1,117,117,116,4,3,NA,NA,NA,NA,1.27932193708716
"38TPL3",2,2,146,146,144,NA,NA,181,10,NA,NA,1.29952346153798
"38TPL4",1,1,137,137,136,NA,NA,NA,NA,NA,NA,1.30055351381178
"38TPM1",1,1,83,83,82,NA,NA,5,2,NA,NA,1.40666342918511
"38TPM2",49,48,148,148,100,82,36,21,13,-23,-61,1.36195885795834
"38TPM3",1,1,108,108,107,4,2,8,2,0,4,1.4128261634873
"38TPM4",2,2,114,114,112,NA,NA,NA,NA,NA,NA,1.36435654620284
"38TPN1",NA,NA,152,152,NA,7,3,4,3,0,-3,1.45153898712974
"38TPN2",NA,NA,106,106,NA,2,1,NA,NA,NA,NA,1.41088202200978
"38TPN3",NA,NA,162,162,NA,2,2,56,17,15,54,1.47573237563625
"38TPN4",NA,NA,135,135,NA,2,2,9,5,3,7,1.44189958987029
"38TPP1",1,1,119,119,118,17,7,2,1,-6,-15,1.50082181872744
"38TPP2",2,2,128,128,126,12,9,NA,NA,NA,NA,1.47584873952983
"38TPP3",1,1,138,138,137,6,4,1,1,-3,-5,1.54007413310389
"38TPP4",1,1,150,150,149,NA,NA,32,7,NA,NA,1.51351633723478
"38TPQ1",1,1,116,116,115,NA,NA,1,1,NA,NA,1.55430565604681
"38TPQ2",1,1,137,137,136,6,3,2,2,-1,-4,1.54930444197221
"38TPQ3",1,1,111,111,110,NA,NA,NA,NA,NA,NA,1.58683079083761
"38TPQ4",NA,NA,105,105,NA,NA,NA,NA,NA,NA,NA,1.56510270026422
"38TPR1",NA,NA,45,45,NA,NA,NA,8,4,NA,NA,1.57025824971946
"38TPR2",NA,NA,66,66,NA,NA,NA,1,1,NA,NA,1.56191329839753
"38TPR3",NA,NA,105,105,NA,NA,NA,2,2,NA,NA,1.56980739048549
"38TPR4",NA,NA,82,82,NA,NA,NA,4,3,NA,NA,1.58114019017311
"38TPS1",NA,NA,30,30,NA,NA,NA,NA,NA,NA,NA,1.62395127246835
"38TPS2",NA,NA,46,46,NA,NA,NA,13,3,NA,NA,1.57046320221641
"38TPS3",NA,NA,99,99,NA,NA,NA,1,1,NA,NA,1.59187309470719
"38TPS4",1,1,103,103,102,NA,NA,3,2,NA,NA,1.56196161785965
"38TPT1",NA,NA,123,123,NA,6,2,7,4,2,1,1.61071579564701
"38TPT2",NA,NA,89,89,NA,NA,NA,1,1,NA,NA,1.64346840442755
"38TPT3",NA,NA,94,94,NA,NA,NA,6,5,NA,NA,1.62764073501934
"38TPT4",NA,NA,97,97,NA,3,2,11,2,0,8,1.63148314966632
"38TQK1",1,1,114,114,113,NA,NA,3,1,NA,NA,1.35484804345306
"38TQL1",2,2,124,124,122,NA,NA,1,1,NA,NA,1.33927738430719
"38TQL2",1,1,133,133,132,10,1,NA,NA,NA,NA,1.3209228515625
"38TQM1",NA,NA,132,132,NA,NA,NA,2,2,NA,NA,1.37522874095223
"38TQM2",NA,NA,99,99,NA,1,1,NA,NA,NA,NA,1.3592700806975
"38TQN1",NA,NA,132,132,NA,3,2,18,8,6,15,1.4652885680503
"38TQN2",1,1,144,144,143,2,2,16,8,6,14,1.42805094621619
"38TQP1",NA,NA,119,119,NA,NA,NA,1,1,NA,NA,1.54364902178446
"38TQP2",NA,NA,140,140,NA,NA,NA,NA,NA,NA,NA,1.53133106231689
"38TQQ2",NA,NA,41,41,NA,NA,NA,NA,NA,NA,NA,1.5332160563696
"38TQR1",NA,NA,76,76,NA,2,1,25,6,5,23,1.59484259898846
"38TQR2",NA,NA,30,30,NA,NA,NA,NA,NA,NA,NA,1.59173888251895
"38TQS1",NA,NA,112,112,NA,NA,NA,36,10,NA,NA,1.59984314080441
"38TQS2",NA,NA,112,112,NA,4,2,15,5,3,11,1.59029379025312
"38TQT1",NA,NA,39,39,NA,NA,NA,NA,NA,NA,NA,1.6261320439252
"38TQT2",NA,NA,90,90,NA,NA,NA,2,2,NA,NA,1.61852544607575
"38ULA1",NA,NA,141,141,NA,NA,NA,18,8,NA,NA,1.60779270516618
"38ULA2",132,132,83,83,-49,NA,NA,16,10,NA,NA,1.60891563439172
"38ULA3",NA,NA,142,142,NA,NA,NA,3,2,NA,NA,1.58626427676508
"38ULA4",NA,NA,98,98,NA,16,5,3,2,-3,-13,1.60306714805397
"38ULB1",NA,NA,149,149,NA,1,1,5,5,4,4,1.53654960683874
"38ULB2",NA,NA,151,151,NA,NA,NA,1,1,NA,NA,1.57224735415359
"38ULB3",NA,NA,109,109,NA,NA,NA,1,1,NA,NA,1.58028647157012
"38ULB4",NA,NA,126,126,NA,5,2,NA,NA,NA,NA,1.564106278241
"38ULC1",NA,NA,137,137,NA,NA,NA,10,6,NA,NA,1.5023687389535
"38ULC2",NA,NA,163,163,NA,NA,NA,2,2,NA,NA,1.51882577159188
"38ULC3",NA,NA,152,152,NA,NA,NA,NA,NA,NA,NA,1.52811622619629
"38ULC4",NA,NA,149,149,NA,2,2,4,2,0,2,1.57114266024695
"38ULD1",NA,NA,115,115,NA,NA,NA,3,3,NA,NA,1.47897332410018
"38ULD2",NA,NA,153,153,NA,NA,NA,4,4,NA,NA,1.4902980914667
"38ULD3",NA,NA,131,131,NA,NA,NA,3,2,NA,NA,1.4774152765569
"38ULD4",NA,NA,139,139,NA,NA,NA,7,5,NA,NA,1.50831973491571
"38ULE1",NA,NA,149,149,NA,1,1,1,1,0,0,1.43472694203178
"38ULE2",1,1,143,143,142,NA,NA,3,2,NA,NA,1.45298054001548
"38ULE3",NA,NA,144,144,NA,NA,NA,1,1,NA,NA,1.41802269935608
"38ULE4",NA,NA,127,127,NA,NA,NA,11,9,NA,NA,1.45242832931312
"38ULF1",NA,NA,149,149,NA,NA,NA,1,1,NA,NA,1.36360213842737
"38ULF2",NA,NA,152,152,NA,1,1,1,1,0,0,1.39539387739824
"38ULF3",NA,NA,177,177,NA,98,4,5733,44,40,5635,1.35338176099154
"38ULF4",NA,NA,132,132,NA,NA,NA,NA,NA,NA,NA,1.40143826574382
"38ULG1",NA,NA,154,154,NA,1,1,20,12,11,19,1.30307675285573
"38ULG2",NA,NA,159,159,NA,NA,NA,14,2,NA,NA,1.34705924554305
"38ULG3",NA,NA,90,90,NA,NA,NA,21,11,NA,NA,1.33881352671343
"38ULG4",NA,NA,84,84,NA,NA,NA,4,4,NA,NA,1.35040378570557
"38ULU1",114,114,70,70,-44,1,1,4,2,1,3,1.6204817537776
"38ULU2",120,120,89,89,-31,2,1,25,12,11,23,1.65815980474376
"38ULU3",92,92,87,87,-5,NA,NA,NA,NA,NA,NA,1.65720323415903
"38ULU4",NA,NA,79,79,NA,NA,NA,NA,NA,NA,NA,1.66752696710791
"38ULV1",NA,NA,76,76,NA,NA,NA,12,8,NA,NA,1.61092608704859
"38ULV2",113,113,81,81,-32,NA,NA,4,3,NA,NA,1.62238542238871
"38ULV3",77,77,108,108,31,NA,NA,4,3,NA,NA,1.60326155950857
"38ULV4",NA,NA,75,75,NA,2,2,2,2,0,0,1.64620991917544
"38UMA1",NA,NA,155,155,NA,NA,NA,1,1,NA,NA,1.58658241333171
"38UMA2",NA,NA,117,117,NA,NA,NA,NA,NA,NA,NA,1.59527882323208
"38UMA3",NA,NA,143,143,NA,NA,NA,NA,NA,NA,NA,1.57786624826849
"38UMA4",NA,NA,98,98,NA,3,2,7,4,2,4,1.62247771655812
"38UMB1",NA,NA,127,127,NA,NA,NA,5,5,NA,NA,1.61654979878284
"38UMB2",NA,NA,131,131,NA,NA,NA,5,4,NA,NA,1.55326119591208
"38UMB3",NA,NA,145,145,NA,NA,NA,1,1,NA,NA,1.57166587350203
"38UMB4",NA,NA,148,148,NA,3,1,8,5,4,5,1.57631864394734
"38UMC1",NA,NA,102,102,NA,NA,NA,2,1,NA,NA,1.52243907036989
"38UMC2",NA,NA,118,118,NA,4,2,NA,NA,NA,NA,1.54771716581946
"38UMC3",NA,NA,113,113,NA,NA,NA,NA,NA,NA,NA,1.51927751605794
"38UMC4",NA,NA,142,142,NA,1,1,NA,NA,NA,NA,1.53680726168627
"38UMD1",NA,NA,138,138,NA,NA,NA,1,1,NA,NA,1.48160582359391
"38UMD2",NA,NA,157,157,NA,NA,NA,10,8,NA,NA,1.49834729746768
"38UMD3",NA,NA,135,135,NA,NA,NA,94,21,NA,NA,1.44950066431604
"38UMD4",1,1,160,160,159,NA,NA,10,6,NA,NA,1.50774028084495
"38UME1",NA,NA,148,148,NA,NA,NA,2,2,NA,NA,1.40123209389307
"38UME2",NA,NA,123,123,NA,NA,NA,7,4,NA,NA,1.43765113329647
"38UME3",NA,NA,130,130,NA,NA,NA,3,3,NA,NA,1.37264458661152
"38UME4",1,1,126,126,125,NA,NA,34,15,NA,NA,1.41635867080303
"38UMF1",NA,NA,145,145,NA,1,1,119,17,16,118,1.36843686966441
"38UMF2",NA,NA,135,135,NA,1,1,2,2,1,1,1.39293726671089
"38UMF3",NA,NA,80,80,NA,NA,NA,2,2,NA,NA,1.35330216165935
"38UMF4",NA,NA,129,129,NA,NA,NA,5,5,NA,NA,1.3698390385379
"38UMG1",NA,NA,131,131,NA,NA,NA,91,25,NA,NA,1.33215032422484
"38UMG2",NA,NA,81,81,NA,NA,NA,3,3,NA,NA,1.32781280513015
"38UMG3",NA,NA,90,90,NA,NA,NA,93,18,NA,NA,1.30038422945013
"38UMG4",NA,NA,40,40,NA,18,6,14,6,0,-4,1.33515296256143
"38UMU1",NA,NA,54,54,NA,NA,NA,2,2,NA,NA,1.66765025702629
"38UMU2",NA,NA,79,79,NA,NA,NA,NA,NA,NA,NA,1.64359070496126
"38UMU3",1,1,160,160,159,8,5,367,23,18,359,1.65081138231538
"38UMU4",NA,NA,137,137,NA,NA,NA,10,5,NA,NA,1.6257016712969
"38UMV1",NA,NA,104,104,NA,1,1,32,13,12,31,1.6171390544409
"38UMV2",80,80,117,117,37,NA,NA,7,5,NA,NA,1.66993397187422
"38UMV3",NA,NA,134,134,NA,NA,NA,5,4,NA,NA,1.6436343425029
"38UMV4",1,1,161,161,160,NA,NA,9,6,NA,NA,1.66440686854449
"38UNA1",NA,NA,79,79,NA,NA,NA,22,8,NA,NA,1.59520943024579
"38UNA2",1,1,114,114,113,5,3,9,6,3,4,1.6161564209882
"38UNA3",1,1,158,158,157,NA,NA,18,8,NA,NA,1.60534557556724
"38UNA4",1,1,85,85,84,6,3,2,2,-1,-4,1.63638873559883
"38UNB1",NA,NA,137,137,NA,2,1,1,1,0,-1,1.53365337147432
"38UNB2",2,2,134,134,132,NA,NA,13,6,NA,NA,1.56897586934707
"38UNB3",NA,NA,150,150,NA,2,2,12,8,6,10,1.52676568964802
"38UNB4",NA,NA,155,155,NA,NA,NA,1,1,NA,NA,1.56188217713871
"38UNC1",NA,NA,135,135,NA,7,2,13,5,3,6,1.50934771359977
"38UNC2",NA,NA,115,115,NA,NA,NA,3,2,NA,NA,1.53962079471445
"38UNC3",NA,NA,139,139,NA,1,1,7,6,5,6,1.48078476346057
"38UNC4",NA,NA,138,138,NA,13,4,43,13,9,30,1.51030627928953
"38UND1",NA,NA,177,177,NA,NA,NA,97,23,NA,NA,1.41653657200361
"38UND2",NA,NA,164,164,NA,NA,NA,5,5,NA,NA,1.45724097406021
"38UND3",NA,NA,148,148,NA,NA,NA,43,11,NA,NA,1.42385983948756
"38UND4",NA,NA,164,164,NA,NA,NA,6,5,NA,NA,1.45594298965053
"38UNE1",NA,NA,154,154,NA,NA,NA,12,10,NA,NA,1.37744196417368
"38UNE2",NA,NA,155,155,NA,NA,NA,76,19,NA,NA,1.4077594003292
"38UNE3",NA,NA,136,136,NA,NA,NA,7,2,NA,NA,1.38312969284673
"38UNE4",NA,NA,128,128,NA,NA,NA,25,15,NA,NA,1.40981405672401
"38UNF1",NA,NA,167,167,NA,NA,NA,2312,31,NA,NA,1.35612767963318
"38UNF2",NA,NA,142,142,NA,NA,NA,11,8,NA,NA,1.36803030194463
"38UNF3",NA,NA,147,147,NA,2,1,14,7,6,12,1.35894695878029
"38UNF4",1,1,144,144,143,NA,NA,13,6,NA,NA,1.36923133222068
"38UNG1",NA,NA,95,95,NA,NA,NA,10,3,NA,NA,1.30579961544019
"38UNG2",NA,NA,50,50,NA,NA,NA,149,18,NA,NA,1.31172067696968
"38UNG3",NA,NA,142,142,NA,5,1,11,7,6,6,1.32159276548865
"38UNG4",NA,NA,163,163,NA,NA,NA,26,13,NA,NA,1.33863815964694
"38UNU1",1,1,167,167,166,2,1,5,5,4,3,1.62049973552877
"38UNU2",1,1,72,72,71,NA,NA,NA,NA,NA,NA,1.6066115769473
"38UNU3",NA,NA,85,85,NA,NA,NA,2,2,NA,NA,1.59863052525363
"38UNU4",NA,NA,92,92,NA,1,1,3,3,2,2,1.59787360917438
"38UNV1",1,1,157,157,156,5,2,3,3,1,-2,1.63752254022134
"38UNV2",NA,NA,87,87,NA,1,1,1,1,0,0,1.62201059948314
"38UNV3",3,3,90,90,87,NA,NA,1,1,NA,NA,1.64958204620186
"38UNV4",NA,NA,35,35,NA,NA,NA,5,3,NA,NA,1.60780263584565
"38UPA1",4,4,139,139,135,NA,NA,2,2,NA,NA,1.61175896170361
"38UPA2",3,3,93,93,90,NA,NA,3,2,NA,NA,1.62911549645501
"38UPA3",1,1,87,87,86,NA,NA,1,1,NA,NA,1.61534509154668
"38UPA4",3,3,22,22,19,NA,NA,2,2,NA,NA,1.6317587233772
"38UPB1",NA,NA,95,95,NA,NA,NA,1,1,NA,NA,1.53849486466293
"38UPB2",2,2,151,151,149,4,3,2,1,-2,-2,1.57706411637087
"38UPB3",NA,NA,122,122,NA,6,1,NA,NA,NA,NA,1.58318150795258
"38UPB4",NA,NA,109,109,NA,5,2,NA,NA,NA,NA,1.61138417602125
"38UPC1",NA,NA,140,140,NA,3,2,2,2,0,-1,1.50308300047806
"38UPC2",NA,NA,157,157,NA,NA,NA,NA,NA,NA,NA,1.51224746174282
"38UPC3",NA,NA,154,154,NA,60,12,14,9,-3,-46,1.52758748990269
"38UPC4",NA,NA,113,113,NA,NA,NA,NA,NA,NA,NA,1.53379820476879
"38UPD1",1,1,168,168,167,17,2,21,10,8,4,1.42389486745461
"38UPD2",NA,NA,135,135,NA,NA,NA,4,1,NA,NA,1.46167442859747
"38UPD3",NA,NA,134,134,NA,2,1,6,4,3,4,1.45889953275522
"38UPD4",NA,NA,153,153,NA,1,1,16,7,6,15,1.48579641083377
"38UPE1",NA,NA,127,127,NA,NA,NA,2,2,NA,NA,1.39035796403885
"38UPE2",NA,NA,133,133,NA,NA,NA,16,5,NA,NA,1.39266789023941
"38UPE3",NA,NA,151,151,NA,NA,NA,2,2,NA,NA,1.38550479909315
"38UPE4",NA,NA,122,122,NA,NA,NA,2,2,NA,NA,1.41619416439172
"38UPF1",NA,NA,178,178,NA,2,1,122,24,23,120,1.37614184416435
"38UPF2",NA,NA,153,153,NA,5,2,19,6,4,14,1.389060159721
"38UPF3",NA,NA,136,136,NA,NA,NA,7,5,NA,NA,1.3812454263848
"38UPF4",NA,NA,103,103,NA,2,1,7,5,4,5,1.39694878146135
"38UPG1",NA,NA,128,128,NA,3,2,70,11,9,67,1.32620796991225
"38UPG2",NA,NA,159,159,NA,NA,NA,34,9,NA,NA,1.36012920994444
"38UPG3",NA,NA,118,118,NA,NA,NA,42,8,NA,NA,1.30961145798853
"38UPG4",NA,NA,136,136,NA,2,1,52,11,10,50,1.37544766339389
"38UPU1",NA,NA,19,19,NA,NA,NA,3,2,NA,NA,1.6436631903464
"38UPU2",NA,NA,88,88,NA,3,2,53,13,11,50,1.62898049112094
"38UPU3",4,4,31,31,27,NA,NA,NA,NA,NA,NA,1.64312512860327
"38UPU4",NA,NA,18,18,NA,NA,NA,1,1,NA,NA,1.64073767209186
"38UPV1",5,5,76,76,71,1,1,9,6,5,8,1.62099627838578
"38UPV2",4,4,82,82,78,NA,NA,29,7,NA,NA,1.6330338411553
"38UPV3",3,3,22,22,19,NA,NA,NA,NA,NA,NA,1.61367968539802
"38UPV4",3,3,29,29,26,2,2,2,1,-1,0,1.63301921666153
"38UQU1",1,1,21,21,20,NA,NA,NA,NA,NA,NA,1.61852863856724
"38UQU2",NA,NA,18,18,NA,NA,NA,NA,NA,NA,NA,1.63688509804862
"38VLH1",NA,NA,180,180,NA,NA,NA,63,8,NA,NA,1.27367020836959
"38VLH2",NA,NA,114,114,NA,NA,NA,458,22,NA,NA,1.2942198251749
"38VLH3",NA,NA,142,142,NA,NA,NA,14,9,NA,NA,1.30128126430072
"38VLH4",NA,NA,116,116,NA,NA,NA,105,25,NA,NA,1.30700847209912
"38VLJ3",NA,NA,161,161,NA,1,1,9,5,4,8,1.32772103715058
"38VLJ4",NA,NA,168,168,NA,NA,NA,7,4,NA,NA,1.30441384136397
"38VLK3",NA,NA,94,94,NA,NA,NA,NA,NA,NA,NA,1.28079195064595
"38VLK4",NA,NA,97,97,NA,NA,NA,4,3,NA,NA,1.31146475740148
"38VLL3",NA,NA,98,98,NA,NA,NA,NA,NA,NA,NA,1.26997197055381
"38VLL4",NA,NA,86,86,NA,NA,NA,1,1,NA,NA,1.2996843227169
"38VLM3",1,1,117,117,116,5,1,NA,NA,NA,NA,1.28215288666059
"38VLM4",NA,NA,110,110,NA,NA,NA,NA,NA,NA,NA,1.261415673521
"38VLN3",1,1,99,99,98,NA,NA,NA,NA,NA,NA,1.32630354782631
"38VLN4",1,1,97,97,96,2,1,NA,NA,NA,NA,1.30978886299446
"38VLP3",1,1,105,105,104,NA,NA,NA,NA,NA,NA,1.34355004863872
"38VLP4",1,1,125,125,124,3,1,6,4,3,3,1.33533625100788
"38VLQ3",1,1,91,91,90,NA,NA,NA,NA,NA,NA,1.41155946232238
"38VLQ4",1,1,118,118,117,NA,NA,NA,NA,NA,NA,1.37390540842484
"38VLR3",1,1,70,70,69,NA,NA,NA,NA,NA,NA,1.43600572258469
"38VLR4",1,1,71,71,70,NA,NA,NA,NA,NA,NA,1.43123415171863
"38VMH1",NA,NA,144,144,NA,NA,NA,57,16,NA,NA,1.29727701083669
"38VMH2",NA,NA,156,156,NA,2,1,673,30,29,671,1.30426459196137
"38VMH3",NA,NA,137,137,NA,NA,NA,51,16,NA,NA,1.29593283350017
"38VMH4",NA,NA,126,126,NA,NA,NA,170,27,NA,NA,1.31111841578233
"38VMJ1",NA,NA,115,115,NA,NA,NA,5,4,NA,NA,1.32200414809314
"38VMJ2",NA,NA,60,60,NA,NA,NA,5,4,NA,NA,1.28954651620653
"38VMJ3",NA,NA,53,53,NA,6,1,NA,NA,NA,NA,1.30342459461906
"38VMJ4",NA,NA,57,57,NA,NA,NA,21,9,NA,NA,1.28756713650443
"38VMK1",NA,NA,101,101,NA,2,1,NA,NA,NA,NA,1.29566881020145
"38VMK2",NA,NA,120,120,NA,NA,NA,1,1,NA,NA,1.31075103773455
"38VMK3",NA,NA,124,124,NA,NA,NA,5,4,NA,NA,1.29393206241626
"38VMK4",NA,NA,127,127,NA,31,3,11,7,4,-20,1.30505163561214
"38VML1",NA,NA,93,93,NA,NA,NA,NA,NA,NA,NA,1.26984947894043
"38VML2",NA,NA,113,113,NA,NA,NA,39,6,NA,NA,1.29904883758612
"38VML3",NA,NA,87,87,NA,NA,NA,NA,NA,NA,NA,1.28974976787319
"38VML4",NA,NA,145,145,NA,NA,NA,40,12,NA,NA,1.29233404877898
"38VMM1",1,1,95,95,94,NA,NA,NA,NA,NA,NA,1.2663619149815
"38VMM2",NA,NA,88,88,NA,NA,NA,3,2,NA,NA,1.27284809330414
"38VMM3",1,1,104,104,103,NA,NA,2,2,NA,NA,1.30923726396127
"38VMM4",NA,NA,92,92,NA,NA,NA,NA,NA,NA,NA,1.29098125092395
"38VMN1",1,1,90,90,89,11,3,1,1,-2,-10,1.29064484661625
"38VMN2",1,1,101,101,100,NA,NA,NA,NA,NA,NA,1.26973140880096
"38VMN3",1,1,98,98,97,NA,NA,NA,NA,NA,NA,1.30807819642311
"38VMN4",1,1,105,105,104,1,1,NA,NA,NA,NA,1.29681787658329
"38VMP1",1,1,66,66,65,NA,NA,NA,NA,NA,NA,1.30336663229712
"38VMP2",1,1,85,85,84,NA,NA,NA,NA,NA,NA,1.3104579777384
"38VMP3",1,1,76,76,75,NA,NA,NA,NA,NA,NA,1.2767457909161
"38VMP4",1,1,51,51,50,NA,NA,NA,NA,NA,NA,1.27420302963257
"38VMQ1",1,1,80,80,79,NA,NA,NA,NA,NA,NA,1.33325492031872
"38VMQ2",1,1,87,87,86,NA,NA,NA,NA,NA,NA,1.30212149462959
"38VMQ3",1,1,26,26,25,NA,NA,NA,NA,NA,NA,1.32760814162156
"38VMQ4",1,1,76,76,75,NA,NA,NA,NA,NA,NA,1.27800773306096
"38VMR1",1,1,120,120,119,NA,NA,NA,NA,NA,NA,1.46998105792417
"38VMR2",1,1,100,100,99,NA,NA,NA,NA,NA,NA,1.399246724012
"38VMR3",1,1,114,114,113,NA,NA,1,1,NA,NA,1.47700358711575
"38VMR4",1,1,91,91,90,NA,NA,NA,NA,NA,NA,1.40236455216214
"38VNH1",NA,NA,116,116,NA,NA,NA,57,17,NA,NA,1.28050552205556
"38VNH2",NA,NA,157,157,NA,NA,NA,15,7,NA,NA,1.28822765475825
"38VNH3",1,1,112,112,111,NA,NA,19,5,NA,NA,1.29324613202293
"38VNH4",NA,NA,149,149,NA,7,1,12,8,7,5,1.29516812533867
"38VNJ1",NA,NA,67,67,NA,NA,NA,4,4,NA,NA,1.27101756009189
"38VNJ2",NA,NA,86,86,NA,4,1,59,16,15,55,1.25639977888627
"38VNJ3",NA,NA,58,58,NA,NA,NA,NA,NA,NA,NA,1.25817493308674
"38VNJ4",NA,NA,85,85,NA,NA,NA,4,2,NA,NA,1.26807134129383
"38VNK1",NA,NA,106,106,NA,9,2,10,5,3,1,1.28380910555522
"38VNK2",NA,NA,100,100,NA,NA,NA,1,1,NA,NA,1.27695249752565
"38VNK3",NA,NA,119,119,NA,2,2,NA,NA,NA,NA,1.24427019417016
"38VNK4",NA,NA,112,112,NA,NA,NA,4,4,NA,NA,1.26440662744513
"38VNL1",NA,NA,89,89,NA,NA,NA,NA,NA,NA,NA,1.26607142588793
"38VNL2",NA,NA,113,113,NA,NA,NA,1,1,NA,NA,1.26923291198103
"38VNL3",NA,NA,91,91,NA,NA,NA,NA,NA,NA,NA,1.22495737065485
"38VNL4",NA,NA,92,92,NA,NA,NA,2,2,NA,NA,1.21265283279252
"38VNM1",1,1,86,86,85,NA,NA,NA,NA,NA,NA,1.28334364836866
"38VNM2",NA,NA,86,86,NA,NA,NA,NA,NA,NA,NA,1.27338851217566
"38VNM3",1,1,80,80,79,NA,NA,1,1,NA,NA,1.21110995862279
"38VNM4",NA,NA,79,79,NA,NA,NA,NA,NA,NA,NA,1.22212712021617
"38VNN1",1,1,61,61,60,NA,NA,NA,NA,NA,NA,1.24051309223017
"38VNN2",1,1,92,92,91,NA,NA,3,3,NA,NA,1.28268532171722
"38VNN3",1,1,113,113,112,NA,NA,1,1,NA,NA,1.18097812658356
"38VNN4",1,1,82,82,81,1,1,6,4,3,5,1.20481623795407
"38VNP1",1,1,120,120,119,NA,NA,2,2,NA,NA,1.21836358669304
"38VNP2",1,1,122,122,121,NA,NA,NA,NA,NA,NA,1.20609681872258
"38VNP3",1,1,83,83,82,NA,NA,NA,NA,NA,NA,1.18025241201294
"38VNP4",1,1,116,116,115,NA,NA,NA,NA,NA,NA,1.16717380137483
"38VNQ1",1,1,86,86,85,NA,NA,NA,NA,NA,NA,1.33443066284402
"38VNQ2",1,1,81,81,80,NA,NA,NA,NA,NA,NA,1.26539974022419
"38VNQ3",1,1,72,72,71,NA,NA,NA,NA,NA,NA,1.30529563527671
"38VNQ4",1,1,63,63,62,NA,NA,NA,NA,NA,NA,1.22173715765412
"38VNR1",1,1,98,98,97,NA,NA,1,1,NA,NA,1.41428001418262
"38VNR2",1,1,87,87,86,NA,NA,NA,NA,NA,NA,1.39837579992176
"38VNR3",1,1,53,53,52,NA,NA,NA,NA,NA,NA,1.39399651199993
"38VNR4",2,2,89,89,87,NA,NA,NA,NA,NA,NA,1.36370236532424
"38VPH1",NA,NA,122,122,NA,1,1,7,5,4,6,1.29298980884288
"38VPH2",NA,NA,170,170,NA,4,1,419,33,32,415,1.30038237571716
"38VPH3",NA,NA,139,139,NA,30,3,11,5,2,-19,1.24144903818766
"38VPH4",NA,NA,170,170,NA,11,1,99,21,20,88,1.28157469049677
"38VPJ1",NA,NA,127,127,NA,NA,NA,NA,NA,NA,NA,1.23609281046955
"38VPJ2",NA,NA,127,127,NA,NA,NA,NA,NA,NA,NA,1.27684769496112
"38VPJ3",NA,NA,109,109,NA,NA,NA,3,1,NA,NA,1.17017331629088
"38VPJ4",NA,NA,126,126,NA,NA,NA,3,3,NA,NA,1.1931904482119
"38VPK1",NA,NA,127,127,NA,NA,NA,4,3,NA,NA,1.13914195924078
"38VPK2",NA,NA,125,125,NA,19,4,2,2,-2,-17,1.18036474038033
"38VPK3",NA,NA,133,133,NA,NA,NA,3,2,NA,NA,1.02977140169395
"38VPK4",NA,NA,143,143,NA,18,4,164,20,16,146,1.08569299490725
"38VPL1",NA,NA,131,131,NA,NA,NA,NA,NA,NA,NA,1.09764942730943
"38VPL2",NA,NA,140,140,NA,NA,NA,NA,NA,NA,NA,1.09956613458726
"38VPL3",NA,NA,135,135,NA,NA,NA,NA,NA,NA,NA,0.997050855840955
"38VPL4",NA,NA,154,154,NA,NA,NA,1,1,NA,NA,1.02811816795585
"38VPM1",1,1,152,152,151,NA,NA,NA,NA,NA,NA,1.15290722072313
"38VPM2",NA,NA,135,135,NA,NA,NA,NA,NA,NA,NA,1.09367073762912
"38VPN1",1,1,83,83,82,NA,NA,NA,NA,NA,NA,1.14611937711979
"38VPN2",1,1,141,141,140,NA,NA,NA,NA,NA,NA,1.16369472839793
"38VPP1",1,1,70,70,69,NA,NA,NA,NA,NA,NA,1.16104820318754
"38VPP2",1,1,86,86,85,NA,NA,1,1,NA,NA,1.14415869461863
"38VPQ1",1,1,64,64,63,NA,NA,NA,NA,NA,NA,1.2771941133687
"38VPQ2",1,1,70,70,69,NA,NA,6,1,NA,NA,1.19881357901863
"38VPR1",1,1,126,126,125,NA,NA,1,1,NA,NA,1.37231716544433
"38VPR2",1,1,77,77,76,NA,NA,NA,NA,NA,NA,1.3432723656742
"38WLS3",1,1,104,104,103,NA,NA,2,1,NA,NA,1.49391210667978
"38WLS4",15,15,105,105,90,NA,NA,NA,NA,NA,NA,1.44567143899058
"38WLT3",1,1,78,78,77,NA,NA,1,1,NA,NA,1.52536475872276
"38WLT4",1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1.5238618858814
"38WLU3",4,4,37,37,33,NA,NA,NA,NA,NA,NA,1.52366709772427
"38WLU4",5,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1.53656024535497
"38WMA1",NA,NA,44,44,NA,1,1,NA,NA,NA,NA,1.46643938869238
