polygon_id,Forest_t0,Agriculture_t0,Urban_t0,Grassland_t0,Other_t0,Area_Total_t0,forest_sp_t0,agriculture_sp_t0,generalist_sp_t0,Sp_Total_t0,Forest_t1,Agriculture_t1,Urban_t1,Grassland_t1,Other_t1,Area_Total_t1,forest_sp_t1,agriculture_sp_t1,generalist_sp_t1,Sp_Total_t1,delta_Forest,delta_Agriculture,delta_Urban,delta_Grassland,delta_Other,delta_Area_Total,delta_forest_sp,delta_agriculture_sp,delta_generalist_sp,delta_Sp_Total
4_384,129110000,3460000,1010000,387390000,4859040000,5380010000,39,36,95,170,139830000,4610000,3580000,212340000,5019650000,5380010000,48,42,105,195,10720000,1150000,2570000,-175050000,160610000,0,9,6,10,25
4_385,5631910000,5290500000,1270790000,1330330000,313510000,13837040000,41,34,90,165,5811220000,4277080000,1509880000,1983430000,255430000,13837040000,47,37,93,177,179310000,-1013420000,239090000,653100000,-58080000,0,6,3,3,12
4_386,3522960000,4729560000,337630000,1840640000,6196890000,16627680000,46,28,93,167,3773870000,4189460000,509700000,243640000,7911010000,16627680000,31,31,82,144,250910000,-540100000,172070000,-1597000000,1714120000,0,-15,3,-11,-23
4_387,1078660000,8048050000,646490000,264840000,639550000,10677590000,47,42,100,189,1038650000,7975320000,706870000,256660000,700090000,10677590000,49,42,100,191,-40010000,-72730000,60380000,-8180000,60540000,0,2,0,0,2
4_388,3485190000,180940000,4970000,47460000,8731120000,12449680000,39,34,94,167,3608080000,174440000,5420000,47900000,8613840000,12449680000,21,17,62,100,122890000,-6500000,450000,440000,-117280000,0,-18,-17,-32,-67
4_389,7137010000,2598950000,721990000,1772560000,691870000,12922380000,31,42,90,163,7235450000,2524770000,601560000,2069140000,491460000,12922380000,43,43,94,180,98440000,-74180000,-120430000,296580000,-200410000,0,12,1,4,17
4_390,3281060000,926870000,118840000,380000,1193870000,5521020000,48,46,110,204,3275710000,881160000,116160000,0,1247990000,5521020000,48,23,92,163,-5350000,-45710000,-2680000,-380000,54120000,0,0,-23,-18,-41
4_391,2455420000,224110000,14830000,34080000,7086170000,9814610000,42,28,84,154,2465730000,223100000,17910000,44640000,7063230000,9814610000,35,42,110,187,10310000,-1010000,3080000,10560000,-22940000,0,-7,14,26,33
4_392,3472830000,4997220000,170060000,1400600000,411890000,10452600000,41,37,100,178,3496070000,4907620000,256160000,1389550000,403200000,10452600000,38,36,81,155,23240000,-89600000,86100000,-11050000,-8690000,0,-3,-1,-19,-23
4_393,3716140000,6359000000,1279070000,594720000,9033550000,20982480000,30,31,90,151,3742140000,6240880000,1399320000,598120000,9002020000,20982480000,46,40,98,184,26000000,-118120000,120250000,3400000,-31530000,0,16,9,8,33
4_394,3181630000,7509260000,1928620000,339670000,868070000,13827250000,45,47,115,207,3065640000,7416360000,2109100000,238170000,997980000,13827250000,34,27,97,158,-115990000,-92900000,180480000,-101500000,129910000,0,-11,-20,-18,-49
4_395,2864020000,3979790000,411030000,271140000,6681240000,14207220000,39,39,95,173,3145970000,3680070000,532890000,286330000,6561960000,14207220000,49,34,82,165,281950000,-299720000,121860000,15190000,-119280000,0,10,-5,-13,-8
4_396,4198010000,856760000,85030000,6960000,895220000,6041980000,48,41,98,187,4155540000,865480000,92630000,6940000,921390000,6041980000,44,29,88,161,-42470000,8720000,7600000,-20000,26170000,0,-4,-12,-10,-26
4_397,1378960000,2125100000,57290000,563410000,1190850000,5315610000,47,42,102,191,1406530000,1965280000,76950000,620210000,1246640000,5315610000,47,37,98,182,27570000,-159820000,19660000,56800000,55790000,0,0,-5,-4,-9
4_398,807730000,9711540000,137520000,21340000,2117860000,12795990000,29,39,100,168,999190000,9201360000,236010000,154000000,2205430000,12795990000,37,29,99,165,191460000,-510180000,98490000,132660000,87570000,0,8,-10,-1,-3
4_399,2511730000,1047270000,560630000,244540000,4184740000,8548910000,46,47,127,220,2391590000,983450000,666490000,253370000,4254010000,8548910000,48,30,84,162,-120140000,-63820000,105860000,8830000,69270000,0,2,-17,-43,-58
4_400,900160000,5775550000,529460000,88150000,2788140000,10081460000,20,37,86,143,904200000,5568960000,646780000,103480000,2858040000,10081460000,45,31,97,173,4040000,-206590000,117320000,15330000,69900000,0,25,-6,11,30
4_401,532270000,309650000,80730000,1973780000,7317230000,10213660000,34,36,95,165,565170000,231950000,115000000,1549540000,7752000000,10213660000,25,34,90,149,32900000,-77700000,34270000,-424240000,434770000,0,-9,-2,-5,-16
4_402,1132310000,500530000,151000000,2679950000,4662560000,9126350000,40,42,110,192,1341980000,293550000,199800000,2602620000,4688400000,9126350000,24,15,60,99,209670000,-206980000,48800000,-77330000,25840000,0,-16,-27,-50,-93
4_403,6364200000,195020000,19780000,29510000,3758930000,10367440000,34,48,98,180,7007080000,204140000,21840000,29190000,3105190000,10367440000,29,41,94,164,642880000,9120000,2060000,-320000,-653740000,0,-5,-7,-4,-16
4_404,3624440000,4258110000,66020000,782970000,4191400000,12922940000,33,32,85,150,4983920000,3245390000,112950000,308220000,4272460000,12922940000,48,39,96,183,1359480000,-1012720000,46930000,-474750000,81060000,0,15,7,11,33
4_405,4844460000,2607270000,102020000,2397240000,4035320000,13986310000,41,38,94,173,5613190000,2387790000,145120000,2251410000,3588800000,13986310000,47,42,100,189,768730000,-219480000,43100000,-145830000,-446520000,0,6,4,6,16
4_406,1761070000,7132990000,791550000,1889550000,2246830000,13821990000,34,33,93,160,1763830000,7144560000,886140000,1787670000,2239790000,13821990000,36,44,97,177,2760000,11570000,94590000,-101880000,-7040000,0,2,11,4,17
4_407,4200250000,2297570000,276400000,3242090000,440790000,10457100000,39,43,110,192,4252210000,2268840000,337210000,3244980000,353860000,10457100000,44,47,118,209,51960000,-28730000,60810000,2890000,-86930000,0,5,4,8,17
4_408,3205540000,1061480000,308850000,1910020000,2334770000,8820660000,39,32,85,156,3280090000,1013820000,370740000,1863180000,2292830000,8820660000,48,44,102,194,74550000,-47660000,61890000,-46840000,-41940000,0,9,12,17,38
4_409,2970990000,7738450000,949500000,1039020000,381200000,13079160000,38,38,97,173,3170330000,7030430000,967980000,1441000000,469420000,13079160000,45,42,98,185,199340000,-708020000,18480000,401980000,88220000,0,7,4,1,12
4_410,80490000,1042910000,47170000,213010000,3911990000,5295570000,34,38,96,168,242940000,929130000,82060000,163760000,3877680000,5295570000,52,36,107,195,162450000,-113780000,34890000,-49250000,-34310000,0,18,-2,11,27
4_411,2679290000,9993570000,1838940000,2288600000,609760000,17410160000,30,35,82,147,2604410000,10345020000,1388990000,2440160000,551850000,17330430000,45,34,72,151,-74880000,351450000,-449950000,151560000,-57910000,-79730000,15,-1,-10,4
4_412,8745060000,2875520000,305120000,223110000,3386240000,15535050000,17,31,70,118,8925930000,2892260000,340480000,223560000,3152820000,15535050000,17,29,68,114,180870000,16740000,35360000,450000,-233420000,0,0,-2,-2,-4
4_413,5182720000,2752330000,434410000,350000,1454380000,9824190000,38,40,97,175,5569060000,2649050000,453160000,1250000,1151670000,9824190000,49,47,105,201,386340000,-103280000,18750000,900000,-302710000,0,11,7,8,26
4_414,5771370000,5147500000,1302100000,1388780000,227640000,13837390000,47,38,98,183,5802340000,4290080000,1479660000,2042630000,222680000,13837390000,45,41,102,188,30970000,-857420000,177560000,653850000,-4960000,0,-2,3,4,5
4_415,994640000,5904390000,574700000,606570000,621940000,8702240000,46,34,87,167,967980000,6122330000,473950000,708600000,429380000,8702240000,50,31,89,170,-26660000,217940000,-100750000,102030000,-192560000,0,4,-3,2,3
4_416,237370000,692500000,409540000,7009340000,3960240000,12308990000,41,27,93,161,249930000,619610000,518750000,6916230000,4004470000,12308990000,34,48,102,184,12560000,-72890000,109210000,-93110000,44230000,0,-7,21,9,23
4_417,3165210000,4237540000,329580000,212340000,2120440000,10065110000,31,29,79,139,3155490000,4250440000,404790000,200960000,2053430000,10065110000,50,35,87,172,-9720000,12900000,75210000,-11380000,-67010000,0,19,6,8,33
4_418,2038000000,58930000,15800000,0,11745650000,13858380000,42,29,80,151,2177650000,60000000,16300000,0,11604430000,13858380000,53,43,107,203,139650000,1070000,500000,0,-141220000,0,11,14,27,52
4_419,1194120000,2343360000,75080000,480570000,4942910000,9036040000,45,36,90,171,1384780000,2253510000,146200000,407340000,4844210000,9036040000,33,42,95,170,190660000,-89850000,71120000,-73230000,-98700000,0,-12,6,5,-1
4_420,4408940000,4495740000,357250000,814740000,260720000,10337390000,44,34,90,168,4447570000,4480840000,413180000,751020000,244780000,10337390000,35,41,111,187,38630000,-14900000,55930000,-63720000,-15940000,0,-9,7,21,19
4_421,1367250000,2437400000,121840000,777590000,159980000,4864060000,31,30,91,152,1431750000,2289850000,161790000,791570000,204770000,4879730000,42,38,88,168,64500000,-147550000,39950000,13980000,44790000,15670000,11,8,-3,16
4_422,3501910000,4161750000,961580000,39850000,5263690000,13928780000,39,27,74,140,4518650000,3519330000,1058010000,57190000,4775600000,13928780000,50,40,98,188,1016740000,-642420000,96430000,17340000,-488090000,0,11,13,24,48
4_423,4465660000,5811480000,572680000,3081970000,260010000,14191800000,43,32,87,162,4468040000,5758540000,666840000,3041340000,257040000,14191800000,32,38,94,164,2380000,-52940000,94160000,-40630000,-2970000,0,-11,6,7,2
4_424,774380000,8074470000,501790000,820390000,506560000,10677590000,48,39,101,188,815650000,7915820000,522330000,807840000,615950000,10677590000,46,31,96,173,41270000,-158650000,20540000,-12550000,109390000,0,-2,-8,-5,-15
4_425,825490000,1939660000,38840000,131090000,930110000,3865190000,46,37,92,175,892130000,1755180000,72360000,138510000,1021130000,3879310000,50,32,108,190,66640000,-184480000,33520000,7420000,91020000,14120000,4,-5,16,15
4_426,7997910000,1005470000,90890000,0,2494550000,11588820000,47,26,83,156,8588420000,861990000,80240000,920000,2057250000,11588820000,28,28,79,135,590510000,-143480000,-10650000,920000,-437300000,0,-19,2,-4,-21
4_427,231720000,1241900000,17320000,390280000,6714290000,8595510000,28,40,74,142,260030000,1210050000,30250000,241300000,6853880000,8595510000,42,36,92,170,28310000,-31850000,12930000,-148980000,139590000,0,14,-4,18,28
4_428,459370000,3773140000,212280000,89870000,3542790000,8077450000,43,36,85,164,443610000,3673280000,249390000,99040000,3612130000,8077450000,32,28,76,136,-15760000,-99860000,37110000,9170000,69340000,0,-11,-8,-9,-28
4_429,5717140000,63230000,29890000,8200000,4554020000,10372480000,18,29,70,117,6679410000,53370000,39130000,11210000,3589360000,10372480000,27,24,62,113,962270000,-9860000,9240000,3010000,-964660000,0,9,-5,-8,-4
4_430,2161380000,0,2800000,57550000,8566720000,10788450000,40,37,93,170,2471370000,0,2800000,94200000,8220080000,10788450000,35,39,101,175,309990000,0,0,36650000,-346640000,0,-5,2,8,5
4_431,1070160000,5529070000,401570000,1417420000,647920000,9066140000,40,37,92,169,1224300000,5079230000,456250000,1449240000,857120000,9066140000,48,36,87,171,154140000,-449840000,54680000,31820000,209200000,0,8,-1,-5,2
4_432,3689040000,5804110000,346770000,971460000,3457210000,14268590000,32,35,86,153,3773750000,5744470000,403940000,724640000,3621790000,14268590000,41,35,93,169,84710000,-59640000,57170000,-246820000,164580000,0,9,0,7,16
4_433,3245170000,3399030000,23850000,719630000,3189150000,10576830000,34,39,94,167,3828510000,3195390000,46340000,763500000,2743090000,10576830000,48,43,104,195,583340000,-203640000,22490000,43870000,-446060000,0,14,4,10,28
4_434,2400600000,6274850000,357160000,4981680000,179770000,14194060000,38,36,95,169,2435110000,6293750000,425480000,4884440000,155280000,14194060000,46,29,91,166,34510000,18900000,68320000,-97240000,-24490000,0,8,-7,-4,-3
4_435,5499100000,3276920000,209440000,810600000,4517920000,14313980000,44,35,91,170,5455420000,3324660000,218600000,654850000,4660290000,14313820000,35,30,90,155,-43680000,47740000,9160000,-155750000,142370000,-160000,-9,-5,-1,-15
4_436,3548370000,4585870000,201470000,484330000,701860000,9521900000,38,29,86,153,3419730000,4460980000,251990000,459180000,930020000,9521900000,41,39,111,191,-128640000,-124890000,50520000,-25150000,228160000,0,3,10,25,38
4_437,622570000,1673370000,76970000,132250000,3050920000,5556080000,44,45,110,199,423330000,1751970000,119700000,131850000,3129230000,5556080000,42,35,99,176,-199240000,78600000,42730000,-400000,78310000,0,-2,-10,-11,-23
4_438,1741600000,5995150000,460700000,870960000,167460000,9235870000,38,44,97,179,1738080000,5912880000,553760000,839800000,191350000,9235870000,51,42,109,202,-3520000,-82270000,93060000,-31160000,23890000,0,13,-2,12,23
4_439,2798740000,5481270000,525930000,1146200000,129250000,10081390000,48,43,108,199,3011070000,4515200000,658680000,1812140000,84300000,10081390000,45,34,99,178,212330000,-966070000,132750000,665940000,-44950000,0,-3,-9,-9,-21
4_440,1336590000,8484370000,111450000,201110000,643460000,10776980000,45,33,96,174,1728970000,8098020000,249480000,261160000,439350000,10776980000,31,30,76,137,392380000,-386350000,138030000,60050000,-204110000,0,-14,-3,-20,-37
4_441,1183940000,4345150000,153110000,390890000,240250000,6313340000,41,34,90,165,1121190000,4018150000,147220000,332580000,220820000,5839960000,42,36,78,156,-62750000,-327000000,-5890000,-58310000,-19430000,-473380000,1,2,-12,-9
4_442,3371390000,5249040000,477070000,1271970000,338260000,10707730000,37,46,100,183,3453910000,4744440000,682160000,1326640000,500580000,10707730000,18,22,61,101,82520000,-504600000,205090000,54670000,162320000,0,-19,-24,-39,-82
4_443,190080000,8784000000,768030000,4220000,3689520000,13435850000,19,30,67,116,181380000,8657900000,901040000,3550000,3691980000,13435850000,32,41,94,167,-8700000,-126100000,133010000,-670000,2460000,0,13,11,27,51
4_444,1863390000,1562660000,692040000,234500000,3840210000,8192800000,47,34,95,176,1809150000,1430590000,858890000,231670000,3862500000,8192800000,37,36,104,177,-54240000,-132070000,166850000,-2830000,22290000,0,-10,2,9,1
4_445,409610000,1800690000,38050000,191490000,2850720000,5290560000,44,45,110,199,315370000,1737030000,48480000,145470000,3044210000,5290560000,18,20,56,94,-94240000,-63660000,10430000,-46020000,193490000,0,-26,-25,-54,-105
4_446,338740000,430840000,34990000,114850000,1579310000,2498730000,32,22,74,128,340980000,414640000,54310000,45180000,1643620000,2498730000,34,30,90,154,2240000,-16200000,19320000,-69670000,64310000,0,2,8,16,26
4_447,2762240000,4841160000,126970000,583850000,586730000,8900950000,44,39,95,178,2717420000,4912820000,157060000,382090000,731560000,8900950000,43,42,123,208,-44820000,71660000,30090000,-201760000,144830000,0,-1,3,28,30
4_448,5066580000,6020420000,1707350000,740100000,303420000,13837870000,42,32,86,160,5397790000,4979720000,1929240000,1338830000,192290000,13837870000,31,31,91,153,331210000,-1040700000,221890000,598730000,-111130000,0,-11,-1,5,-7
4_449,56480000,571860000,582790000,1083970000,3463450000,5758550000,36,41,86,163,51940000,592880000,655080000,972010000,3486640000,5758550000,29,35,84,148,-4540000,21020000,72290000,-111960000,23190000,0,-7,-6,-2,-15
4_450,253230000,4167830000,145060000,440190000,459590000,5465900000,42,35,95,172,277460000,4222120000,134790000,426550000,404980000,5465900000,51,34,102,187,24230000,54290000,-10270000,-13640000,-54610000,0,9,-1,7,15
4_451,4135070000,35680000,9830000,131860000,6065160000,10377600000,38,29,90,157,4154520000,35730000,12960000,132080000,6042310000,10377600000,32,28,81,141,19450000,50000,3130000,220000,-22850000,0,-6,-1,-9,-16
16_001,14362130000,29068600000,1667340000,2636270000,3930290000,51664630000,47,37,98,182,14688690000,27952050000,1877090000,2460530000,4686270000,51664630000,53,50,113,216,326560000,-1116550000,209750000,-175740000,755980000,0,6,13,15,34
16_002,12893490000,18250230000,823400000,2207990000,9414300000,43589410000,50,46,107,203,12891920000,16781290000,1446520000,2395060000,10074620000,43589410000,54,36,95,185,-1570000,-1468940000,623120000,187070000,660320000,0,4,-10,-12,-18
16_003,18508170000,23976390000,3021040000,3729930000,2551220000,51786750000,53,41,114,208,19628590000,20562120000,3706720000,5631220000,2258100000,51786750000,35,30,101,166,1120420000,-3414270000,685680000,1901290000,-293120000,0,-18,-11,-13,-42
16_004,12486170000,166780000,30560000,560000,41943430000,54627500000,47,41,102,190,13282860000,166980000,31590000,20000,41146050000,54627500000,47,42,112,201,796690000,200000,1030000,-540000,-797380000,0,0,1,10,11
16_005,14495800000,37181790000,2421470000,4567430000,1488120000,60154610000,41,43,119,203,14881250000,35178610000,3468830000,4673500000,1952420000,60154610000,49,49,105,203,385450000,-2003180000,1047360000,106070000,464300000,0,8,6,-14,0
16_006,17440680000,10875100000,1948480000,7342060000,2762180000,40368500000,51,45,117,213,17826320000,10828950000,1746530000,7858150000,2108550000,40368500000,46,40,115,201,385640000,-46150000,-201950000,516090000,-653630000,0,-5,-5,-2,-12
16_007,14986420000,24430130000,1347750000,3145820000,3398690000,47308810000,42,34,96,172,15064380000,22349510000,1443710000,3174500000,3934860000,45966960000,37,43,106,186,77960000,-2080620000,95960000,28680000,536170000,-1341850000,-5,9,10,14
16_008,17998770000,2805860000,1494310000,11340730000,9867940000,43507610000,49,52,128,229,17889730000,2107760000,1881070000,11613850000,10015200000,43507610000,50,42,109,201,-109040000,-698100000,386760000,273120000,147260000,0,1,-10,-19,-28
16_009,6602570000,21023910000,1046200000,670680000,19350150000,48693510000,32,38,88,158,8957080000,18148920000,1568680000,5849740000,14169090000,48693510000,52,43,108,203,2354510000,-2874990000,522480000,5179060000,-5181060000,0,20,5,20,45
16_010,1427560000,5270020000,840040000,24448250000,29419240000,61405110000,44,42,108,194,2073070000,4412760000,1077400000,25134600000,28707280000,61405110000,38,40,112,190,645510000,-857260000,237360000,686350000,-711960000,0,-6,-2,4,-4
