"cell50x50","forest_abs","agriculture_abs","grassland_abs","urban_abs","other_abs","forest_rel","agriculture_rel","grassland_rel","urban_rel","other_rel"
"29SPD3",195.662385750851,1022.1396662471,651.952522909517,7.83206843934285,622.525043398542,0.0782614579933286,0.40883760180239,0.260769359371393,0.00313268742387211,0.248998893409017
"29SPD4",133.635859193129,1812.75231726015,276.308161650137,55.9005526577158,221.522236355367,0.0534517966538889,0.725066376877361,0.110517998383867,0.0223591556303913,0.0886046724544915
"29SPE2",374.200137706735,950.671964966657,60.039611467374,26.8899436739341,1089.21190052729,0.149619395887964,0.380114678625289,0.0240061119489398,0.0107516185125203,0.435508195025287
"29SPE4",254.582562206739,1057.85125564959,320.278398529127,9.94245424724521,857.42969045337,0.101829588700817,0.423126224104712,0.128107036512157,0.00397684750242831,0.342960303179886
"29SQA1",47.0235951864854,1137.25997329348,16.6703723723373,143.620137606839,2022.86105756586,0.0139642170634334,0.33772290403667,0.00495046576962886,0.0426497116664202,0.600712701463847
"29SQA2",46.9355966934419,276.584410559508,37.1063087799203,101.668895956577,2980.20623562401,0.0136341545262037,0.0803440215693308,0.0107788796445226,0.0295334359342274,0.865709508325715
"29SQB1",756.036468204162,1002.21682280485,123.881802029976,32.1529088300613,1311.21932104407,0.234393040385767,0.31071602773473,0.038406920099035,0.0099683260991708,0.406515685681298
"29SQB2",355.65017279905,1922.16396205746,120.999726996535,126.616042199074,766.049460817172,0.108051770457681,0.583981775056272,0.0367615025292253,0.0384678219619043,0.232737129994917
"29SQC1",107.349919093332,2288.24984747386,283.936653005345,38.3122323011631,345.994902468222,0.0350376633758603,0.746855969271365,0.0926733522679267,0.0125046307429336,0.112928384341915
"29SQC2",406.946017668646,1903.75781175559,376.756878044674,16.8270600146806,440.849058704141,0.129388971023531,0.60530206377799,0.11979029812237,0.00535018377406395,0.140168483302045
