"cell50x50","occ_ebba1","SR_ebba1","occ_ebba2","SR_ebba2","delta_SR"
"36SXF2",NA,NA,NA,59,NA
"36SXF3",NA,NA,NA,117,NA
"36SXG1",NA,NA,NA,89,NA
"36SXG2",NA,NA,NA,115,NA
"36SXG3",NA,NA,NA,140,NA
"36SXG4",NA,NA,NA,117,NA
"36SXH1",NA,NA,NA,27,NA
"36SXH2",NA,NA,NA,101,NA
"36SXH3",NA,NA,NA,125,NA
"36SXH4",NA,NA,NA,179,NA
"36SXJ1",NA,NA,NA,17,NA
"36SXJ2",NA,NA,NA,85,NA
"36SXJ3",NA,NA,NA,76,NA
"36SXJ4",NA,NA,NA,96,NA
"36SXK2",NA,NA,NA,99,NA
"36SXK4",NA,NA,NA,98,NA
"36SYE3",NA,NA,NA,67,NA
"36SYF1",NA,NA,NA,105,NA
"36SYF2",NA,NA,NA,19,NA
"36SYF3",NA,NA,NA,23,NA
"36SYF4",NA,NA,NA,74,NA
"36SYG1",NA,NA,NA,100,NA
"36SYG2",NA,NA,NA,80,NA
"36SYG4",NA,NA,NA,113,NA
"36SYH1",NA,NA,NA,137,NA
"36SYH2",NA,NA,NA,153,NA
"36SYJ1",NA,NA,NA,68,NA
"36SYJ2",NA,NA,NA,103,NA
"36SYK2",NA,NA,NA,76,NA
"36TTK3",NA,NA,NA,98,NA
"36TTL3",NA,NA,NA,88,NA
"36TTL4",NA,NA,NA,97,NA
"36TTR3",NA,NA,NA,99,NA
"36TUK1",NA,NA,NA,83,NA
"36TUK3",NA,NA,NA,118,NA
"36TUL1",NA,NA,NA,56,NA
"36TUL2",NA,NA,NA,98,NA
"36TUL3",NA,NA,NA,66,NA
"36TUL4",NA,NA,NA,84,NA
"36TUS1",NA,NA,NA,135,NA
"36TUS2",NA,NA,NA,118,NA
"36TUS3",NA,NA,NA,102,NA
"36TUS4",NA,NA,NA,43,NA
"36TUT1",NA,NA,NA,94,NA
"36TUT2",NA,NA,NA,126,NA
"36TUT3",NA,NA,NA,111,NA
"36TUT4",NA,NA,NA,97,NA
"36TVK1",NA,NA,NA,141,NA
"36TVK3",NA,NA,NA,134,NA
"36TVL1",NA,NA,NA,64,NA
"36TVL2",NA,NA,NA,141,NA
"36TVL3",NA,NA,NA,102,NA
"36TVL4",NA,NA,NA,33,NA
"36TVM2",NA,NA,NA,112,NA
"36TVM4",NA,NA,NA,105,NA
"36TVR3",NA,NA,NA,73,NA
"36TVR4",NA,NA,NA,74,NA
"36TVS1",NA,NA,NA,101,NA
"36TVS2",NA,NA,NA,117,NA
"36TVS3",NA,NA,NA,116,NA
"36TVS4",NA,NA,NA,120,NA
"36TVT1",NA,NA,NA,102,NA
"36TVT2",NA,NA,NA,104,NA
"36TVT3",NA,NA,NA,101,NA
"36TVT4",NA,NA,NA,90,NA
"36TWK1",NA,NA,NA,80,NA
"36TWK3",NA,NA,NA,68,NA
"36TWL1",NA,NA,NA,89,NA
"36TWL2",NA,NA,NA,79,NA
"36TWL3",NA,NA,NA,103,NA
"36TWL4",NA,NA,NA,98,NA
"36TWM1",NA,NA,NA,3,NA
"36TWM2",NA,NA,NA,96,NA
"36TWM4",NA,NA,NA,40,NA
"36TWQ2",NA,NA,NA,71,NA
"36TWQ3",NA,NA,NA,109,NA
"36TWQ4",NA,NA,NA,100,NA
"36TWR1",NA,NA,NA,120,NA
"36TWR2",NA,NA,NA,104,NA
"36TWR3",NA,NA,NA,124,NA
"36TWR4",NA,NA,NA,51,NA
"36TWS1",NA,NA,NA,130,NA
"36TWS2",NA,NA,NA,111,NA
"36TWS3",NA,NA,NA,94,NA
"36TWS4",NA,NA,NA,133,NA
"36TWT1",NA,NA,NA,132,NA
"36TWT2",NA,NA,NA,97,NA
"36TWT3",NA,NA,NA,130,NA
"36TWT4",NA,NA,NA,98,NA
"36TXK1",NA,NA,NA,34,NA
"36TXK3",NA,NA,NA,110,NA
"36TXL1",NA,NA,NA,45,NA
"36TXL2",NA,NA,NA,90,NA
"36TXL3",NA,NA,NA,95,NA
"36TXL4",NA,NA,NA,119,NA
"36TXM2",NA,NA,NA,39,NA
"36TXM3",NA,NA,NA,118,NA
"36TXM4",NA,NA,NA,46,NA
"36TXQ1",NA,NA,NA,103,NA
"36TXQ2",NA,NA,NA,73,NA
"36TXQ3",NA,NA,NA,107,NA
"36TXR1",NA,NA,NA,116,NA
"36TXR2",NA,NA,NA,59,NA
"36TXR3",NA,NA,NA,50,NA
"36TXR4",NA,NA,NA,57,NA
"36TXS1",NA,NA,NA,75,NA
"36TXS2",NA,NA,NA,129,NA
"36TXS3",NA,NA,NA,146,NA
"36TXS4",NA,NA,NA,118,NA
"36TXT1",NA,NA,NA,109,NA
"36TXT2",NA,NA,NA,98,NA
"36TXT3",NA,NA,NA,129,NA
"36TXT4",NA,NA,NA,91,NA
"36TYK1",NA,NA,NA,122,NA
"36TYL1",NA,NA,NA,88,NA
"36TYL2",NA,NA,NA,175,NA
"36TYM2",NA,NA,NA,126,NA
"36TYQ1",NA,NA,NA,43,NA
"36TYR2",NA,NA,NA,81,NA
"36TYS1",NA,NA,NA,95,NA
"36TYT1",NA,NA,NA,86,NA
"36TYT2",NA,NA,NA,100,NA
"36UUA1",NA,NA,NA,155,NA
"36UUA2",NA,NA,NA,140,NA
"36UUA3",NA,NA,NA,132,NA
"36UUA4",NA,NA,NA,147,NA
"36UUB1",NA,NA,NA,159,NA
"36UUB2",NA,NA,NA,142,NA
"36UUB3",NA,NA,NA,140,NA
"36UUB4",NA,NA,NA,152,NA
"36UUC1",NA,NA,NA,180,NA
"36UUC2",NA,NA,NA,176,NA
"36UUC3",NA,NA,NA,165,NA
"36UUC4",NA,NA,NA,154,NA
"36UUD1",NA,NA,NA,151,NA
"36UUD2",NA,NA,NA,158,NA
"36UUD3",NA,NA,NA,150,NA
"36UUD4",NA,NA,NA,165,NA
"36UUE1",NA,NA,NA,155,NA
"36UUE2",NA,NA,NA,173,NA
"36UUE3",NA,NA,NA,146,NA
"36UUE4",NA,NA,NA,158,NA
"36UUF1",NA,NA,NA,156,NA
"36UUF2",NA,NA,NA,128,NA
"36UUF3",NA,NA,NA,140,NA
"36UUF4",NA,NA,NA,133,NA
"36UUG1",NA,NA,NA,171,NA
"36UUG2",NA,NA,NA,64,NA
"36UUG3",NA,NA,NA,146,NA
"36UUG4",NA,NA,NA,150,NA
"36UUU1",NA,NA,NA,121,NA
"36UUU2",NA,NA,NA,122,NA
"36UUU3",NA,NA,NA,94,NA
"36UUU4",NA,NA,NA,103,NA
"36UUV1",NA,NA,NA,124,NA
"36UUV2",NA,NA,NA,141,NA
"36UUV3",NA,NA,NA,131,NA
"36UUV4",NA,NA,NA,128,NA
"36UVA1",NA,NA,NA,139,NA
"36UVA2",NA,NA,NA,141,NA
"36UVA3",NA,NA,NA,145,NA
"36UVA4",NA,NA,NA,140,NA
"36UVB1",NA,NA,NA,144,NA
"36UVB2",NA,NA,NA,145,NA
"36UVB3",NA,NA,NA,149,NA
"36UVB4",NA,NA,NA,144,NA
"36UVC1",NA,NA,NA,150,NA
"36UVC2",NA,NA,NA,156,NA
"36UVC3",NA,NA,NA,150,NA
"36UVC4",NA,NA,NA,155,NA
"36UVD1",NA,NA,NA,158,NA
"36UVD2",NA,NA,NA,177,NA
"36UVD3",NA,NA,NA,151,NA
"36UVD4",NA,NA,NA,144,NA
"36UVE1",NA,NA,NA,158,NA
"36UVE2",NA,NA,NA,155,NA
"36UVE3",NA,NA,NA,95,NA
"36UVE4",NA,NA,NA,145,NA
"36UVF1",NA,NA,NA,152,NA
"36UVF2",NA,NA,NA,79,NA
"36UVF3",NA,NA,NA,103,NA
"36UVF4",NA,NA,NA,94,NA
"36UVG1",NA,NA,NA,163,NA
"36UVG2",NA,NA,NA,141,NA
"36UVG3",NA,NA,NA,165,NA
"36UVG4",NA,NA,NA,119,NA
"36UVU1",NA,NA,NA,129,NA
"36UVU2",NA,NA,NA,131,NA
"36UVU3",NA,NA,NA,131,NA
"36UVU4",NA,NA,NA,131,NA
"36UVV1",NA,NA,NA,153,NA
"36UVV2",NA,NA,NA,147,NA
"36UVV3",NA,NA,NA,149,NA
"36UVV4",NA,NA,NA,149,NA
"36UWA1",NA,NA,NA,123,NA
"36UWA2",NA,NA,NA,126,NA
"36UWA3",NA,NA,NA,127,NA
"36UWA4",NA,NA,NA,131,NA
"36UWB1",NA,NA,NA,143,NA
"36UWB2",NA,NA,NA,128,NA
"36UWB3",NA,NA,NA,137,NA
"36UWB4",NA,NA,NA,128,NA
"36UWC1",NA,NA,NA,163,NA
"36UWC2",NA,NA,NA,155,NA
"36UWC3",NA,NA,NA,155,NA
"36UWC4",NA,NA,NA,130,NA
"36UWD1",NA,NA,NA,153,NA
"36UWD2",NA,NA,NA,150,NA
"36UWD3",NA,NA,NA,157,NA
"36UWD4",NA,NA,NA,146,NA
"36UWE1",NA,NA,NA,123,NA
"36UWE2",NA,NA,NA,144,NA
"36UWE3",NA,NA,NA,118,NA
"36UWE4",NA,NA,NA,127,NA
"36UWF1",NA,NA,NA,74,NA
"36UWF2",NA,NA,NA,85,NA
"36UWF3",NA,NA,NA,88,NA
"36UWF4",NA,NA,NA,117,NA
"36UWG1",NA,NA,NA,72,NA
"36UWG2",NA,NA,NA,106,NA
"36UWG3",NA,NA,NA,94,NA
"36UWG4",NA,NA,NA,95,NA
"36UWU1",NA,NA,NA,137,NA
"36UWU2",NA,NA,NA,117,NA
"36UWU3",NA,NA,NA,144,NA
"36UWU4",NA,NA,NA,137,NA
"36UWV1",NA,NA,NA,132,NA
"36UWV2",NA,NA,NA,146,NA
"36UWV3",NA,NA,NA,128,NA
"36UWV4",NA,NA,NA,143,NA
"36UXA1",NA,NA,NA,144,NA
"36UXA2",NA,NA,NA,127,NA
"36UXA3",NA,NA,NA,142,NA
"36UXA4",NA,NA,NA,136,NA
"36UXB1",NA,NA,NA,140,NA
"36UXB2",NA,NA,NA,143,NA
"36UXB3",NA,NA,NA,146,NA
"36UXB4",NA,NA,NA,146,NA
"36UXC1",NA,NA,NA,145,NA
"36UXC2",NA,NA,NA,105,NA
"36UXC3",NA,NA,NA,116,NA
"36UXC4",NA,NA,NA,126,NA
"36UXD1",NA,NA,NA,152,NA
"36UXD2",NA,NA,NA,159,NA
"36UXD3",NA,NA,NA,147,NA
"36UXD4",NA,NA,NA,153,NA
"36UXE1",NA,NA,NA,40,NA
"36UXE2",NA,NA,NA,140,NA
"36UXE3",NA,NA,NA,114,NA
"36UXE4",NA,NA,NA,172,NA
"36UXF1",NA,NA,NA,132,NA
"36UXF2",NA,NA,NA,109,NA
"36UXF3",NA,NA,NA,129,NA
"36UXF4",NA,NA,NA,68,NA
"36UXG1",NA,NA,NA,135,NA
"36UXG2",NA,NA,NA,70,NA
"36UXG3",NA,NA,NA,148,NA
"36UXG4",NA,NA,NA,143,NA
"36UXU1",NA,NA,NA,149,NA
"36UXU2",NA,NA,NA,134,NA
"36UXU3",NA,NA,NA,142,NA
"36UXU4",NA,NA,NA,114,NA
"36UXV1",NA,NA,NA,134,NA
"36UXV2",NA,NA,NA,149,NA
"36UXV3",NA,NA,NA,137,NA
"36UXV4",NA,NA,NA,151,NA
"36UYU1",NA,NA,NA,133,NA
"36UYU2",NA,NA,NA,113,NA
"36VUH1",NA,NA,NA,124,NA
"36VUH2",NA,NA,NA,132,NA
"36VUH3",NA,NA,NA,86,NA
"36VUH4",NA,NA,NA,99,NA
"36VUJ3",NA,NA,NA,133,NA
"36VUJ4",NA,NA,NA,149,NA
"36VUK3",NA,NA,NA,141,NA
"36VUK4",NA,NA,NA,113,NA
"36VUL3",NA,NA,NA,126,NA
"36VUL4",NA,NA,NA,82,NA
"36VUM3",NA,NA,NA,161,NA
"36VUM4",NA,NA,NA,176,NA
"36VUN3",NA,NA,NA,132,NA
"36VUN4",NA,NA,NA,127,NA
"36VUP3",NA,161,NA,173,12
"36VUP4",NA,1,NA,140,139
"36VUQ3",154,154,175,175,21
"36VUQ4",154,154,177,177,23
"36VUR3",NA,128,NA,105,-23
"36VUR4",150,150,167,167,17
"36VVH1",NA,NA,NA,119,NA
"36VVH2",NA,NA,NA,118,NA
"36VVH3",NA,NA,NA,144,NA
"36VVH4",NA,NA,NA,130,NA
"36VVJ1",NA,NA,NA,98,NA
"36VVJ2",NA,NA,NA,120,NA
"36VVJ3",NA,NA,NA,121,NA
"36VVJ4",NA,NA,NA,118,NA
"36VVK1",NA,NA,NA,100,NA
"36VVK2",NA,NA,NA,101,NA
"36VVK3",NA,NA,NA,86,NA
"36VVK4",NA,NA,NA,106,NA
"36VVL1",NA,NA,NA,103,NA
"36VVL2",NA,NA,NA,104,NA
"36VVL3",NA,NA,NA,123,NA
"36VVL4",NA,NA,NA,85,NA
"36VVM1",NA,NA,NA,110,NA
"36VVM2",NA,NA,NA,104,NA
"36VVM3",NA,NA,NA,101,NA
"36VVM4",NA,NA,NA,97,NA
"36VVN3",NA,NA,NA,183,NA
"36VVN4",NA,NA,NA,186,NA
"36VVP1",NA,NA,NA,82,NA
"36VVP2",NA,NA,NA,91,NA
"36VVP3",NA,NA,NA,83,NA
"36VVP4",NA,NA,NA,140,NA
"36VVQ1",NA,137,NA,134,-3
"36VVQ2",NA,125,NA,118,-7
"36VVQ3",NA,NA,NA,85,NA
"36VVQ4",NA,NA,NA,95,NA
"36VVR1",NA,NA,NA,16,NA
"36VVR2",NA,1,NA,96,95
"36VVR3",NA,NA,NA,20,NA
"36VVR4",NA,NA,NA,56,NA
"36VWH1",NA,NA,NA,136,NA
"36VWH2",NA,NA,NA,112,NA
"36VWH3",NA,NA,NA,127,NA
"36VWH4",NA,NA,NA,129,NA
"36VWJ1",NA,NA,NA,117,NA
"36VWJ2",NA,NA,NA,117,NA
"36VWJ3",NA,NA,NA,137,NA
"36VWJ4",NA,NA,NA,108,NA
"36VWK1",NA,NA,NA,93,NA
"36VWK2",NA,NA,NA,131,NA
"36VWK3",NA,NA,NA,123,NA
"36VWK4",NA,NA,NA,107,NA
"36VWL1",NA,NA,NA,101,NA
"36VWL2",NA,NA,NA,46,NA
"36VWL3",NA,NA,NA,112,NA
"36VWL4",NA,NA,NA,92,NA
"36VWM1",NA,NA,NA,164,NA
"36VWM2",NA,NA,NA,129,NA
"36VWM3",NA,NA,NA,120,NA
"36VWM4",NA,NA,NA,112,NA
"36VWN1",NA,NA,NA,98,NA
"36VWN2",NA,NA,NA,170,NA
"36VWN3",NA,NA,NA,122,NA
"36VWN4",NA,NA,NA,128,NA
"36VWP1",NA,NA,NA,121,NA
"36VWP2",NA,NA,NA,104,NA
"36VWP3",NA,NA,NA,155,NA
"36VWP4",NA,NA,NA,149,NA
"36VWQ1",NA,NA,NA,51,NA
"36VWQ2",NA,NA,NA,134,NA
"36VWQ3",NA,NA,NA,125,NA
"36VWQ4",NA,NA,NA,125,NA
"36VWR1",NA,NA,NA,10,NA
"36VWR2",NA,NA,NA,118,NA
"36VWR3",NA,NA,NA,131,NA
"36VWR4",NA,NA,NA,120,NA
"36VXH1",NA,NA,NA,129,NA
"36VXH2",NA,NA,NA,114,NA
"36VXH3",NA,NA,NA,139,NA
"36VXH4",NA,NA,NA,173,NA
"36VXJ1",NA,NA,NA,110,NA
"36VXJ2",NA,NA,NA,118,NA
"36VXJ3",NA,NA,NA,109,NA
"36VXJ4",NA,NA,NA,147,NA
"36VXK1",NA,NA,NA,154,NA
"36VXK2",NA,NA,NA,114,NA
"36VXK3",NA,NA,NA,112,NA
"36VXK4",NA,NA,NA,112,NA
"36VXL1",NA,NA,NA,3,NA
"36VXL2",NA,NA,NA,77,NA
"36VXL3",NA,NA,NA,89,NA
"36VXL4",NA,NA,NA,78,NA
"36VXM1",NA,NA,NA,2,NA
"36VXM2",NA,NA,NA,83,NA
"36VXN1",NA,NA,NA,148,NA
"36VXN2",NA,NA,NA,109,NA
"36VXP1",NA,NA,NA,145,NA
"36VXP2",NA,NA,NA,61,NA
"36VXQ1",NA,NA,NA,73,NA
"36VXQ2",NA,NA,NA,135,NA
"36VXR1",NA,NA,NA,115,NA
"36VXR2",NA,NA,NA,57,NA
"36WUS3",NA,1,NA,122,121
"36WUS4",NA,123,NA,118,-5
"36WUT3",NA,1,NA,88,87
"36WUT4",NA,NA,NA,83,NA
"36WUU3",NA,NA,NA,69,NA
"36WUU4",NA,1,NA,98,97
"36WUV4",NA,NA,NA,57,NA
"36WVA1",NA,NA,NA,107,NA
"36WVA2",NA,NA,NA,114,NA
"36WVA3",NA,NA,NA,111,NA
"36WVA4",NA,NA,NA,112,NA
"36WVB1",NA,NA,NA,21,NA
"36WVB2",NA,NA,NA,47,NA
"36WVB3",NA,NA,NA,63,NA
"36WVB4",NA,NA,NA,82,NA
"36WVC1",72,72,88,88,16
"36WVC2",NA,6,NA,120,114
"36WVC4",NA,NA,NA,93,NA
"36WVD2",NA,63,NA,103,40
"36WVS1",NA,NA,NA,68,NA
"36WVS2",NA,NA,NA,61,NA
"36WVS3",NA,NA,NA,42,NA
"36WVS4",NA,NA,NA,72,NA
"36WVT1",NA,NA,NA,61,NA
"36WVT2",NA,NA,NA,72,NA
"36WVT3",NA,NA,NA,43,NA
"36WVT4",NA,NA,NA,68,NA
"36WVU1",NA,NA,NA,44,NA
"36WVU2",NA,NA,NA,63,NA
"36WVU3",NA,NA,NA,153,NA
"36WVU4",NA,NA,NA,58,NA
"36WVV1",NA,NA,NA,99,NA
"36WVV2",NA,NA,NA,64,NA
"36WVV3",NA,NA,NA,97,NA
"36WVV4",NA,NA,NA,136,NA
"36WWA1",NA,NA,NA,43,NA
"36WWA2",NA,NA,NA,37,NA
"36WWA3",NA,NA,NA,102,NA
"36WWA4",NA,NA,NA,91,NA
"36WWB1",NA,NA,NA,62,NA
"36WWB2",NA,NA,NA,66,NA
"36WWB3",NA,NA,NA,78,NA
"36WWB4",NA,NA,NA,48,NA
"36WWC2",NA,NA,NA,74,NA
"36WWS2",NA,NA,NA,72,NA
"36WWS3",NA,NA,NA,123,NA
"36WWS4",NA,NA,NA,69,NA
"36WWT1",NA,NA,NA,59,NA
"36WWT2",NA,NA,NA,63,NA
"36WWT3",NA,NA,NA,56,NA
"36WWT4",NA,NA,NA,66,NA
"36WWU1",NA,NA,NA,160,NA
"36WWU2",NA,NA,NA,149,NA
"36WWU3",NA,NA,NA,64,NA
"36WWU4",NA,NA,NA,57,NA
"36WWV1",NA,NA,NA,84,NA
"36WWV2",NA,NA,NA,37,NA
"36WWV3",NA,NA,NA,1,NA
"36WWV4",NA,NA,NA,80,NA
"36WXB2",NA,NA,NA,44,NA
"36WXS1",NA,NA,NA,65,NA
"36WXS2",NA,NA,NA,93,NA
"36WXT2",NA,NA,NA,135,NA
"36WXU1",NA,NA,NA,58,NA
"37SBA3",NA,NA,NA,78,NA
"37SBA4",NA,NA,NA,58,NA
"37SBB3",NA,NA,NA,102,NA
"37SBB4",NA,NA,NA,115,NA
"37SBC3",NA,NA,NA,80,NA
"37SBC4",NA,NA,NA,83,NA
"37SBD3",NA,NA,NA,102,NA
"37SBD4",NA,NA,NA,64,NA
"37SBE4",NA,NA,NA,67,NA
"37SCA1",NA,NA,NA,66,NA
"37SCA3",NA,NA,NA,86,NA
"37SCB1",NA,NA,NA,17,NA
"37SCB2",NA,NA,NA,99,NA
"37SCB3",NA,NA,NA,92,NA
"37SCB4",NA,NA,NA,90,NA
"37SCC1",NA,NA,NA,110,NA
"37SCC2",NA,NA,NA,82,NA
"37SCC3",NA,NA,NA,70,NA
"37SCC4",NA,NA,NA,20,NA
"37SCD1",NA,NA,NA,76,NA
"37SCD2",NA,NA,NA,65,NA
"37SCD3",NA,NA,NA,85,NA
"37SCD4",NA,NA,NA,82,NA
"37SCE2",NA,NA,NA,92,NA
"37SCE4",NA,NA,NA,119,NA
"37SDA1",NA,NA,NA,137,NA
"37SDA3",NA,NA,NA,68,NA
"37SDB1",NA,NA,NA,76,NA
"37SDB2",NA,NA,NA,145,NA
"37SDB3",NA,NA,NA,115,NA
"37SDB4",NA,NA,NA,91,NA
"37SDC1",NA,NA,NA,78,NA
"37SDC2",NA,NA,NA,92,NA
"37SDC3",NA,NA,NA,76,NA
"37SDC4",NA,NA,NA,97,NA
"37SDD1",NA,NA,NA,86,NA
"37SDD2",NA,NA,NA,71,NA
"37SDD3",NA,NA,NA,79,NA
"37SDD4",NA,NA,NA,76,NA
"37SDE2",NA,NA,NA,126,NA
"37SDE4",NA,NA,NA,96,NA
"37SEA1",NA,NA,NA,57,NA
"37SEA3",NA,NA,NA,58,NA
"37SEB1",NA,NA,NA,49,NA
"37SEB2",NA,NA,NA,54,NA
"37SEB3",NA,NA,NA,62,NA
"37SEB4",NA,NA,NA,34,NA
"37SEC1",NA,NA,NA,30,NA
"37SEC2",NA,NA,NA,70,NA
"37SEC3",NA,NA,NA,39,NA
"37SEC4",NA,NA,NA,81,NA
"37SED1",NA,NA,NA,94,NA
"37SED2",NA,NA,NA,56,NA
"37SED3",NA,NA,NA,139,NA
"37SED4",NA,NA,NA,31,NA
"37SEE2",NA,NA,NA,115,NA
"37SEE4",NA,NA,NA,59,NA
"37SFA1",NA,NA,NA,28,NA
"37SFB1",NA,NA,NA,105,NA
"37SFB2",NA,NA,NA,64,NA
"37SFB3",NA,NA,NA,109,NA
"37SFB4",NA,NA,NA,70,NA
"37SFC1",NA,NA,NA,43,NA
"37SFC2",NA,NA,NA,83,NA
"37SFC3",NA,NA,NA,32,NA
"37SFC4",NA,NA,NA,70,NA
"37SFD1",NA,NA,NA,42,NA
"37SFD2",NA,NA,NA,9,NA
"37SFD3",NA,NA,NA,77,NA
"37SFD4",NA,NA,NA,2,NA
"37SFE2",NA,NA,NA,100,NA
"37SFE4",NA,NA,NA,129,NA
"37SGB1",NA,NA,NA,100,NA
"37SGB2",NA,NA,NA,76,NA
"37SGB4",NA,NA,NA,58,NA
"37SGC1",NA,NA,NA,62,NA
"37SGC2",NA,NA,NA,75,NA
"37SGD1",NA,NA,NA,5,NA
"37SGD2",NA,NA,NA,17,NA
"37SGE2",NA,NA,NA,95,NA
"37TBE3",NA,NA,NA,111,NA
"37TBF3",NA,NA,NA,119,NA
"37TBF4",NA,NA,NA,122,NA
"37TBG4",NA,NA,NA,142,NA
"37TBK3",NA,NA,NA,76,NA
"37TBL4",NA,NA,NA,86,NA
"37TCE1",NA,NA,NA,67,NA
"37TCE3",NA,NA,NA,106,NA
"37TCF1",NA,NA,NA,60,NA
"37TCF2",NA,NA,NA,54,NA
"37TCF3",NA,NA,NA,9,NA
"37TCF4",NA,NA,NA,22,NA
"37TCK1",NA,NA,NA,87,NA
"37TCK3",NA,NA,NA,152,NA
"37TCK4",NA,NA,NA,58,NA
"37TCL2",NA,NA,NA,118,NA
"37TCL3",NA,NA,NA,52,NA
"37TCL4",NA,NA,NA,126,NA
"37TCM1",NA,NA,NA,111,NA
"37TCM3",NA,NA,NA,100,NA
"37TCN1",NA,NA,NA,90,NA
"37TCN2",NA,NA,NA,98,NA
"37TCN3",NA,NA,NA,110,NA
"37TCN4",NA,NA,NA,124,NA
"37TDE1",NA,NA,NA,85,NA
"37TDE3",NA,NA,NA,111,NA
"37TDF2",NA,NA,NA,65,NA
"37TDF4",NA,NA,NA,37,NA
"37TDK1",NA,NA,NA,133,NA
"37TDK2",NA,NA,NA,81,NA
"37TDK3",NA,NA,NA,134,NA
"37TDK4",NA,NA,NA,60,NA
"37TDL1",NA,NA,NA,144,NA
"37TDL2",NA,NA,NA,119,NA
"37TDL3",NA,NA,NA,110,NA
"37TDL4",NA,NA,NA,106,NA
"37TDM1",NA,NA,NA,83,NA
"37TDM2",NA,NA,NA,127,NA
"37TDM3",NA,NA,NA,117,NA
"37TDM4",NA,NA,NA,134,NA
"37TDN1",NA,NA,NA,96,NA
"37TDN2",NA,NA,NA,117,NA
"37TDN3",NA,NA,NA,87,NA
"37TDN4",NA,NA,NA,99,NA
"37TEE1",NA,NA,NA,114,NA
"37TEE3",NA,NA,NA,128,NA
"37TEF1",NA,NA,NA,6,NA
"37TEF2",NA,NA,NA,72,NA
"37TEF4",NA,NA,NA,94,NA
"37TEJ1",NA,NA,NA,89,NA
"37TEJ3",NA,NA,NA,95,NA
"37TEJ4",NA,NA,NA,110,NA
"37TEK1",NA,NA,NA,84,NA
"37TEK2",NA,NA,NA,78,NA
"37TEK3",NA,NA,NA,78,NA
"37TEK4",NA,NA,NA,106,NA
"37TEL1",NA,NA,NA,88,NA
"37TEL2",NA,NA,NA,99,NA
"37TEL3",NA,NA,NA,79,NA
"37TEL4",NA,NA,NA,101,NA
"37TEM1",NA,NA,NA,89,NA
"37TEM2",NA,NA,NA,68,NA
"37TEM3",NA,NA,NA,74,NA
"37TEM4",NA,NA,NA,82,NA
"37TEN1",NA,NA,NA,4,NA
"37TEN2",NA,NA,NA,86,NA
"37TEN3",NA,NA,NA,6,NA
"37TEN4",NA,NA,NA,125,NA
"37TFE1",NA,NA,NA,127,NA
"37TFE3",NA,NA,NA,142,NA
"37TFF2",NA,NA,NA,145,NA
"37TFF3",NA,NA,NA,55,NA
"37TFF4",NA,NA,NA,128,NA
"37TFJ1",NA,NA,NA,101,NA
"37TFJ2",NA,NA,NA,72,NA
"37TFJ3",NA,NA,NA,111,NA
"37TFJ4",NA,NA,NA,57,NA
"37TFK1",NA,NA,NA,74,NA
"37TFK2",NA,NA,NA,76,NA
"37TFK3",NA,NA,NA,77,NA
"37TFK4",NA,NA,NA,105,NA
"37TFL1",NA,NA,NA,72,NA
"37TFL2",NA,NA,NA,98,NA
"37TFL3",NA,NA,NA,66,NA
"37TFL4",NA,NA,NA,88,NA
"37TFM1",NA,NA,NA,77,NA
"37TFM2",NA,NA,NA,78,NA
"37TFM3",NA,NA,NA,101,NA
"37TFM4",NA,NA,NA,75,NA
"37TFN1",NA,NA,NA,101,NA
"37TFN2",NA,NA,NA,87,NA
"37TFN3",NA,NA,NA,94,NA
"37TFN4",NA,NA,NA,89,NA
"37TGE1",NA,NA,NA,94,NA
"37TGF1",NA,NA,NA,103,NA
"37TGF2",NA,NA,NA,116,NA
"37TGG1",NA,NA,NA,115,NA
"37TGG2",NA,NA,NA,123,NA
"37TGH1",NA,NA,NA,89,NA
"37TGH2",NA,NA,NA,65,NA
"37TGJ1",NA,NA,NA,132,NA
"37TGJ2",NA,NA,NA,112,NA
"37TGK1",NA,NA,NA,97,NA
"37TGK2",NA,NA,NA,120,NA
"37TGL1",NA,NA,NA,73,NA
"37TGL2",NA,NA,NA,99,NA
"37TGM1",NA,NA,NA,107,NA
"37TGM2",NA,NA,NA,136,NA
"37TGN1",NA,NA,NA,91,NA
"37TGN2",NA,NA,NA,91,NA
"37UCA1",NA,NA,NA,98,NA
"37UCA2",NA,NA,NA,164,NA
"37UCA3",NA,NA,NA,136,NA
"37UCA4",NA,NA,NA,140,NA
"37UCB1",NA,NA,NA,167,NA
"37UCB2",NA,NA,NA,136,NA
"37UCB3",NA,NA,NA,163,NA
"37UCB4",NA,NA,NA,130,NA
"37UCP1",NA,NA,NA,132,NA
"37UCP2",NA,NA,NA,102,NA
"37UCP3",NA,NA,NA,122,NA
"37UCP4",NA,NA,NA,98,NA
"37UCQ1",NA,NA,NA,162,NA
"37UCQ2",NA,NA,NA,141,NA
"37UCQ3",NA,NA,NA,144,NA
"37UCQ4",NA,NA,NA,151,NA
"37UCR1",NA,NA,NA,145,NA
"37UCR2",NA,NA,NA,159,NA
"37UCR3",NA,NA,NA,135,NA
"37UCR4",NA,NA,NA,141,NA
"37UCS1",NA,NA,NA,104,NA
"37UCS2",NA,NA,NA,127,NA
"37UCS3",NA,NA,NA,126,NA
"37UCS4",NA,NA,NA,110,NA
"37UCT1",NA,NA,NA,85,NA
