"Forest","Agriculture","Urban","Grassland","Other","Area_Total","natural_sp","human_dominated_sp","Sp_Total"
1144310000,602020000,16850000,105700000,631120000,2.5e+09,48,92,140
893500000,478570000,229300000,416150000,482480000,2.5e+09,44,93,137
1322890000,579590000,30230000,223680000,343610000,2.5e+09,41,78,119
908280000,335860000,447570000,1310000,806980000,2.5e+09,48,102,150
1461880000,497040000,7.7e+07,0,464080000,2.5e+09,43,93,136
1461930000,697120000,122470000,720000,217760000,2.5e+09,44,93,137
1823920000,142940000,24870000,0,508270000,2.5e+09,40,91,131
1507040000,335700000,25510000,0,631750000,2.5e+09,40,91,131
1889930000,169140000,9870000,0,431060000,2.5e+09,40,88,128
2034880000,56180000,12700000,0,396240000,2.5e+09,39,88,127
1565040000,412400000,22020000,0,500540000,2.5e+09,39,90,129
1699900000,175090000,6700000,0,618310000,2.5e+09,36,88,124
981600000,636350000,35230000,280140000,566680000,2.5e+09,43,80,123
681660000,841260000,12800000,285430000,678850000,2.5e+09,47,101,148
1145060000,675030000,34230000,187880000,457800000,2.5e+09,43,79,122
1022710000,450400000,11300000,444090000,571500000,2.5e+09,43,80,123
1265020000,5.69e+08,12090000,280260000,373630000,2.5e+09,42,75,117
1156110000,612520000,25500000,306050000,399820000,2.5e+09,46,83,129
1061920000,816590000,34230000,106740000,480520000,2.5e+09,41,82,123
1125130000,776270000,33370000,124540000,440690000,2.5e+09,43,83,126
911680000,1025610000,71660000,124740000,366310000,2.5e+09,47,92,139
1076330000,1088370000,32490000,138640000,164170000,2.5e+09,40,83,123
1247620000,569800000,26740000,182480000,473360000,2.5e+09,45,88,133
1147540000,877580000,36650000,156500000,281730000,2.5e+09,37,75,112
1036770000,764380000,46680000,184930000,467240000,2.5e+09,49,89,138
1308100000,721810000,29670000,134780000,305640000,2.5e+09,41,87,128
548300000,185780000,66040000,350000,1663320000,2463790000,46,100,146
206080000,29220000,5760000,15870000,1882340000,2139270000,43,87,130
145650000,7790000,9040000,0,2006560000,2169040000,38,83,121
1391380000,443480000,135420000,0,529720000,2.5e+09,41,87,128
1357030000,921630000,61410000,530000,159400000,2.5e+09,42,92,134
1599160000,242250000,54390000,0,604200000,2.5e+09,45,90,135
1356460000,740120000,96920000,0,306500000,2.5e+09,45,104,149
1663310000,158360000,47540000,0,630790000,2.5e+09,39,86,125
1355740000,182160000,12860000,0,949240000,2.5e+09,38,83,121
1753930000,81260000,9850000,0,654960000,2.5e+09,37,86,123
1689760000,76080000,9920000,0,724240000,2.5e+09,33,76,109
1698720000,102280000,13440000,0,685560000,2.5e+09,34,84,118
1731170000,208040000,117330000,0,443460000,2.5e+09,38,88,126
1472860000,135760000,4120000,0,887260000,2.5e+09,36,84,120
1626890000,151920000,10050000,0,711140000,2.5e+09,39,86,125
1802560000,399900000,12490000,370000,284680000,2.5e+09,38,90,128
1822590000,125780000,7620000,0,544010000,2.5e+09,39,88,127
1743440000,345240000,10720000,0,400600000,2.5e+09,36,86,122
1796250000,181150000,4520000,0,518080000,2.5e+09,33,85,118
651380000,903760000,35570000,508090000,401200000,2.5e+09,41,85,126
833790000,683140000,16450000,411750000,548120000,2493250000,39,83,122
349010000,169640000,4560000,177730000,211360000,912300000,45,103,148
9.04e+08,390140000,14630000,129120000,275350000,1713240000,39,74,113
936890000,626610000,16840000,295370000,509720000,2385430000,42,85,127
395750000,245880000,6590000,26540000,837480000,1512240000,43,91,134
852270000,684800000,37210000,82920000,306510000,1963710000,45,80,125
1010280000,250480000,53550000,1.21e+08,1064690000,2.5e+09,45,95,140
333560000,71540000,7040000,26180000,1167430000,1605750000,42,84,126
1752710000,199070000,14650000,0,533570000,2.5e+09,40,85,125
1557400000,311350000,60140000,0,560710000,2489600000,49,104,153
1009820000,286330000,105580000,0,835960000,2237690000,44,97,141
1718860000,166800000,11660000,0,602680000,2.5e+09,39,86,125
1678070000,93630000,37420000,0,690880000,2.5e+09,39,88,127
1320860000,148090000,12950000,0,1018100000,2.5e+09,38,81,119
1556160000,46090000,3970000,0,893780000,2.5e+09,37,74,111
1369210000,196190000,72240000,0,862360000,2.5e+09,39,84,123
1701140000,105370000,44750000,0,648740000,2.5e+09,38,90,128
1636050000,177150000,10330000,0,676470000,2.5e+09,39,80,119
1689820000,41470000,12300000,0,756410000,2.5e+09,32,74,106
1827920000,205730000,6310000,870000,459170000,2.5e+09,34,79,113
1582050000,397670000,24290000,0,495990000,2.5e+09,40,88,128
2056060000,86210000,2210000,0,355520000,2.5e+09,35,80,115
1906270000,116480000,12640000,0,464610000,2.5e+09,35,80,115
1393290000,111710000,23730000,0,971270000,2.5e+09,38,92,130
951240000,159340000,11290000,0,628750000,1750620000,41,94,135
1625560000,186390000,40770000,0,647280000,2.5e+09,39,99,138
1207080000,259010000,51540000,0,982370000,2.5e+09,38,98,136
2124260000,43090000,0,0,331580000,2498930000,35,79,114
1479670000,117750000,12640000,0,889940000,2.5e+09,37,85,122
861500000,151020000,36900000,3610000,1437450000,2490480000,52,105,157
1682100000,473130000,39890000,0,304880000,2.5e+09,44,96,140
280210000,9930000,41830000,2050000,2147600000,2481620000,44,95,139
1423930000,28460000,970000,70000,1046570000,2.5e+09,26,74,100
1637180000,209060000,54400000,12230000,587130000,2.5e+09,38,89,127
1338160000,625210000,41750000,11310000,483570000,2.5e+09,45,108,153
1745170000,318210000,12330000,0,424290000,2.5e+09,34,90,124
1465510000,149400000,9640000,0,875450000,2.5e+09,39,92,131
1626360000,146720000,5010000,0,721910000,2.5e+09,35,92,127
1274850000,57610000,6900000,0,1160640000,2.5e+09,38,97,135
1016530000,93600000,172750000,4010000,1213110000,2.5e+09,46,114,160
1339800000,32240000,270000,0,1127690000,2.5e+09,26,79,105
1632090000,39420000,2400000,0,826090000,2.5e+09,34,84,118
1627820000,15120000,53860000,0,803200000,2.5e+09,34,92,126
1568530000,73170000,2230000,310000,855760000,2.5e+09,33,81,114
1926960000,12480000,3280000,0,557280000,2.5e+09,29,82,111
1505280000,25800000,3030000,0,965890000,2.5e+09,26,74,100
1657770000,5890000,1480000,0,834860000,2.5e+09,23,72,95
1948690000,11220000,720000,0,539370000,2.5e+09,24,71,95
1543270000,20650000,10250000,0,925830000,2.5e+09,25,74,99
1728010000,6020000,0,0,765970000,2.5e+09,20,69,89
1560510000,1850000,0,0,937640000,2.5e+09,17,64,81
1514210000,10610000,14140000,0,961040000,2.5e+09,26,71,97
1.619e+09,0,0,0,8.81e+08,2.5e+09,21,57,78
1364050000,1300000,0,0,1134650000,2.5e+09,21,72,93
1677250000,770000,0,0,821980000,2.5e+09,10,43,53
1460080000,0,0,20000,1039900000,2.5e+09,19,59,78
1344920000,0,0,0,1155080000,2.5e+09,21,64,85
1867040000,290000,1380000,0,631290000,2.5e+09,24,70,94
417940000,13190000,4720000,0,2064150000,2.5e+09,24,70,94
1122940000,2490000,0,0,1374570000,2.5e+09,14,51,65
194710000,0,0,0,2305290000,2.5e+09,13,54,67
629530000,4070000,0,0,1866400000,2.5e+09,24,68,92
1170000,0,6e+05,0,2498230000,2.5e+09,10,42,52
181240000,8300000,1120000,0,2309340000,2.5e+09,13,45,58
1649640000,27300000,3170000,0,819890000,2.5e+09,31,81,112
1773910000,22110000,7030000,0,696950000,2.5e+09,33,78,111
1773280000,68320000,11230000,0,647170000,2.5e+09,37,86,123
1812220000,18560000,0,0,669220000,2.5e+09,25,87,112
1520250000,14560000,0,0,965190000,2.5e+09,28,77,105
1463120000,17120000,5070000,0,1014690000,2.5e+09,28,79,107
1758190000,19920000,11010000,0,710880000,2.5e+09,22,76,98
1851790000,15380000,1710000,0,631120000,2.5e+09,26,74,100
1748710000,19790000,0,0,731410000,2499910000,25,82,107
1560760000,9360000,0,0,929880000,2.5e+09,26,73,99
1692170000,16160000,7310000,0,784360000,2.5e+09,30,83,113
1720930000,5610000,1140000,0,772320000,2.5e+09,24,70,94
1768500000,320000,1820000,0,729360000,2.5e+09,25,71,96
1.18e+09,0,0,0,1.32e+09,2.5e+09,21,66,87
1719010000,0,0,0,775720000,2494730000,19,55,74
1258820000,0,0,0,1241180000,2.5e+09,23,72,95
1852610000,3380000,10250000,0,633760000,2.5e+09,32,80,112
737140000,33650000,2400000,0,1726810000,2.5e+09,20,67,87
4.42e+08,0,0,0,2.058e+09,2.5e+09,20,66,86
410590000,23670000,5050000,0,2060690000,2.5e+09,20,69,89
1111720000,3080000,960000,0,1384240000,2.5e+09,30,75,105
304470000,18440000,230000,0,2176860000,2.5e+09,12,49,61
86450000,7430000,2370000,0,2403750000,2.5e+09,13,58,71
1543740000,9130000,280000,0,756450000,2309600000,23,69,92
1746770000,22260000,6630000,0,718560000,2494220000,30,83,113
1430440000,8650000,0,0,477980000,1917070000,24,76,100
1033180000,4970000,0,0,624090000,1662240000,25,77,102
1483150000,51760000,18150000,0,618210000,2171270000,39,94,133
720540000,1382320000,249050000,88850000,59240000,2.5e+09,39,68,107
1863370000,31950000,7380000,0,597300000,2.5e+09,41,93,134
1911620000,92500000,6460000,0,394790000,2405370000,41,96,137
1585430000,21980000,10070000,0,435780000,2053260000,39,86,125
3700000,706980000,98280000,32150000,1503430000,2344540000,29,74,103
887140000,565650000,62850000,340930000,643430000,2.5e+09,45,87,132
0,6450000,280000,0,2238680000,2245410000,14,54,68
4312360000,1993210000,213550000,1.624e+09,5767880000,1.3911e+10,41,79,120
1697830000,6403860000,3116060000,1423790000,520350000,13161890000,50,106,156
2686630000,3932160000,209880000,590970000,1666880000,9086520000,49,95,144
3646450000,3282760000,152110000,409310000,1755530000,9246160000,49,101,150
3146380000,64320000,18150000,0,1199430000,4428280000,39,94,133
867480000,626700000,181110000,0,2721050000,4396340000,39,86,125
3297160000,242960000,104740000,0,3499920000,7144780000,37,80,117
8997780000,2351860000,227110000,1740000,6298810000,17877300000,51,114,165
4903270000,7422700000,1286140000,1287980000,228220000,15128310000,45,85,130
817150000,6459620000,323170000,391340000,2308430000,10299710000,37,57,94
4873150000,8196480000,260080000,1974180000,2443480000,17747370000,46,86,132
6632270000,4843990000,1886440000,1405480000,350200000,15118380000,49,89,138
3696420000,2402220000,1051100000,2127670000,171130000,9448540000,41,74,115
7091490000,3078120000,243400000,807270000,5156950000,16377230000,53,106,159
10845840000,122530000,32340000,14780000,6735960000,17751450000,31,84,115
3519230000,5329920000,398900000,1.015e+09,199600000,10462650000,42,88,130
3762060000,5104330000,377440000,780790000,698570000,10723190000,45,86,131
1256520000,3501020000,1166300000,226050000,5622010000,11771900000,42,95,137
769040000,8112780000,701360000,1855100000,1712320000,13150600000,42,93,135
1551320000,6296850000,625200000,2268140000,163490000,1.0905e+10,44,90,134
3127740000,3457720000,259950000,1909230000,331770000,9086410000,48,97,145
5211540000,4667330000,199140000,2426640000,8460990000,20965640000,51,88,139
1089480000,2661100000,603330000,6972310000,3211940000,14538160000,33,79,112
542600000,4412710000,565980000,460490000,7584060000,13565840000,38,75,113
4935710000,1111780000,922930000,2623190000,487760000,10081370000,41,75,116
9721500000,1573370000,278910000,27740000,2517790000,14119310000,42,93,135
1865760000,1300710000,328350000,3347220000,7737470000,14579510000,32,90,122
4347960000,8156960000,881430000,338740000,4180120000,17905210000,38,89,127
1615540000,2369970000,298370000,1599580000,188660000,6072120000,39,81,120
8724580000,158670000,23240000,45440000,5166490000,14118420000,37,82,119
6794030000,41120000,25420000,0,4273420000,11133990000,30,88,118
1907130000,2479750000,960640000,422160000,6077770000,11847450000,51,108,159
4944050000,3723140000,292450000,873280000,513990000,10346910000,46,90,136
3800370000,4339190000,656590000,433730000,1211480000,10441360000,44,82,126
4433530000,3052620000,187080000,677140000,716080000,9066450000,47,98,145
2722320000,6829560000,837340000,311470000,241600000,10942290000,50,104,154
1622720000,5565190000,1467750000,1.285e+09,140890000,10081550000,42,86,128
852510000,2737780000,131600000,1482900000,20600000,5225390000,36,69,105
2357320000,6998730000,1052930000,2775120000,2049290000,15233390000,42,92,134
6641200000,2488720000,637060000,1170550000,734420000,11671950000,46,85,131
836630000,827860000,254960000,5610070000,6952620000,14482140000,37,94,131
607750000,6054590000,371150000,287020000,3437240000,10757750000,53,95,148
6050240000,2859830000,317880000,725970000,378560000,10332480000,48,97,145
3585950000,27750000,28240000,3070000,1535330000,5180340000,32,75,107
3063390000,3252040000,411150000,64560000,4267700000,11058840000,36,78,114
1654230000,354360000,25810000,3330000,8049190000,10086920000,32,82,114
5661440000,3942950000,791750000,2045210000,1007250000,13448600000,45,91,136
2712890000,5575520000,514560000,1647880000,261840000,10712690000,46,94,140
2244790000,5608340000,349860000,464620000,303550000,8971160000,43,90,133
5260520000,491090000,111260000,12550000,4660780000,10536200000,41,94,135
7536260000,159700000,73370000,15610000,2582610000,10367550000,38,88,126
1732230000,3140020000,598550000,5437740000,6045780000,16954320000,35,89,124
4866410000,3983560000,1300540000,3932340000,1028310000,15111160000,46,88,134
3249880000,4970440000,228100000,588710000,1208160000,10245290000,49,91,140
3003170000,30220000,28910000,1180000,2056660000,5120140000,30,80,110
2643860000,1449690000,303270000,1246050000,138290000,5781160000,42,84,126
2019870000,4788140000,333610000,34040000,1775150000,8950810000,43,78,121
550480000,349480000,314480000,4608680000,7022190000,12845310000,32,79,111
437980000,5963670000,149990000,1740400000,1209410000,9501450000,48,90,138
8101960000,1262710000,85160000,920000,1881720000,11332470000,44,100,144
1712730000,1517110000,200240000,381340000,1.36e+08,3947420000,45,94,139
256620000,3165150000,230480000,162510000,1680070000,5494830000,46,93,139
574660000,58340000,19170000,105890000,87450000,845510000,29,61,90
1372540000,6511690000,6.18e+08,1678760000,2154820000,12335810000,44,95,139
4768160000,4468440000,598540000,1650930000,2723230000,14209300000,54,103,157
2430610000,4889140000,658200000,681610000,421850000,9081410000,47,89,136
5695960000,2098330000,164710000,1880500000,3886510000,13726010000,42,83,125
4163420000,1525370000,104300000,1477270000,5666110000,12936470000,38,78,116
668560000,2243170000,671050000,6132350000,3186700000,12901830000,29,68,97
168410000,1922800000,379460000,401580000,6132700000,9004950000,46,86,132
1769430000,10460000,44370000,2318370000,10982100000,15124730000,28,75,103
7570610000,4717250000,219220000,926630000,7306240000,20739950000,54,108,162
950520000,3067300000,31040000,505610000,856330000,5410800000,35,73,108
1989680000,5660450000,549070000,1729710000,3786660000,13715570000,48,96,144
2140350000,2439550000,432670000,2790180000,133810000,7936560000,41,90,131
7735500000,1281790000,311020000,0,2511380000,11839690000,45,101,146
7222350000,3118550000,328420000,0,5472340000,16141660000,49,117,166
2680740000,519330000,56420000,1350000,1751360000,5009200000,37,93,130
3432740000,3302740000,66450000,1339590000,2610490000,10752010000,37,73,110
4332420000,2335070000,567360000,2493780000,219300000,9947930000,37,69,106
3769930000,5256240000,227390000,2631630000,2610330000,14495520000,46,86,132
1005610000,8000820000,706680000,2366420000,717900000,12797430000,45,103,148
5619930000,394590000,117260000,1060000,2662890000,8795730000,37,87,124
6152210000,3156180000,375960000,110200000,4222990000,14017540000,45,98,143
626300000,6644910000,410340000,501630000,298750000,8481930000,51,104,155
1169330000,1242460000,295490000,10690130000,3250910000,16648320000,24,59,83
5769990000,3039240000,266790000,5369550000,1235240000,15680810000,40,88,128
3056400000,2781260000,244070000,483620000,3704530000,10269880000,56,116,172
3729740000,2843990000,417620000,2149600000,1586350000,10727300000,45,92,137
1102200000,2814140000,867550000,4637630000,1.402e+09,10823520000,35,84,119
6089710000,2190370000,733160000,981940000,342170000,10337350000,42,77,119
3345110000,4972560000,623180000,930150000,470920000,10341920000,46,91,137
5409030000,179940000,409920000,3628560000,3182960000,12810410000,41,76,117
2548110000,1948290000,319420000,188550000,3806950000,8811320000,55,93,148
1016950000,4683260000,877930000,3165580000,471890000,10215610000,50,112,162
12036610000,521610000,81510000,13450000,5780390000,18433570000,42,95,137
4498220000,2606480000,393680000,2530000,3252340000,10753250000,52,115,167
1804820000,994880000,104810000,597370000,193690000,3695570000,51,93,144
917540000,2247450000,105780000,242710000,396840000,3910320000,50,87,137
888270000,1110530000,80600000,425770000,102220000,2607390000,48,99,147
2879030000,2213330000,146360000,1251810000,2822400000,9312930000,44,79,123
3857960000,2943600000,121840000,1286640000,3017610000,11227650000,47,102,149
7910560000,46490000,15760000,370420000,10591440000,18934670000,29,77,106
208980000,301740000,34870000,988470000,5979530000,7513590000,23,60,83
3678950000,4250910000,650330000,1431120000,64570000,10075880000,44,86,130
6608350000,4698370000,1167700000,2380980000,285480000,15140880000,44,92,136
3252340000,6036140000,455360000,705190000,4105650000,14554680000,58,109,167
2717420000,4912820000,157060000,382090000,731560000,8900950000,34,67,101
1163270000,8565090000,601840000,209670000,6053960000,16593830000,41,95,136
3513960000,4426940000,2086480000,739020000,704940000,11471340000,47,96,143
10312240000,1055500000,209840000,0,6064570000,17642150000,46,106,152
3412010000,5218390000,645160000,750490000,315790000,10341840000,43,89,132
315300000,2843660000,559500000,1630170000,62170000,5410800000,32,73,105
4577180000,4573090000,638360000,753280000,166240000,10708150000,43,77,120
6128430000,2997180000,227650000,1390590000,2020250000,12764100000,46,88,134
3108200000,471830000,17170000,0,6682500000,10279700000,33,86,119
3404740000,3012730000,153620000,640750000,770830000,7982670000,49,105,154
2568510000,2803210000,481150000,560010000,3333980000,9746860000,47,91,138
4217200000,695040000,25920000,7e+05,13974160000,18913020000,34,90,124
101060000,1664570000,197230000,407250000,3007620000,5377730000,37,81,118
6770050000,3739620000,347480000,1180000,1471500000,12329830000,46,100,146
1189190000,63230000,38240000,0,2276200000,3566860000,31,82,113
3521010000,7916230000,385980000,652810000,896870000,13372900000,47,88,135
2270760000,861780000,461660000,2334690000,2861910000,8790800000,43,84,127
1916500000,4715900000,476870000,384640000,1672760000,9166670000,45,97,142
5303970000,2382310000,587130000,852080000,1225180000,10350670000,40,74,114
1489480000,699700000,143830000,1887410000,13315210000,17535630000,37,97,134
1157240000,2550690000,1675870000,3730270000,5261100000,14375170000,52,114,166
3671170000,5675180000,335340000,1526270000,3144930000,14352890000,51,107,158
4059560000,6979590000,382710000,574700000,1182970000,13179530000,44,84,128
200280000,1608600000,177540000,1054860000,6255810000,9297090000,27,69,96
3053670000,4927680000,1051620000,920850000,738820000,10692640000,46,92,138
3744630000,4326750000,367020000,1515660000,388300000,10342360000,54,99,153
1754040000,7355190000,804730000,347170000,201610000,10462740000,45,79,124
2874130000,5037410000,145100000,410540000,1348380000,9815560000,41,76,117
91580000,3377420000,415350000,192010000,2150920000,6227280000,32,77,109
818340000,4168200000,533200000,1201620000,214070000,6935430000,40,87,127
5841950000,1611350000,139730000,18050000,3171120000,10782200000,53,114,167
1238140000,8870300000,211350000,138570000,2456660000,12915020000,46,87,133
1325500000,373400000,800040000,2813490000,5530530000,10842960000,31,85,116
1575010000,4801150000,641240000,1084970000,295350000,8397720000,40,85,125
1899420000,145260000,17320000,27820000,6831590000,8921410000,22,76,98
2393210000,6197180000,815310000,937160000,365360000,10708220000,44,93,137
1856210000,4997200000,255330000,919010000,173710000,8201460000,46,87,133
7333210000,920200000,119360000,0,2731210000,11103980000,44,94,138
7235450000,2524770000,601560000,2069140000,491460000,12922380000,37,70,107
3799150000,3180080000,143430000,515680000,316930000,7955270000,37,75,112
1509390000,2981890000,258300000,310420000,415930000,5475930000,43,86,129
3726040000,12560000,2120000,219470000,14582010000,18542200000,22,71,93
2041540000,6252730000,147730000,947380000,7166320000,16555700000,38,76,114
2.254e+09,480950000,86110000,3690000,2210170000,5034920000,39,86,125
3765510000,5786630000,490570000,978910000,2913690000,13935310000,54,99,153
6255400000,5730970000,796870000,1005860000,298980000,14088080000,47,94,141
2467030000,508660000,16310000,3e+05,5808340000,8800640000,35,93,128
351060000,2831830000,1785290000,2002140000,3171660000,10141980000,54,115,169
6692390000,1186790000,162280000,26680000,2987520000,11055660000,41,90,131
542640000,7970690000,855140000,524470000,785130000,10678070000,45,94,139
2411090000,1826890000,127910000,544480000,696010000,5606380000,52,107,159
2474150000,2250250000,73010000,1365600000,1523880000,7686890000,49,109,158
3250520000,3452090000,425230000,740840000,808660000,8677340000,51,100,151
3237400000,1145750000,854610000,44130000,3408840000,8690730000,46,83,129
2099380000,1416910000,126760000,679540000,4359240000,8681830000,38,93,131
2806880000,5580270000,480090000,1570010000,245810000,10683060000,43,82,125
2985870000,5777610000,301670000,789160000,868510000,10722820000,44,96,140
3022490000,258070000,114070000,1221280000,501780000,5117690000,24,49,73
2442340000,6025530000,620040000,583300000,664930000,10336140000,45,99,144
7807530000,22440000,20800000,13420000,4472600000,12336790000,27,83,110
1485440000,210940000,48740000,3900000,3280770000,5029790000,27,70,97
1646760000,7674490000,714660000,1680330000,1090490000,12806730000,45,99,144
3118860000,2980520000,779190000,1830920000,1371530000,10081020000,46,87,133
1294930000,5658710000,449350000,889730000,4060190000,12352910000,48,109,157
460230000,4113390000,567750000,4139860000,7481550000,16762780000,41,93,134
7194590000,3e+05,2490000,163180000,9878250000,17238810000,25,70,95
1935540000,7027690000,228140000,1217200000,20305750000,30714320000,35,71,106
2079940000,3923910000,292480000,630750000,4.435e+09,11362080000,50,94,144
4176010000,480430000,43930000,51680000,9416260000,14168310000,27,80,107
4462530000,1252620000,1194840000,664040000,2502460000,10076490000,45,91,136
1855840000,2001580000,100890000,401300000,810650000,5170260000,36,77,113
2554330000,5226320000,120850000,228270000,2260530000,10390300000,57,96,153
2415840000,106370000,73490000,22390000,2767640000,5385730000,39,91,130
2756880000,8412700000,142050000,1661450000,8573820000,21546900000,43,79,122
9625840000,2096750000,318450000,137210000,3361440000,15539690000,44,94,138
4069820000,4855400000,942140000,884270000,3075460000,13827090000,49,93,142
3194270000,1560490000,97110000,462230000,7457010000,12771110000,50,103,153
356280000,579140000,114080000,162470000,2544180000,3756150000,38,81,119
1458380000,398350000,44910000,7090000,8024720000,9933450000,24,84,108
1964260000,5664040000,430420000,98980000,3328210000,11485910000,45,96,141
4243320000,3404430000,645560000,1512380000,541270000,10346960000,50,90,140
1490250000,3072350000,1.52e+08,258850000,246950000,5220400000,39,82,121
967980000,6122330000,473950000,708600000,429380000,8702240000,44,90,134
1719820000,7637720000,751160000,246930000,106530000,10462160000,42,84,126
1334280000,6456370000,484920000,85990000,699390000,9060950000,38,81,119
6152560000,2764280000,392860000,1600890000,10480650000,21391240000,56,113,169
9774220000,712970000,90750000,0,4161810000,14739750000,42,96,138
11495210000,382610000,130130000,48020000,5044460000,17100430000,39,100,139
1069840000,13712750000,1360450000,1.54e+08,565170000,16862210000,44,90,134
2796580000,2408570000,167930000,174240000,3171950000,8719270000,27,64,91
11671720000,443550000,67280000,16110000,3451890000,15650550000,38,85,123
1485840000,3183320000,292730000,261130000,257920000,5480940000,39,76,115
2391590000,983450000,666490000,253370000,4254010000,8548910000,37,87,124
2971220000,4.622e+09,712140000,851480000,451110000,9607950000,50,96,146
1083250000,3161550000,324340000,622660000,4144280000,9336080000,41,90,131
2455750000,4998360000,197810000,671110000,640790000,8963820000,49,89,138
320290000,427250000,64970000,1231670000,6330910000,8375090000,24,62,86
163470000,2703070000,1013100000,345460000,1000260000,5225360000,43,101,144
4615940000,3812120000,1122660000,1998840000,756850000,12306410000,52,110,162
4751120000,6720360000,1248510000,2235230000,448150000,15403370000,49,95,144
2854730000,9263100000,578540000,1163680000,342870000,14202920000,45,86,131
2184640000,3282700000,276020000,872740000,2983490000,9599590000,55,107,162
6709630000,3467130000,204190000,851790000,4292230000,15524970000,51,106,157
3320070000,3522890000,955790000,2121060000,156540000,10076350000,41,84,125
5834850000,1170530000,404240000,2059920000,862780000,10332320000,38,69,107
3234120000,8359510000,493240000,1670080000,440600000,14197550000,37,75,112
1305270000,5437760000,290550000,846940000,562680000,8443200000,42,98,140
982220000,4507840000,462350000,1501170000,1661830000,9115410000,53,92,145
2621040000,3653770000,394920000,156670000,1963800000,8790200000,35,74,109
2002210000,5298550000,77110000,805850000,3596930000,11780650000,39,83,122
3562390000,150680000,20810000,0,1435580000,5169460000,39,92,131
908250000,2802470000,19940000,634900000,1045240000,5410800000,31,67,98
1216280000,3117890000,212540000,530380000,68290000,5145380000,49,94,143
3228210000,4764020000,292730000,177480000,613800000,9076240000,36,71,107
447690000,6524110000,96710000,465590000,799450000,8333550000,34,77,111
3316470000,2501020000,379660000,3980390000,275210000,10452750000,37,83,120
9322710000,44170000,39060000,28220000,5187910000,14622070000,35,94,129
4900770000,2452070000,379580000,100680000,2664720000,10497820000,45,96,141
5572620000,4064660000,664690000,232380000,1970360000,12504710000,42,93,135
2971730000,4305800000,1036200000,1659310000,363730000,10336770000,44,89,133
144550000,4352670000,435150000,350670000,92660000,5375700000,31,75,106
2173530000,6997880000,395450000,1409300000,6308260000,17284420000,39,89,128
2284290000,6006210000,164840000,485500000,5718490000,14659330000,46,87,133
1257750000,377340000,103750000,1345420000,15071420000,18155680000,35,88,123
523610000,956630000,157140000,4101360000,7811340000,13550080000,25,59,84
4337150000,2945840000,236420000,613610000,686890000,8819910000,40,88,128
6867220000,1345970000,213910000,46670000,2694530000,11168300000,45,103,148
2063250000,5404500000,873300000,523380000,216970000,9081400000,41,84,125
3189480000,5215360000,599090000,282640000,794510000,10081080000,35,84,119
1864040000,482730000,89930000,14490000,5108410000,7559600000,26,85,111
1837420000,5194850000,258840000,2956610000,208660000,10456380000,44,89,133
2220180000,5843800000,1034670000,786540000,899560000,10784750000,46,99,145
2471510000,86620000,21240000,590000,6220540000,8800500000,23,66,89
583630000,46890000,6620000,270000,1862590000,2.5e+09,18,54,72
3561490000,47530000,10910000,20000,16562960000,20182910000,29,94,123
7751010000,661450000,109520000,0,3036410000,11558390000,45,105,150
767490000,6500620000,617120000,1925220000,997410000,10807860000,38,79,117
5174560000,3446890000,450390000,963680000,317090000,10352610000,50,92,142
683270000,2892950000,547220000,4070810000,6105740000,14299990000,33,84,117
2656180000,1830340000,247050000,308390000,464020000,5505980000,42,90,132
5249380000,339670000,70880000,51610000,3234370000,8945910000,39,82,121
1030240000,5989280000,889370000,1876240000,296610000,10081740000,43,94,137
3567640000,7204820000,866790000,814590000,213280000,12667120000,50,89,139
1052010000,4660450000,444540000,4273990000,64490000,10495480000,36,73,109
3908830000,4921920000,617410000,907750000,351750000,10707660000,44,98,142
685700000,1502530000,175310000,8914910000,2310630000,13589080000,26,57,83
2.395e+09,6772870000,872260000,194660000,227970000,10462760000,41,87,128
649360000,2916600000,687940000,4248570000,4049720000,12552190000,44,97,141
5216780000,6127080000,773010000,1354840000,952960000,14424670000,48,94,142
3873320000,1314520000,816070000,4533460000,3294980000,13832350000,46,92,138
5525610000,1316660000,169430000,2860000,3738660000,10753220000,52,112,164
5271890000,10005200000,771660000,1176650000,1057820000,18283220000,38,78,116
1710470000,4393540000,747950000,1556450000,4828480000,13236890000,53,99,152
2474940000,69370000,11160000,0,2453720000,5009190000,29,76,105
1820920000,2257250000,377480000,687040000,207990000,5350680000,39,81,120
963450000,5116290000,44280000,464290000,1232300000,7820610000,37,72,109
7727270000,1852150000,894560000,4314340000,2713600000,17501920000,45,77,122
4714620000,2289950000,799930000,20440000,8739920000,16564860000,50,112,162
4109150000,4381640000,249430000,1601920000,109250000,10451390000,35,78,113
6679410000,53370000,39130000,11210000,3589360000,10372480000,31,76,107
4626260000,2454140000,76020000,1098870000,1697810000,9953100000,48,92,140
2871540000,192450000,243650000,6880000,5289400000,8603920000,48,117,165
1178610000,354920000,136810000,11130000,3348460000,5029930000,31,81,112
3914730000,1504570000,797900000,130990000,7736650000,14084840000,41,82,123
2595260000,3280710000,433750000,254580000,4843430000,11407730000,28,64,92
1530740000,7646160000,444560000,687440000,403790000,10712690000,45,90,135
423330000,1751970000,119700000,131850000,3129230000,5556080000,48,82,130
3356890000,380830000,266490000,2033440000,4032550000,10070200000,37,70,107
1907060000,2336400000,168620000,533740000,224440000,5170260000,38,85,123
