"Forest","Agriculture","Other","Area_Total","natural_sp","human_dominated_sp","Sp_Total"
3905590000,1930000,8889890000,12797410000,17,67,84
1943230000,5816820000,1414670000,9174720000,44,91,135
2934870000,959710000,6028870000,9923450000,37,96,133
3716440000,1646220000,6960520000,12323180000,55,109,164
846990000,16910000,12475170000,13339070000,29,76,105
3460190000,6867640000,1701880000,12029710000,37,73,110
2030260000,397280000,7268930000,9696470000,31,85,116
2328280000,6222290000,1858950000,10409520000,48,88,136
6040750000,2812670000,3548830000,12402250000,46,100,146
6961310000,8294110000,6382140000,21637560000,46,93,139
3908830000,4921920000,1876910000,10707660000,44,98,142
6529850000,4923270000,2628490000,14081610000,43,92,135
9975860000,557260000,5055930000,15589050000,41,97,138
2023920000,223710000,11525620000,13773250000,32,87,119
1969840000,6948570000,1669460000,10587870000,48,94,142
3189340000,5098010000,2054540000,10341890000,50,91,141
4521690000,3e+05,5899410000,10421400000,21,68,89
6885190000,4172910000,4065670000,15123770000,46,86,132
10808290000,59140000,6061190000,16928620000,35,95,130
2159540000,1912750000,957390000,5029680000,40,84,124
1615540000,2369970000,2086610000,6072120000,39,81,120
614630000,2650300000,1229630000,4494560000,39,82,121
2417100000,4255940000,3171020000,9844060000,44,85,129
3111370000,5809090000,5527770000,14448230000,51,93,144
5525610000,1316660000,3910950000,10753220000,52,112,164
1044430000,3360480000,13669070000,18073980000,33,59,92
975640000,11404890000,6590360000,18970890000,48,101,149
3871420000,729660000,884860000,5485940000,33,75,108
1566110000,1027410000,10243960000,12837480000,32,82,114
3245720000,8111720000,1679040000,13036480000,48,89,137
1574810000,737760000,8336320000,10648890000,35,86,121
3144890000,5856140000,1451510000,10452540000,41,82,123
4207390000,8212340000,3656790000,16076520000,48,96,144
1915550000,2601350000,989070000,5505970000,40,93,133
3521440000,3182780000,2086180000,8790400000,47,96,143
5507170000,3883740000,5219620000,14610530000,50,101,151
2288980000,3741810000,4425640000,10456430000,41,76,117
4400790000,2590170000,2794140000,9785100000,42,86,128
4876030000,3936560000,4271700000,13084290000,49,108,157
3223920000,1165820000,5131280000,9521020000,45,94,139
2505150000,3316840000,7110620000,12932610000,38,75,113
3237400000,1145750000,4307580000,8690730000,46,83,129
1533910000,4502210000,6000290000,12036410000,54,106,160
3137990000,3169520000,4735550000,11043060000,51,95,146
2214650000,646190000,6633700000,9494540000,44,75,119
1832220000,6667550000,2486180000,10985950000,46,97,143
1763730000,5802590000,11347140000,18913460000,33,77,110
3211170000,3024520000,2845360000,9081050000,46,94,140
6435050000,1788770000,6899060000,15122880000,45,80,125
1552620000,2735570000,746360000,5034550000,34,63,97
1405640000,5594280000,3661840000,10661760000,44,100,144
7034560000,119320000,3965330000,11119210000,36,96,132
1916500000,4715900000,2534270000,9166670000,45,97,142
4958790000,3803510000,1585080000,10347380000,43,86,129
5937850000,3898360000,4925870000,14762080000,41,79,120
2365120000,2011080000,653680000,5029880000,40,85,125
447120000,655340000,12086930000,13189390000,25,65,90
3146380000,64320000,1217580000,4428280000,39,94,133
2355140000,291110000,5863390000,8509640000,24,74,98
589460000,3323220000,12326230000,16238910000,31,78,109
3418010000,4896140000,1778930000,10093080000,51,91,142
443610000,3673280000,3960560000,8077450000,39,90,129
3246560000,5517320000,1949330000,10713210000,43,88,131
422120000,3040530000,5674250000,9136900000,34,77,111
4290460000,9670000,6844050000,11144180000,29,83,112
9029950000,101750000,3791630000,12923330000,33,92,125
2969080000,1972360000,3683460000,8624900000,35,73,108
817150000,6459620000,3022940000,10299710000,37,57,94
8630720000,2660630000,3127490000,14418840000,41,71,112
58240000,2071090000,3548220000,5677550000,41,75,116
162400000,1661760000,775850000,2600010000,38,80,118
2864550000,6361670000,1877640000,11103860000,49,92,141
1575010000,4801150000,2021560000,8397720000,40,85,125
1831810000,6676830000,5825870000,14334510000,50,104,154
5729150000,49490000,4593920000,10372560000,33,84,117
9757110000,262040000,4089780000,14108930000,35,79,114
2164040000,5506130000,1.251e+09,8921170000,50,88,138
6417420000,6752480000,2268010000,15437910000,45,88,133
1691240000,465550000,5394830000,7551620000,38,90,128
6272980000,817420000,2161010000,9251410000,40,100,140
2172780000,1565710000,1431830000,5170320000,52,97,149
1216280000,3117890000,811210000,5145380000,49,94,143
1038650000,7975320000,1663620000,10677590000,44,95,139
241280000,597010000,12999280000,13837570000,25,69,94
3364580000,3676790000,3270420000,10311790000,29,70,99
1760300000,701480000,10380740000,12842520000,28,83,111
3098950000,1441270000,4887850000,9428070000,42,92,134
784890000,791750000,923360000,2.5e+09,16,35,51
4447570000,4480840000,1408980000,10337390000,50,94,144
2075500000,6783650000,5910030000,14769180000,51,90,141
3517360000,8649540000,2276570000,14443470000,46,88,134
5281540000,8779450000,4978420000,19039410000,49,103,152
17114140000,9429520000,21961330000,48504990000,51,109,160
18205130000,15259260000,24526490000,57990880000,71,119,190
19782330000,31259130000,25837730000,76879190000,59,108,167
4265740000,16742040000,24358200000,45365980000,48,104,152
2114690000,7428060000,22802970000,32345720000,35,71,106
20095520000,44106480000,12585400000,76787400000,54,117,171
19252500000,20260720000,9136200000,48649420000,53,109,162
13009830000,4249090000,7538220000,24797140000,53,115,168
20501010000,1084520000,14487950000,36073480000,42,98,140
17968080000,28698920000,17490580000,64157580000,63,128,191
13235310000,3270180000,41375890000,57881380000,42,107,149
20909590000,21455870000,10505650000,52871110000,54,109,163
2738030000,23496130000,31117550000,57351710000,47,104,151
11576320000,23049290000,18956660000,53582270000,40,90,130
8719160000,25068660000,28828390000,62616210000,53,111,164
12149710000,16819830000,16938030000,45907570000,45,102,147
2340480000,3054520000,41821380000,47216380000,28,73,101
36641280000,1769860000,18043010000,56454150000,43,105,148
17882710000,30986220000,26064950000,74933880000,58,95,153
18447550000,4263590000,22760390000,45471530000,48,91,139
2773810000,24673320000,31110790000,58557920000,48,109,157
4925880000,19796270000,35931810000,60653960000,62,136,198
17351520000,30972490000,16910340000,65234350000,55,118,173
2206240000,1.3109e+10,18023720000,33338960000,41,90,131
12371060000,19772180000,12914250000,45057490000,55,111,166
19498580000,18273570000,23101580000,60873730000,59,124,183
22661210000,9584630000,31872900000,64118740000,50,110,160
6932500000,35569530000,27219300000,69721330000,60,117,177
19514300000,1863970000,10117660000,31495930000,47,108,155
2281120000,21708280000,39468420000,63457820000,46,113,159
2115440000,4715160000,57072020000,63902620000,33,84,117
11252220000,15870420000,14295860000,41418500000,46,97,143
19698230000,5509060000,11707960000,36915250000,54,118,172
11879950000,44143670000,35107980000,91131600000,59,108,167
15241740000,30255020000,14110670000,59607430000,50,102,152
15083860000,19378680000,11985820000,46448360000,49,97,146
33717330000,34496930000,25230550000,93444810000,50,112,162
7198110000,32201080000,20048880000,59448070000,56,118,174
23543360000,9080560000,13874330000,46498250000,56,124,180
15709780000,22711960000,19019980000,57441720000,60,119,179
8698120000,3136760000,20602080000,32436960000,57,113,170
4665980000,1525760000,50299270000,56491010000,39,109,148
13953360000,16962780000,10127280000,41043420000,53,102,155
19146290000,17203210000,12013330000,48362830000,48,97,145
18415490000,15939410000,19943700000,54298600000,57,109,166
32969760000,4668050000,26516310000,64154120000,45,111,156
15467520000,25757490000,8365380000,49590390000,55,100,155
13435030000,26452010000,10516940000,50403980000,51,97,148
9209090000,18433140000,19869310000,47511540000,54,109,163
1.5974e+10,3148720000,10615110000,29737830000,53,120,173
15888910000,1574290000,37786160000,55249360000,41,107,148
14791120000,212530000,47690680000,62694330000,38,106,144
11046420000,20979870000,7533710000,3.956e+10,56,108,164
10033870000,15505940000,6542150000,32081960000,58,111,169
27303340000,10110480000,21799550000,59213370000,48,106,154
11923230000,9783420000,15215320000,36921970000,44,89,133
3761630000,25141350000,19718170000,48621150000,52,113,165
12242210000,8990570000,11371300000,32604080000,52,111,163
12730260000,7906900000,15026570000,35663730000,50,108,158
16151420000,23398360000,13413190000,52962970000,54,105,159
13378260000,39189960000,36504770000,89072990000,59,102,161
20010650000,2684500000,36897730000,59592880000,42,115,157
12553060000,28615090000,36034690000,77202840000,44,86,130
15415770000,1851440000,5548620000,22815830000,44,103,147
5730720000,5530340000,45010910000,56271970000,40,100,140
8929150000,1762420000,34934640000,45626210000,38,97,135
9046910000,10224910000,23181480000,42453300000,54,113,167
37368690000,1377120000,17224520000,55970330000,45,109,154
7071970000,3967470000,7944800000,18984240000,53,114,167
23169490000,14156120000,20710660000,58036270000,59,107,166
10749190000,27965880000,8442150000,47157220000,46,104,150
3223600000,15518820000,43020790000,61763210000,45,105,150
20147290000,1028160000,6599040000,27774490000,45,107,152
16900350000,16183520000,11680870000,44764740000,51,96,147
17281940000,32162970000,9029910000,58474820000,57,113,170
35385720000,97350000,21246070000,56729140000,38,106,144
4156760000,22474260000,11002790000,37633810000,50,103,153
10123360000,30804010000,23494170000,64421540000,58,108,166
15415430000,24694090000,12719580000,52829100000,58,109,167
12419870000,25107510000,8171100000,45698480000,48,102,150
2001950000,2005820000,35422960000,39430730000,39,95,134
35354800000,10575900000,23676960000,69607660000,46,109,155
21458420000,20896580000,10673450000,53028450000,56,119,175
6994770000,33224550000,11196970000,51416290000,50,108,158
28526530000,697080000,19075870000,48299480000,47,112,159
18147020000,15545160000,12828600000,46520780000,54,100,154
13468870000,718770000,46632670000,60820310000,37,99,136
11783960000,7851470000,18697440000,38332870000,44,101,145
19420060000,21941020000,43570960000,84932040000,57,97,154
14805160000,11140030000,19204780000,45149970000,50,102,152
11840850000,8028660000,21496600000,41366110000,59,112,171
8986660000,19072420000,7943720000,36002800000,53,115,168
12558110000,10359090000,18478620000,41395820000,62,120,182
31606310000,247910000,18700840000,50555060000,38,98,136
11674730000,7210270000,14459010000,33344010000,57,116,173
5769900000,10328420000,7081200000,23179520000,58,108,166
17167960000,1524980000,6565320000,25258260000,46,102,148
15142660000,4967510000,11077800000,31187970000,55,117,172
27648220000,862330000,69838440000,98348990000,35,103,138
2573930000,18043090000,9071270000,29688290000,53,111,164
16367470000,11653100000,11392040000,39412610000,54,105,159
15112720000,24233760000,17267420000,56613900000,64,106,170
15556680000,25209640000,8537440000,49303760000,48,96,144
12349010000,8212080000,7370930000,27932020000,53,106,159
10828820000,19177490000,10573390000,40579700000,56,114,170
26329060000,389570000,12746840000,39465470000,45,103,148
29113860000,7394670000,18090010000,54598540000,50,110,160
6666530000,12188570000,23940240000,42795340000,43,100,143
14609900000,21306610000,12642120000,48558630000,52,97,149
8162920000,4178430000,11160950000,23502300000,52,111,163
8504210000,41175940000,22045400000,71725550000,55,133,188
10265090000,14451900000,6232660000,30949650000,57,112,169
111390620000,8623910000,68695920000,188710450000,57,124,181
8606140000,56189290000,127885930000,192681360000,53,127,180
58042550000,58956460000,62542010000,179541020000,67,128,195
29686510000,61638060000,108284110000,199608680000,55,120,175
45451570000,81391510000,3.9409e+10,166252080000,61,122,183
63264670000,81305180000,39409230000,183979080000,62,125,187
6.9427e+10,55071420000,93206420000,217704840000,77,154,231
60186180000,74007970000,75116880000,209311030000,77,139,216
122065450000,6466300000,145728650000,274260400000,48,126,174
20963220000,75339010000,63293170000,159595400000,64,115,179
82957450000,12878480000,142700040000,238535970000,49,126,175
114551330000,37787230000,100027070000,252365630000,56,124,180
17481510000,56262610000,51192570000,124936690000,64,114,178
28671500000,94550290000,115990340000,239212130000,65,136,201
88508140000,1.311e+09,155386100000,245205240000,43,127,170
24711870000,37596890000,57758560000,120067320000,59,103,162
70352680000,102088840000,51874330000,224315850000,60,119,179
98225530000,23564420000,70481680000,192271630000,62,130,192
30736180000,104639190000,95311300000,230686670000,56,130,186
75834930000,62608470000,60858040000,199301440000,65,122,187
49935210000,62472640000,73510100000,185917950000,72,138,210
73108840000,112451650000,52098530000,237659020000,58,128,186
81876410000,73292630000,49777420000,204946460000,69,139,208
43721160000,89100650000,78412920000,211234730000,68,146,214
72661600000,139346640000,72214080000,284222320000,63,145,208
16499330000,20557230000,246575690000,283632250000,51,129,180
39768040000,69606950000,54052260000,163427250000,67,120,187
43029410000,54358260000,137637640000,235025310000,61,131,192
227629860000,85623790000,337075220000,650328870000,65,145,210
389106510000,41598560000,417029550000,847734620000,69,152,221
269502940000,425503410000,442843610000,1137849960000,75,161,236
161645790000,333903310000,325535490000,821084590000,80,160,240
317238410000,343279530000,357062840000,1017580780000,91,185,276
48276210000,187777140000,511391290000,747444640000,74,179,253
227911970000,331095270000,228097130000,787104370000,74,151,225
1596762660000,1695128470000,2708204500000,6000095630000,122,270,392
