"Forest","Agriculture","Other","Area_Total","natural_sp","human_dominated_sp","Sp_Total"
4805980000,492720000,8549130000,13847830000,38,124,162
439410000,4006540000,12316830000,16762780000,48,124,172
437200000,8439460000,1811770000,10688430000,46,105,151
3354740000,4385780000,1225570000,8966090000,41,100,141
2300340000,5634580000,1041260000,8976180000,45,112,157
4788760000,2816300000,4984170000,12589230000,47,129,176
3351560000,3139240000,2435050000,8925850000,50,117,167
2512920000,406090000,7768060000,10687070000,41,119,160
4682730000,8412180000,5970310000,19065220000,39,118,157
2154460000,5642500000,6096340000,13893300000,53,129,182
6726260000,490280000,8436550000,15653090000,45,123,168
2733490000,2681060000,3546430000,8960980000,46,117,163
1554980000,11254870000,6004580000,18814430000,46,118,164
4982930000,1793090000,3976840000,10752860000,52,142,194
4284260000,1364970000,8178250000,13827480000,54,127,181
4511660000,4371300000,1459340000,10342300000,50,120,170
3245630000,5239840000,1595610000,10081080000,41,121,162
155690000,7543400000,1362200000,9061290000,53,123,176
2795370000,712050000,4387840000,7895260000,49,140,189
3570670000,5213750000,1291460000,10075880000,51,108,159
1505560000,2727230000,1007670000,5240460000,34,113,147
7599630000,2282330000,3036100000,12918060000,52,136,188
1892280000,655700000,2610250000,5158230000,49,135,184
2840390000,1821320000,4314360000,8976070000,43,109,152
2068700000,5483770000,1418900000,8971370000,39,104,143
2906250000,635090000,6545370000,10086710000,45,121,166
1270940000,5881860000,5318520000,12471320000,59,145,204
9152120000,7125480000,8074730000,24352330000,60,165,225
3521830000,4531090000,1814630000,9867550000,49,107,156
1992340000,5527480000,2870480000,10390300000,47,139,186
1528320000,3194650000,622700000,5345670000,57,117,174
1881900000,7252520000,1578260000,10712680000,53,124,177
4310290000,2621300000,2901740000,9833330000,53,138,191
5838100000,1367610000,3534910000,10740620000,46,129,175
2737480000,7048070000,1644540000,11430090000,54,124,178
5552530000,1403180000,2874880000,9830590000,48,105,153
1297040000,7822900000,896800000,10016740000,36,90,126
2367310000,1453510000,1354510000,5175330000,42,90,132
4730100000,93010000,22454360000,27277470000,41,115,156
6573090000,17826070000,13122710000,37521870000,42,121,163
2296650000,3692390000,4422310000,10411350000,43,125,168
1772040000,5339540000,1864500000,8976080000,37,102,139
5589380000,1320610000,2220280000,9130270000,39,120,159
526340000,3868410000,3566180000,7960930000,48,114,162
2559170000,5341030000,1181440000,9081640000,49,119,168
729750000,4772380000,4584060000,10086190000,51,123,174
5212990000,361180000,3226610000,8800780000,44,120,164
11401860000,171610000,6313040000,17886510000,38,115,153
4980570000,3187770000,2915100000,11083440000,51,140,191
5170070000,4016620000,6478950000,15665640000,46,130,176
2231580000,3346500000,3658760000,9236840000,35,117,152
1198400000,502580000,799020000,2.5e+09,30,94,124
527250000,485740000,8685940000,9698930000,42,111,153
1629790000,2770430000,4770550000,9170770000,41,117,158
6355030000,72690000,4476710000,10904430000,40,116,156
3303330000,4698480000,2330040000,10331850000,48,111,159
2180850000,12103110000,1880400000,16164360000,43,134,177
4417930000,9685460000,5135730000,19239120000,40,106,146
1745950000,7417980000,1298810000,10462740000,48,108,156
1321110000,2826410000,1203160000,5350680000,52,117,169
2775620000,9709200000,4945890000,17430710000,35,112,147
2189940000,6647160000,3884620000,12721720000,51,119,170
2521050000,288600000,11821400000,14631050000,39,106,145
2107870000,1215610000,1716380000,5039860000,40,85,125
751170000,3334670000,1264840000,5350680000,42,100,142
2223020000,3801350000,4432060000,10456430000,44,102,146
4014540000,963570000,8859970000,13838080000,49,128,177
2087610000,875110000,11611920000,14574640000,45,112,157
2154030000,5619320000,6691470000,14464820000,41,116,157
1668600000,4894850000,2502310000,9065760000,55,122,177
2810310000,6742250000,1054420000,10606980000,52,117,169
2821220000,3821730000,2874570000,9517520000,48,109,157
4293280000,3980370000,5558830000,13832480000,43,136,179
1652530000,4138370000,8657010000,14447910000,32,102,134
1480600000,8314640000,4908090000,14703330000,41,136,177
2954490000,8.13e+08,5081640000,8849130000,45,118,163
2625790000,8703690000,2492290000,13821770000,49,134,183
1305560000,3785530000,1687920000,6779010000,50,120,170
906330000,2917490000,4041250000,7865070000,44,116,160
3681910000,3269590000,5750560000,12702060000,47,122,169
2762990000,2878900000,3309350000,8951240000,50,131,181
1359060000,3782170000,5654290000,10795520000,49,128,177
3825730000,2215590000,4321070000,10362390000,42,121,163
3624440000,4258110000,5040390000,12922940000,33,102,135
2772970000,1802620000,770040000,5345630000,47,113,160
3538100000,579740000,4701330000,8819170000,47,126,173
2765380000,5442780000,2128610000,10336770000,50,115,165
463660000,8511980000,7110450000,16086090000,48,118,166
163200000,83130000,5056820000,5303150000,36,84,120
3731990000,6140070000,1981910000,11853970000,54,125,179
5838530000,887640000,2525240000,9251410000,41,122,163
4095300000,3622850000,3009550000,10727700000,54,134,188
509830000,1736690000,10290270000,12536790000,31,73,104
5659020000,168540000,5291650000,11119210000,43,119,162
636600000,2786350000,10279800000,13702750000,33,80,113
9887510000,7.777e+09,7174890000,24839400000,55,154,209
7346630000,134870000,5494420000,12975920000,37,107,144
1211500000,4023550000,14411770000,19646820000,35,101,136
23061440000,4780810000,14425770000,42268020000,57,145,202
6300330000,1973480000,29824490000,38098300000,55,149,204
12988180000,21705720000,15810850000,50504750000,47,134,181
18452720000,10312700000,25074200000,53839620000,58,150,208
6413340000,151550000,36532790000,43097680000,44,116,160
7624570000,1533030000,28932140000,38089740000,50,134,184
18456010000,17256900000,10373210000,46086120000,54,135,189
2190690000,7443920000,53693410000,63328020000,41,99,140
20321750000,888540000,37805760000,59016050000,49,130,179
13991750000,35753590000,9403050000,59148390000,59,132,191
10650110000,26910000,21085120000,31762140000,36,111,147
9016510000,22431680000,6139510000,37587700000,42,113,155
6463630000,6203710000,46902900000,59570240000,51,132,183
6069260000,32076070000,18298540000,56443870000,58,133,191
23890010000,4176690000,18567340000,46634040000,53,146,199
12829640000,24471930000,12027940000,49329510000,57,144,201
15522570000,22856520000,20134280000,58513370000,57,153,210
3831080000,30490480000,7484130000,41805690000,65,150,215
15799330000,12863200000,18474020000,47136550000,60,159,219
15503300000,20073860000,21416960000,56994120000,61,152,213
10093720000,18642050000,15464800000,44200570000,52,124,176
12192680000,24354660000,21233450000,57780790000,51,151,202
18528540000,27075860000,9621440000,55225840000,57,156,213
13868710000,34812950000,18951980000,67633640000,48,141,189
24657290000,8128400000,21297960000,54083650000,48,138,186
19256370000,11289690000,12895920000,43441980000,50,134,184
3028810000,11510510000,40198730000,54738050000,49,121,170
2060330000,16105820000,35370740000,53536890000,54,131,185
16426040000,8860550000,25585960000,50872550000,60,156,216
24415700000,8976330000,13604800000,46996830000,47,135,182
15450300000,20582140000,7240260000,43272700000,61,153,214
11251840000,28815290000,7108700000,47175830000,51,121,172
23345310000,26951670000,11561260000,61858240000,65,158,223
17797930000,18836460000,11753310000,48387700000,55,130,185
3327720000,12346750000,7896090000,23570560000,63,146,209
12795900000,27096840000,21612690000,61505430000,47,129,176
31780830000,3359540000,15688030000,50828400000,51,137,188
25258470000,6121190000,13600130000,44979790000,57,148,205
4003340000,15401570000,31607420000,51012330000,55,138,193
12320190000,10351860000,9234760000,31906810000,56,140,196
5030820000,28224540000,14955490000,48210850000,55,131,186
14188380000,10550420000,21689640000,46428440000,57,140,197
14936710000,23626840000,8115390000,46678940000,58,140,198
12571360000,28879440000,35752040000,77202840000,47,133,180
4276110000,12785410000,36412770000,53474290000,42,118,160
18903970000,22543320000,23068270000,64515560000,56,163,219
9523060000,20107210000,27579230000,57209500000,58,141,199
21923400000,12984020000,19479580000,5.4387e+10,57,140,197
12848610000,27697880000,8.067e+09,48613490000,63,149,212
12473610000,743920000,16959360000,30176890000,49,140,189
8943230000,15147140000,33258280000,57348650000,57,154,211
20617860000,14830790000,13140200000,48588850000,54,145,199
16431670000,15039180000,19988960000,51459810000,60,158,218
2629180000,17832220000,24624960000,45086360000,51,126,177
11574720000,2362520000,30947520000,44884760000,48,135,183
21419820000,160360000,13609350000,35189530000,40,118,158
4417960000,23378070000,17425540000,45221570000,56,136,192
4096630000,16981560000,25107420000,46185610000,51,133,184
8670030000,24238640000,19949400000,52858070000,60,166,226
18102410000,12764320000,10621530000,41488260000,59,160,219
8399540000,16675520000,17426520000,42501580000,45,138,183
19547260000,453070000,15813850000,35814180000,50,128,178
11934710000,2345930000,32932020000,47212660000,51,139,190
13294750000,8470000,9553350000,22856570000,40,116,156
19775730000,23075810000,8244390000,51095930000,57,126,183
3825780000,33078630000,7458220000,44362630000,60,132,192
20937880000,7206680000,17761970000,45906530000,54,141,195
15320030000,22208810000,15164950000,52693790000,51,151,202
20113480000,22398870000,14876420000,57388770000,53,120,173
11445760000,18501330000,11729720000,41676810000,68,174,242
2934540000,1014650000,37858840000,41808030000,47,122,169
8185610000,727810000,32373670000,41287090000,46,118,164
8605930000,15096240000,12839820000,36541990000,62,168,230
16919760000,33911630000,9792950000,60624340000,57,144,201
2414030000,21239510000,22919150000,46572690000,51,131,182
13879780000,20738730000,13383890000,48002400000,54,128,182
22520620000,18657250000,15299320000,56477190000,58,155,213
34081200000,1261410000,16411140000,51753750000,47,130,177
33497660000,11195270000,28730490000,73423420000,56,147,203
9293600000,29839590000,25395470000,64528660000,55,142,197
14751930000,25316070000,11632650000,51700650000,67,154,221
11775080000,29513700000,10430980000,51719760000,64,151,215
9499080000,12793600000,12756180000,35048860000,70,169,239
9108830000,40752990000,29043290000,78905110000,55,141,196
23740590000,26738280000,9874700000,60353570000,64,157,221
28934330000,95800000,18790620000,47820750000,38,121,159
3.7567e+10,1771450000,24425130000,63763580000,51,138,189
7597980000,19873530000,20059420000,47530930000,52,142,194
4806890000,16578760000,22560740000,43946390000,56,144,200
21881840000,24678300000,10229080000,56789220000,57,137,194
18788890000,26810490000,16577990000,62177370000,61,138,199
8881680000,4402390000,17848560000,31132630000,48,146,194
17437180000,1081960000,18098040000,36617180000,55,142,197
22510560000,2023200000,13013290000,37547050000,46,138,184
6921560000,28818180000,23618090000,59357830000,48,147,195
21772800000,9771240000,18279180000,49823220000,60,154,214
3267310000,33952660000,29396950000,66616920000,50,123,173
12156390000,16639950000,19858370000,48654710000,55,132,187
1.454e+09,5611380000,56837240000,63902620000,41,106,147
2224030000,7904750000,39241300000,49370080000,51,118,169
25229130000,12415720000,14796360000,52441210000,64,170,234
18030110000,14358740000,23714500000,56103350000,58,150,208
19401270000,29758910000,10463340000,59623520000,61,145,206
14014840000,32661120000,7838710000,54514670000,61,140,201
14705290000,30354340000,8915660000,53975290000,54,139,193
11358180000,25053430000,7750950000,44162560000,59,135,194
9578800000,466510000,43970910000,54016220000,50,131,181
39455800000,1363190000,30449750000,71268740000,46,136,182
10510480000,12606960000,22297770000,45415210000,44,125,169
22690900000,4883830000,16245710000,43820440000,58,150,208
16322730000,24258940000,15850950000,56432620000,53,143,196
19367610000,11821650000,30532730000,61721990000,59,155,214
40841490000,56350370000,137833450000,235025310000,73,186,259
31872310000,66615480000,111404900000,209892690000,57,157,214
80807040000,111741600000,43901050000,236449690000,69,172,241
97673680000,23864520000,65839980000,187378180000,65,165,230
40349320000,73647020000,80782430000,194778770000,56,165,221
44611490000,98001940000,92558690000,235172120000,66,166,232
78122310000,6777140000,69281790000,154181240000,61,156,217
36560800000,32387590000,92424110000,161372500000,66,176,242
81119260000,64608530000,90244900000,235972690000,71,193,264
81746240000,147032280000,78533810000,307312330000,78,198,276
60141520000,67618180000,71823280000,199582980000,68,179,247
24717850000,101709500000,88697580000,215124930000,65,153,218
52884540000,9144410000,113147130000,175176080000,58,161,219
42424910000,101016190000,83916450000,227357550000,68,181,249
73014550000,1153610000,136630070000,210798230000,54,146,200
47433230000,81968870000,68130130000,197532230000,64,157,221
32301200000,119009900000,84625480000,235936580000,63,155,218
77188330000,133891700000,53587240000,264667270000,69,180,249
64960570000,64451010000,66706340000,196117920000,66,166,232
93460180000,27289480000,58563900000,179313560000,56,153,209
61167940000,88623510000,35098450000,184889900000,69,171,240
9217850000,67943130000,124236390000,201397370000,65,155,220
14167780000,25486960000,248817950000,288472690000,57,142,199
73606920000,3467330000,58556340000,135630590000,55,152,207
44932460000,93940380000,34525870000,173398710000,71,161,232
55771250000,45291440000,81099390000,182162080000,69,183,252
70135010000,2462900000,117538110000,190136020000,53,152,205
73371450000,101731200000,54841090000,229943740000,64,154,218
151416990000,346156500000,308242930000,805816420000,79,201,280
268142430000,436818230000,440182350000,1145143010000,82,215,297
361810540000,43721750000,442202460000,847734750000,76,192,268
46419520000,206737900000,505366980000,758524400000,80,188,268
224359170000,86572970000,339396730000,650328870000,74,187,261
314245310000,369292380000,334500730000,1018038420000,76,222,298
225839980000,359510390000,206081470000,791431840000,77,195,272
1547170170000,1789055420000,2665756380000,6001981970000,117,302,419
